review,rating,date,lang
"when redownloading the app, i attempted to log in but the app refused to stop trying to contact an old phone number for a verification code. there was no way for me to simply skip that step or inform the app i had changed my number. i created a new account but in the process found that there was no easily accessible option for account deletion in the settings either. the fact that this review is 2 stars is solely due to the fact that my prior experiences with this app was okay.",2,2023-03-12T11:40:59,en
Amazing,5,2023-03-11T21:59:33,sw
They couldn't accept my phone number. Useless,1,2023-03-11T20:00:13,en
"DON'T USE THIS APP. I ordered here for the first time. I ordered 5 items and only 3 of them arrived. I spent the worst night of my life, I got sick and threw up 3 times because of the food. As I was not satisfied I opened the support and you know what they did? Nothing! They literally said they couldn't do anything. I highly recommend you not to use Glovo.",1,2023-03-11T19:42:46,en
"This app is a scam they don't deliver on the items and then wait for you to complain, then don't give the correct amounts. Avoid using it completely!",1,2023-03-11T19:38:30,en
lovely,5,2023-03-11T19:27:27,hu
"usability of the app sucks, refund policy is random and not customer oriented",1,2023-03-11T19:18:48,en
great,5,2023-03-11T18:42:21,ro
"Useless app, keep sending message to a non existent phone number with no option to change. No help or customer service. It's a zero star not 1",1,2023-03-11T18:40:34,en
it awesome,3,2023-03-11T18:01:58,af
"При підтвердженні замовлення кошти списалися з картки, а додаток видав помилку і замовлення зникло. Ресторан стверджує, що нічого не знають, а зв'язку з глово немає, в додатку замовлення не відображається, а написати звернення можна тільки по конкретному існуючому у додатку замовленню.",1,2023-03-11T18:01:15,uk
great app,5,2023-03-11T17:42:57,en
"Every time I have tried to order in the past 3 weeks the app didn't work. It allows me to reach the ""creating your order"" stage and then it simply stops there, never finishing the process. I have tried unistalling the app and installing it again, deleting the order and starting again, refreshing the app, etc, nothing works. I kept thinking it will start working again but it just became useless to keep it in my phone at this point. I will switch to other similar available apps in my country.",1,2023-03-11T16:17:38,en
Bad delivery,1,2023-03-11T14:41:26,da
The courier guy was fast but the food was stinking ☹️,4,2023-03-11T14:15:52,en
good but cultilarry was missing,2,2023-03-11T13:21:45,en
"Хлопці, за 110 грн користуйтеся доставкою самі. У bolt foods ціна у 2 рази нижча.",1,2023-03-11T13:14:18,uk
amazing service,5,2023-03-11T12:31:56,hr
"I need to talk to a customer service representative, glovo has overcharged me",1,2023-03-11T12:08:46,en
Excellent experience from vendor and the delivery guy,4,2023-03-11T11:32:52,en
best ever,5,2023-03-11T01:18:38,da
Burgers are awesome. Too much delicious and the taste is incredible.,5,2023-03-10T23:37:01,en
First class!,5,2023-03-10T23:14:14,en
perfect,5,2023-03-10T22:17:10,ca
Katastrofalna usluga! Ostavljaju narudbu aktivnom cak i kad znaju da nemaju slobodnih dostavljaca i onda ti kroz sat vremena jave da je restoran zatvoren.,1,2023-03-10T22:01:07,hr
Glovo App is reliable,5,2023-03-10T21:17:40,en
"Ajungi sa dai pe o shaorma 35 de lei de la 20, pe o pizza 50 de la 27, si pe un mediu de 15 lei 32.",1,2023-03-10T20:54:07,ro
Good.. customer satisfaction,5,2023-03-10T20:13:47,en
👍👍👍,5,2023-03-10T19:38:48,unknown
good,5,2023-03-10T19:05:19,so
კარგიააა,5,2023-03-10T18:57:37,et
Poor customer service and no reoloution on claims of missing product.,1,2023-03-10T17:51:58,en
Always have problem signing or logging in. It's been a very frustrating experience. Download your own risk,1,2023-03-10T16:17:07,en
"I hated their aggressive marketing campain, but after comparing them to the competition in Bosnia, I noticed that Glovo has better service, customer rewards that aren't a scam and from UX point of view their app is really well built. I'm a happy customer.",5,2023-03-10T15:18:34,en
Fast Delivery & The Food Taste Good,4,2023-03-10T14:59:14,en
speedy delivery,1,2023-03-10T13:50:53,da
Just speechless,1,2023-03-10T13:47:17,de
I've had the worst experience.Am based in eldoret and i was treated so bad by the guy who was delivering my food his name is EVANS .PLEASE DO SOMETHING ABOUT THIS GUY,1,2023-03-10T13:42:54,en
"Nu poti schimba locatia magazinului, nu pot comanda kfc pentru ca mi-l alege automat pe cel din Crangasi care este absolut mizerabil si focar de infectii. Puteau sa puna optiunea de a alege locatia dorita si poate un mic extra pay.",1,2023-03-10T12:45:05,ro
"Missing restaurants. For some reason my app wont show a restaurant close to my home but when a friend searches for it, it appears to be there and he can order there. I dont know why that happens but its frustrating.",2,2023-03-10T12:29:37,en
good app design but english translation not working!! I can't use it because of this.,2,2023-03-10T11:45:29,en
Too many intrusive ads and offers. It can break in while you're adding items to the basket. Merchants randomly close down at checkout step. The translation is a mess. No option to change language inside the app. No pictures at checkout! All positions are listed in a foreign language and I can't understand what it is because there is no picture. I don't believe that you constantly working on something apart from pushing ads through new holes,2,2023-03-10T10:43:48,en
"Специално за България е много зле... Отношение от съпорта е ТОТАЛНО НЕАДЕКВАТНО и не НЕ е от заведенията и доставчиците... Как е възможно храната да се забави 1 или 2 часа, а да дойде бързо от заведението до мен и да е топла...",1,2023-03-10T10:29:40,bg
"He tenido varios problemas con el sistema de valoración de pedidos, y NO se puede rectificar. Una vez le das a la valoración ya no puedes cambiarlo, por mucho que sea una equivocación, y encima es un sistema que no tiene sentido, dejándote elegir entre me gusta o no me gusta solamente. Conclusión, las valoraciones no son fiables en Glovo. Y os preguntaréis, por qué no has comentado esto dentro de la app, bueno pues es que no hay manera, el Help&Support es nefasto.",1,2023-03-10T09:57:48,es
best bubble tea in town,5,2023-03-10T09:39:51,en
always in time🥳🥳🥳🥳,5,2023-03-10T09:14:18,en
Excellent options for meal and groceries delivery,4,2023-03-10T06:41:52,en
I wanted to tip the courier but no option in the app,5,2023-03-10T05:47:16,en
nice,5,2023-03-10T02:27:00,pl
Worst experience ever,1,2023-03-10T01:11:30,en
fast,5,2023-03-09T23:40:57,it
"Terrible experience in trying to place an order after 22:40. It took me several minutes to fill all the address details, because I'm not in my city, and I don't know the exact address, where am I. Instead, the app could detect my location, but it didn't. It just asked me again the address. While I was finding it, the delivery opportunity closed, because it's 22:45. And you NOWHERE MENTIONED until what time the order is possible. So, I'm left hungry by the app which supposed to buy food.",1,2023-03-09T21:38:24,en
My order was cancelled as i had to part with some of my money. I have not been refunded for over 4 working days. Glovo refund my money and dont be a thief,1,2023-03-09T21:15:00,en
he was very friendly and the delivery was quick,5,2023-03-09T19:10:36,en
"Placed an order three hours ago and till now , no show... called the courier and he rudely told me to contact glovo and he hung up",1,2023-03-09T18:47:48,en
"Huge Scam! Prices are fake, every promotion has something suspicious behind, i'll make sure to order from Glovo only for exceptions",1,2023-03-09T17:22:52,en
"Most of the Glovo Prime restaurants are somehow not working once i bought a Glovo Prime subscription. It's saying ""schedule for tomorrow"" even though I checked with the restaurant that they are working. And your excuse was that you probably don't have a certain number of Glovo workers on my location and that you sorted just the best restaurants that can get the food to me on time. So the real question is why did i payed for Glovo Prime if I'm gonna get this answer every single time i order food",2,2023-03-09T16:33:45,en
Ordered food from a restaurant and made payment but the rider tampered with the food and decided to order another one only for the rider to pick up and then switch off his phone and never delivered,1,2023-03-09T15:44:18,en
Trash,1,2023-03-09T14:56:10,en
very reliable,5,2023-03-09T14:55:02,no
not bad ❤️,4,2023-03-09T14:22:24,tl
very good,5,2023-03-09T13:55:16,af
"Recommend again & again especially time and direction/location 👍 awesome, big up Robert.",5,2023-03-09T13:31:06,en
Super,5,2023-03-09T11:36:34,id
"Anulowane zamowienie, bo... niewiadomo. Zamówienie z biedronki zostało anulowane 5 minut przed terminem dostawy, bo sklep zaraz będzie zamknięty (Biedronka o 9:00 rano). Zamówienia jedzenia trwają zawsze dłużej niż podawany czas. To nie jest dobra usługa.",1,2023-03-09T10:22:34,pl
Excellent,5,2023-03-09T09:07:31,ca
Not bad,1,2023-03-09T09:06:12,id
"Very cool app, but I can't help but be put off by the fact that the translate products into English button only works on the main page of a store. The translation doesn't persist when a subcategory, like ""fruits"" or ""main dishes"" is opened. Makes it really difficult to use when traveling and that's my main use case 😓",2,2023-03-09T03:36:11,en
"It's better you cook at home than use these people. Even worse if you use android cos no matter how much you update, your pin will always shift to the next street and glovo still hasn't done anything about it since they arrived in ghana. Waste your time using this if you want to.",1,2023-03-09T01:27:10,en
"In Romania worst app ever, I've waited 6 hours for an order for it to be cancelled and after the support just spamming to give them a review of 5 stars",1,2023-03-08T23:53:58,en
"Несериозни, слагат заведения ,които НЕ работят с тях . При опит да получа отговор от съпорта ,не получих такъв и не ми бе оказана никаква помощ.",1,2023-03-08T20:44:06,bg
great app and service always happy with Glovo,5,2023-03-08T20:19:13,en
Time Management clear,5,2023-03-08T20:12:03,en
very nice,5,2023-03-08T19:10:36,cs
The application allows you to schedule an order even though the store would close at the agreed upon delivery time. Terrible experience and needs fixing,1,2023-03-08T18:54:59,en
great apl,5,2023-03-08T17:59:44,ro
"Doubles your total price through various surcharges. Does not inform customers about the final price until the order is already processed, therefore scamming the customers. Do not use this app.",1,2023-03-08T15:56:22,en
Worst service!,1,2023-03-08T15:47:42,en
perfect,5,2023-03-08T14:46:43,ca
Nice,1,2023-03-08T14:30:56,ro
perfect,5,2023-03-08T13:56:08,ca
"App and service mostly fine, but selection of place to receive order is not so obvious. The marker is detached from the text representation of address. I typed the text, but marker was wrong - in the end I should cancel order because I can't receive it at that place. And I loose all my money for the order... And support just say its your fault, we can't help. And even for additional price there's no way to deliver to actual place, because it is out of zone...",2,2023-03-08T13:23:37,en
"I ordered flowers for my mom for women's day, they said the order is delivered while IT'S NOT. Support is closing my chat automatically after first message. Awful experience... They ruined my surprise and holiday...",1,2023-03-08T13:18:19,en
"Some stores list products that aren't actually available. When this happens, you will get called and asked if you would like to order something else, and if you choose to cancel, you might get charged for delivery because ""your order was being prepared"", even if they didn't actually have the item you ordered (it just happened to me). Please try to update your product lists.",1,2023-03-08T13:14:03,en
"Tried to order food several times, only to give up, scrap the order and close the app at the last second. It's when I realize that it's a lot cheaper to go to the restaurant personally to eat, or just cook something at home. Prices in the app are insane. One of the restaurants is just across the street from my home, I can go there and order the same menu for half the price, compared to ordering it via app ...",3,2023-03-08T12:09:46,en
Nice,5,2023-03-08T11:50:45,ro
non other than glovo,5,2023-03-08T11:12:23,en
awesome,5,2023-03-08T10:14:43,af
wonderful,5,2023-03-08T09:14:53,af
Horrible customer support. Made an order that went ok. Two next orders failed but money is gone. Same card...,1,2023-03-08T08:59:06,en
Quick delivery,5,2023-03-08T08:23:24,en
Stupidest rule where you are not allowed to change the delivery place more than 1 killometer I accidentaly put the wrong delivery adress and wouldnt allow me to change to the right one as it was more than 1 killometer apart from the original place and i tried multiple times to change it had to call staff and the delivery man and i barelly scraped by thanks to the excelent delivery man app is bad but good personal,1,2023-03-08T02:00:05,en
"depends on vendor and third parties a lot. Some should be better verfied. It is ok in general, but some orders are not. A plus that the app is quite convienient in use, hovever the stock problem hasn't been solved for over a year. That's why not 5 star. Regards Chris",3,2023-03-08T00:56:52,en
"unable to sign up with email, Facebook works but email doesn't",3,2023-03-07T23:21:32,en
"wants to be rated, very annoying",1,2023-03-07T22:21:59,en
Sisajte ga,1,2023-03-07T20:42:30,sq
what you paid is what you get,4,2023-03-07T20:37:50,en
Does what it needs to. Great app!,5,2023-03-07T20:33:53,en
Nice,5,2023-03-07T19:09:44,ro
Man I wish there was a minus 100 star like this app steals your money I've order so many time and the app takes so long to accept the order then doesn't even send a rider and just takes my cash and it take me like 3 week of being on edge each to get my money back to I not recommend installing this app get chowdeck instead it's better trust me in saying it from experience.,1,2023-03-07T18:54:25,en
great service,3,2023-03-07T18:46:07,en
"The app was superb initially, but 2023 has seen further deterioration of delivery service in Ghana. It's been a nightmare. Waits of over 90 minutes because courier couldn't be assigned to order. Customer service seems helpless as they have no control over the situation. I'm not as enthused as before to use glovo compared to other food delivery services.",2,2023-03-07T18:45:19,en
excellent services,5,2023-03-07T18:23:12,fr
awesome,5,2023-03-07T18:16:40,af
"super veloce, ottimo pollo e delivery man multo educato, gentile. Grazie. Buon lavoro.",5,2023-03-07T17:54:34,it
Quite reliable but I have a problem with orders after 9 pm...You hardly get any local food to order.,4,2023-03-07T17:43:45,en
"good delivery service,👍",5,2023-03-07T16:36:24,en
Please add Google auth. Please add possibility to give tips to courier AFTER goods are delivered.,1,2023-03-07T16:08:52,en
Very bad,1,2023-03-07T15:42:28,en
Glovo is really disappointing. I've used it for a couple of times and they always disappoint. My worst experience was today 7th March. Made an order by 11.30am they said to be delivered by 12.30 to 12.40. They kept changing the delivery times. Shifting it one hour every time. This is after 4 hours now...and nothing. They also don't have any customer service. You chat..no respond. You can't call them. Woeful!,1,2023-03-07T15:06:04,en
Good,5,2023-03-07T15:02:36,so
very convenient,5,2023-03-07T14:52:37,en
"Absolutely horrible customer service. After cancelling the trial subscription to Glovo Prime, what seemed like an ""ok"" button was a button to renew the subscription anyway. Having linked my payment options it automatically charged my credit card. They refuse to refund the money and I can't even use the stupid service since I am moving to another country. Ridiculous service and to bait me after I cancel the subscription in the first place is criminal.",1,2023-03-07T14:19:16,en
"Quick delivery, and very professional.",5,2023-03-07T13:33:01,en
No ratings/reviews on restaurants to give customers a fair idea on what they are going in for. I had a very bad experience. Never again!,1,2023-03-07T12:59:31,en
fast,4,2023-03-07T12:31:02,it
Disgusting app,1,2023-03-07T11:29:33,tl
Good. Could be more organised,1,2023-03-07T05:57:33,en
DOU 1 PORQUE NÃO POSSO DAR 0. apoio ao cliente inexistente.,1,2023-03-07T01:25:44,pt
very much impressed...,5,2023-03-06T23:44:41,en
splendid,5,2023-03-06T21:54:08,af
"Rubish app, can't even register my phone number. In the end I went with a different delivery app.",1,2023-03-06T20:47:10,en
fastest delivery,4,2023-03-06T20:29:10,da
biedronka express is so good,5,2023-03-06T20:12:57,en
good,2,2023-03-06T19:49:39,so
"Nu mă lasă nici să mă conectez, nici să-mi fac alt cont",1,2023-03-06T19:13:14,ro
Impressive app... very efficient.,5,2023-03-06T18:41:56,en
Fu$klng service! Worst service! They can cancel your order after three hours...without any compensation... Just fu$ed you for a free... I really hate this company! They did it 4 times for me... And I was GlovoPrime client...,1,2023-03-06T17:31:57,en
"Списались деньги, заказ не создался! Ни еды, ни денег! И к кому обращаться тоже неизвестно!",1,2023-03-06T16:07:32,ru
good,5,2023-03-06T15:03:09,so
good,1,2023-03-06T14:53:19,so
Lost of geps and bad service quality,1,2023-03-06T14:22:32,en
Some areas are not on Glove so I don't get to order,1,2023-03-06T14:12:22,en
Saves time,4,2023-03-06T12:55:15,et
very reliable,5,2023-03-06T11:48:16,no
lack of response with customers,1,2023-03-06T09:41:23,en
"У вас кнопки обратной связи в приложении нет. При попытке написать на почту получил отбивку, что почты нет или вы письма принимать не можете. Классный пример, как послать пользователя без слов",1,2023-03-06T09:12:47,ru
It's very good,5,2023-03-06T09:08:09,en
"Una falta de competencia absoluta. Un pedido a telepizza que tarda 2 horas en llegar, obviamente la comida helada, se escuda glovo en que los repartidores son del establecimiento, información que no incluyen a la hora de hacer el pedido y no me permiten ni cancelar el pedido y cuando llega la comida tarde y helada, ninguna compensación. Nefasta experiencia.",1,2023-03-06T00:43:19,es
"Kaos, užas, grozota, radije naručite sa Bolta ili Wolta jer ćete tamo naići na daleko kvalitetniju uslugu, isproljevane izgužvane narudžbe, otkazivanje narudžbe nakon pola sata čekanja kada više nije moguće naručiti od drugih dostavljača samo su dio te magične glovo usluge. Ukoliko želite naručiti drastično stanjivanje živaca ili pak glad za večeru, Glovo je pravo mjesto za Vas i po tome je apsolutni broj 1.",1,2023-03-06T00:22:56,hr
"Belicistas, hacen apologia de la guerra en la app, apoyan el asesinato de jóvenes inocentes en ukrania que nos llevara a una guerra nuclear. Que vayan ellos a perder la vida, misrables.",1,2023-03-05T23:06:35,es
They charge too much and the delivery time estimates are too optimistic,1,2023-03-05T22:44:56,en
"Extremely priced. From some restaurants, the prices are nearly doubled. Let's take the average McDonalds. Going to the restaurant is 40% cheaper than ordering from Glovo. I am disappointed in them taking advantage of covid lockdown and world events to boom their prices. Corporate greed is everywhere today. Shame Glovo, shame!",2,2023-03-05T21:51:11,en
WORST APP EVER,1,2023-03-05T21:16:37,de
"Kiedyś udało mi się z sukcesem coś tu zamówić. Super że (za ogromną opłatą) można użyć kuriera miejskiego albo zamówić zakup czegoś specjalnego na zamówienie. Sama aplikacja to jednak tragedia. Zrobiłem duże zakupy w Biedronce na następny dzień i nagle dostaje błąd mówiący, że w moim koszyku jest coś niedostępnego. Nie dostaje informacji co, ani co mogę z tym zrobić. Generalnie jestem w kropce, całe zamówienie do śmieci. Ta apka nie istnieje od wczoraj! A ciągle jest dziurawa i nieintuicyjna.",2,2023-03-05T20:33:39,pl
Simple app but works great,5,2023-03-05T19:54:05,en
"Awful app, translations don't work, address selection is glitching and the app can change your location after you set it, also no possibility to leave a tip after the order is delivered",2,2023-03-05T18:42:49,en
"მიწოდების დრო გამიზარდეთ ნახევარი საათით, რის გამოც შეკვეთის გაუქმება მომიწია და ფეხებზე დამიკიდეთ. მეც ფეხებზე მკიდიხართ 👍 Delete",1,2023-03-05T18:27:10,et
Stop putting rotten avocado on food 🤦🏼‍♂️stupid mfs,3,2023-03-05T18:26:52,en
VERY GREAT,1,2023-03-05T18:20:11,de
they are the fastest means to sort out your hunger,5,2023-03-05T18:13:23,en
the best,5,2023-03-05T18:00:49,en
delivery was faster than I thought it would be. good job guys,5,2023-03-05T17:28:35,en
100% nice,5,2023-03-05T15:38:59,pl
"easy, fast, efficient",5,2023-03-05T15:38:11,en
"I liked the app. The delivery was fast. However, it would not accept my german phone number and I had to look for somebody else with an italian phone number to enter his number.",3,2023-03-05T14:11:27,en
pretty damn good,3,2023-03-05T14:10:20,sv
it is a reliable app.,5,2023-03-05T14:06:16,en
Excellent,5,2023-03-05T13:55:08,ca
demendiat dialk sayiin jidan jidan,1,2023-03-05T10:54:02,id
Great job,5,2023-03-05T09:59:48,en
"Не работает. Не хочет создавать аккаунт, уже 5 попыток.",2,2023-03-05T09:21:19,ru
It's a good app,5,2023-03-05T09:18:55,en
Glovo is easy to be used,5,2023-03-05T05:01:02,en
Good,5,2023-03-05T03:55:04,so
saved the dinner tonight,5,2023-03-04T23:02:02,en
"I am not some happy with them ,cold food and happy hours ,charging much for this.",2,2023-03-04T22:32:14,en
Great app,5,2023-03-04T21:54:49,en
Excellent concept. Love the supermarket part of it. Can't find anyone else that delivers so fast here in Gran Canaria.,5,2023-03-04T20:08:45,en
Awesome app and fast delivery,5,2023-03-04T19:49:34,en
Perfect service.Very efficient,5,2023-03-04T18:37:07,en
"Horrendous experience, numerous missing products from my orders, without a way to contact customer service. I'm leaving this app.",1,2023-03-04T17:51:45,en
perfect,5,2023-03-04T17:41:39,ca
Everything was as expected,5,2023-03-04T17:22:54,en
"Takes more than hour for a delivery, customer supports does not seem to care aswell, uninstalled the app and won't be regretting my decision any time soon.",1,2023-03-04T16:17:28,en
🤝🤝🤝 nice app for delivery which good delivery guys,4,2023-03-04T16:07:46,en
Delivery on time 👌,5,2023-03-04T15:51:43,en
gazirana pića nisu rashlađena,5,2023-03-04T14:39:38,hr
"Una verguenza, no hay pedido que no llegue tarde, falten productos, o en mal estado. Te devuelven el dinero, pero te quedas sin comer si tienes prisa y no tienes tiempo para cocinar. App desinstalada",1,2023-03-04T13:18:54,es
It doesn't want to show me where I can order,1,2023-03-04T10:42:58,en
"Если сделали заказ и отложили телефон в сторону, то может не пройти ""проверка"" заказа. Пол часа ждал заказ, открываю приложение, а там только запустилось заветное ""проверьте правильность заказа"". Про стирание всей корзины при её проверке и возвращение в магазин уже наверное писали.",3,2023-03-04T08:32:09,ru
I think when someone place order there should be a a,3,2023-03-04T01:40:08,en
useful if you don't care about extra costs,5,2023-03-04T01:24:47,fr
"não há opçao para falar com o apoio ao cliente e perdi dinheiro 3 vezes por não receber os produtos pedidos...app horrível, Uber eats ou bolt food 10x melhor",1,2023-03-04T01:15:05,pt
"how can I not rate five stars? they deliver within the estimated time, food is nice and properly packaged. The app is great, you should try it. Edit; I would not reduce my initial rating but I have a major problem with glovo, after picking an item from the place restaurant and paying for it, my payment was confirmed and suddenly, due to the unavailability of the product which was mistakenly uploaded I suppose, I couldn't get the order neither was I refunded. I would appreciate if smth was done.",5,2023-03-03T23:14:39,en
Повторно сняли деньги за заказ месячной давности. То есть два раза сняли деньги за один и тот же заказ.,1,2023-03-03T22:56:56,ru
Couldn't order because they could not send an sms to my phone. What a waste of my time,2,2023-03-03T22:47:51,en
Jalnic,1,2023-03-03T21:47:57,pl
"Worst app ever, first all address is not on you peopls map, i dont know why and i dont care Second i need a refund of my 2190,i will not pay for nothing, i need a refund now!!! Do not use this app!! I repeat do not use this app!!! Its the worst app ever!!!!!",1,2023-03-03T21:41:57,en
"Each time I order, a new fee appears... The latest I came across today was for bad weather. I would consider it fit if it were bad weather... Except there is no rain, no wind, no snow... Stop inventing fees.",2,2023-03-03T19:52:45,en
good,3,2023-03-03T19:40:52,so
Can't contact costumer service..,1,2023-03-03T17:16:27,en
debit me twice without successful transaction,2,2023-03-03T17:14:19,en
efficient and easy,5,2023-03-03T17:02:19,en
nice ordering app,5,2023-03-03T16:59:11,en
Works great but needs more choices in McDonalds: coca cola can't choose without ice,1,2023-03-03T16:02:32,en
Reliable,5,2023-03-03T15:42:42,es
fast and Good,4,2023-03-03T15:07:36,en
good,5,2023-03-03T14:55:09,so
Good service 👍,5,2023-03-03T13:17:46,en
Awesome,5,2023-03-03T11:06:14,af
"ძებნის ფუნქცია საერთოდ არ მუშაობს, არც აპში და არც საიტზე. გინდ ჰჰონია და გინდ არა. თუ რამის პონნა გინდა ლაბირინთებში უნდა გაიარო, გუგლით უნდა დაიწყო ძებნა დამერე შეიძლება აღმოაჩინო რომ საძიებო პროდუქტი ყოფილა გლოვოშიც😄. შოკოტელას ვეძებდი და ასე გავედი ,,ჩერეზ-ჩერეზ"" ლინკებით. საშინელი აპიაააა🤪 არც მუშაობს ნორმალურად. ინტერფეისიც არ ვარგა და აშკარად გასაუმჯობესებელია. აკლია ბევრი დეტალი რაც ვებ ვერსიაშია.",1,2023-03-03T09:32:22,et
The challenge comes in with verifying your number. It takes a lot of time and so many unsuccessful tries,3,2023-03-03T03:10:53,en
Food panda e mai smek,1,2023-03-03T01:13:27,pt
I don't really like the payment method I can have thought it was scam,1,2023-03-02T23:17:39,en
good 👍 👍,4,2023-03-02T22:59:24,so
"Foodpanda имаха добра апликация и бързи доставки, Глово е високи цени дори не плащат на работниците си затова всичко при тях е зле",1,2023-03-02T22:11:30,bg
good,5,2023-03-02T21:37:04,so
Good customer service,4,2023-03-02T21:09:05,en
the address is hard to set,2,2023-03-02T20:32:22,en
quick delivery...,5,2023-03-02T19:11:29,fr
swift services,5,2023-03-02T18:59:46,en
"Good delivery process, but your shawarma wasn't creamy",4,2023-03-02T18:21:19,en
good foood,4,2023-03-02T18:18:45,so
Narucio Sam da jedem I neki covjek Koji ne prica nas jezik se javio ne zna gdje je Konoba Bocun Cekao Sam 10 minuta ispred I nikog nema.,1,2023-03-02T18:11:11,hr
best app ever !!,5,2023-03-02T17:38:23,no
"Najgora moguća firma. Dva puta sam naručio, jednom je pica bila kao da je dostavljač bacio na pod pa skakao po njoj, a drugi put su doneli jednu picu manje ali su je naravno naplatili. Na kraju ostasmo gladni, a pare vraćaju samo na njihovu aplikaciju i ako ste platili u kešu. Lepo obrisao sa telefona i nikada više .",1,2023-03-02T17:37:57,hr
you have good customer service always,5,2023-03-02T17:16:00,en
Glovo is your time and try,5,2023-03-02T17:05:18,en
amazing app,5,2023-03-02T16:45:41,tl
Delivery time is too long,3,2023-03-02T16:29:48,en
"First time using Glovo, and I must say I love it",5,2023-03-02T15:39:10,en
They do still people order if you pay online they will not bring your food to your house They are bad,1,2023-03-02T15:04:26,en
"Love the app, especially how it shows the geolocation of the delivery guy. That way I know when to prepare myself to out and get the food :)",5,2023-03-02T14:14:27,en
Food was already cold,5,2023-03-02T13:56:54,en
smart,5,2023-03-02T12:52:02,sv
The worst food app ever!!!....they charged me and outstanding debt of almost 2000 Asking me to pay for a food that didn't get to me. When I complained they told me it cannot be cleared until I pay the debt...what rubbish!!! Their courier service too rubbbish!!! Their customer service rubbish!!!! Thumbs down👎👎👎,1,2023-03-02T12:45:26,en
"yellow jacket devils on the road , I like their suicide tendency's 5/5",5,2023-03-02T12:42:34,en
"Часто путают заказы, или приносят баскет байтсы без байтсов. За прошлую неделю только умудрились 1л пепси забыть, 2 снятие сделать за заказ и сегодня байтсы забыли, основной продукт который я заказал. Раньше хоть за какие то косяки промокоды давали. Сейчас мои же деньги возвращают через несколько дней, мол такое у нас теперь часто. Привыкайте.",1,2023-03-02T12:00:26,ru
good service,5,2023-03-02T10:34:17,hr
"Costurile de transport sunt enorme pentru comenzi mici. Pe langa transport, se adauga cost de comanda mica, apoi taxa pentru mentenanta aplicatiei...",1,2023-03-02T09:07:03,ro
You can not install this application because you will not find anything there.,1,2023-03-02T08:42:52,en
1h for 2 pack of cigarettes? Counting that the delivwrt should take top 20 min!. Thank you glovo,1,2023-03-02T00:01:12,en
very good 😊,5,2023-03-01T22:39:11,af
za sad odlicni,5,2023-03-01T22:27:50,pl
Saves stomachs with varieties of food restaurants,5,2023-03-01T20:52:44,en
Worst service ever,1,2023-03-01T20:08:10,en
very interesting App,5,2023-03-01T20:03:01,en
Very nice,5,2023-03-01T20:01:48,pl
"Canceled an order 10 seconds after doing it but still got charged, contacting the support they would neither refund or send the order they basically just took the money",1,2023-03-01T19:20:21,en
Restaurants just dissappear randomly. Every 3rd time I'm actually able to order from the place that I like...,1,2023-03-01T16:59:20,en
promocode dissapeared,1,2023-03-01T16:46:02,pt
Delivery time is too long,2,2023-03-01T16:05:22,en
Quick and fast,5,2023-03-01T15:05:05,en
Unsubcribed 3 times. Still getting spammed. Plus there are so many apps like this there is no reason to use it over Tazz or Bolt food.,1,2023-03-01T14:15:33,en
