review,rating,date,lang
Jackmsanii DREADLOCKS MASTER IN UMOJA ONE MARKET PENDA MEDICAL CENTER HOSPITAL near HARDWARE'S visit our shop we make dreadlocs retouches nails spa,5,2022-07-07T13:15:42,en
"Užasna usluga, užasna aplikacija. Ocena 0",1,2022-07-07T13:13:53,hr
"Ridiculously high rates. Can't even order from restaurants I've ordered many times before. Ridiculous ""bad weather surcharge"", when it isn't even raining. Awful app",1,2022-07-07T13:03:39,en
"Una experiencia bastante lamentable. Pido un repartidor para que venga a por un paquete, veo en la app que el repartidor esta abajo y bajo. Me lo encuentro en recepción del edificio diciendo que ha cancelado el pedido porque ""no sabía entrar al edificio"". Se va el repartidor y veo en la app como la bici se aleja y yo con el paquete en la mano. Me veo obligado a cancelar pedido y me lo han cobrado igualmente. Levanto un ticket y le dan la razón al repartidor. Lamentable",1,2022-07-07T12:47:08,es
o aplicație ok dar mai are și erori,5,2022-07-07T12:41:58,ro
"Тез жеткізді, рақмет. Glovo алға!",5,2022-07-07T12:36:57,uk
This app is dogshit,1,2022-07-07T12:35:27,en
service is good.,5,2022-07-07T12:14:12,en
"зручно замовити, коли не можеш вийти сам",5,2022-07-07T12:10:08,bg
"nice service, though missing some obvious features like canceling the order. We'l... four stars is only because the complexity of finding the support contacts",4,2022-07-07T11:41:14,en
The worst application! Doesn't work for oneplus 6. Food Panda was a really good application. Bad decision!,1,2022-07-07T11:36:05,en
Fac treaba bine.,5,2022-07-07T08:32:04,ro
"Way the go destroying ""Donesi"" in Serbia, you broke the best delivery app. Now it does not work at all and your's is broken as usual (I click on one thing and other is added in a basket for example). Btw Glovo deletes bad reviews of restaurants!",1,2022-07-07T00:38:28,en
"No Account deletion option, not GDPR compliant.",1,2022-07-07T00:21:07,en
Good,5,2022-07-07T00:11:35,so
0 out of 10 doesn't deliver to me,1,2022-07-06T22:11:53,en
So far so good,5,2022-07-06T21:13:58,so
Customer support is great but the fact that I had to interact with it because sometimes the order never arrived is not so great,1,2022-07-06T19:50:43,en
"I just love how accurate their map is the rider only calls when he is at the gate ,then it's very efficient",5,2022-07-06T19:38:05,en
"Probabil Glovo se gandeste la sanatatea mea. A disparut Mc Dolnalds din lista, dupa ce am reinstalat de 2 ori la 7 seara, mi-a aparut Mc Breakfast. Daca intru de pe PC, imi aleg prdusele, si dupa ce incerc sa plasez, apare ""in afara zonei de livrare"". (McDonalds livrarre la Piata Flora) .... am comandat de pe TAZZ fara probleme.",1,2022-07-06T19:19:13,ro
"Fast delivery, user-friendly app!",5,2022-07-06T19:15:25,no
It sucks,1,2022-07-06T18:50:59,en
Bad it's not letting me log into my account made me download Uber eats,1,2022-07-06T17:57:06,en
Very Good and quick service,5,2022-07-06T17:45:31,en
Quick delivery and I received what I ordered and it's good,5,2022-07-06T17:37:57,en
A bunch of thieves! I was just robbed of my order! Not only were there missing item but the app failed to give me a total refund of my order. There is practically way of discussing with human beings and the system acting as an intermediary is extremely flawed and only provides fixed responses with no option for personalized answers. I'm done with them!,1,2022-07-06T16:36:42,en
"best delivery app, i give Five Star",5,2022-07-06T15:54:05,da
would be great to have a possibility to tip after delivery.,5,2022-07-06T15:16:15,en
Very reliable and fast delivery,4,2022-07-06T14:19:54,da
Well done.,5,2022-07-06T14:11:43,it
The best app,5,2022-07-06T14:10:59,en
Great app! Everything working wery well,5,2022-07-06T13:43:56,en
"All my orders made on Glovo have delayed up to 2hrs and more, it doesn't make sense especially for food.",1,2022-07-06T13:35:08,en
👍,5,2022-07-06T13:25:01,unknown
The app and the service have come a long way since my last review.,5,2022-07-06T12:45:26,en
Good so far,4,2022-07-06T12:33:13,so
Best delivery app ever...I haven't had any regrets 🥰💞,5,2022-07-06T12:27:11,no
Amazing,5,2022-07-06T11:15:54,sw
Fantastic,5,2022-07-06T10:59:06,it
"I did not regrated enjoying their meal for the first time,nice restaurant.",1,2022-07-06T10:56:36,en
I am very happy about the app,2,2022-07-06T00:52:05,en
"Application is accepting orders even if they don't have available couriers so it is possible to wait more than 1 hour and then, of course, contact the support to get that information. Supports are, let's say OK, but for example, they are complaining about bad weather conditions. On the other side, company is taking subcharges for that. Use this app just in case you don't have any other option.",1,2022-07-06T00:32:08,en
best and reliable 👌🥰😘🥳,5,2022-07-06T00:25:39,en
Gud my first time,5,2022-07-05T23:25:44,en
sve cool,5,2022-07-05T22:03:07,it
"This the worst service ever! I order my lunch, paid with my credit card.. waited for the order for almost an hour and then it was cancelled by them for wrong address while I'm sure I used the correct address that I used in an other delivery app and got no problem with them.. while tracking my order I can see that the courrier is close but he did not bother to call and ask for more information if he's not familiarised with the area and I have to assume all charges while I DID NOT CANCEL THE ORDER",1,2022-07-05T21:59:07,en
"I love Glovo, except that seeing as it used by travelers in many countries in addition to when at home, why not have an automatic translate feature? But at very least, why does it block us from selecting text so I can cut and paste into Google translate? I literally have to manually type all different options till I figure out what it's talking about, all just to order some food. Fix this and I will change to 5 star.",2,2022-07-05T21:57:23,en
Aplikacija se raspada. Dostava je ubjedljivo najsporija. Ponuda nije ništa specijalno. Ne vidim razlog da se koristi ovaj servis za dostavu pored drugih. Mr. D. je mnogo bolji.,1,2022-07-05T21:56:21,hr
The service is very convenient.,5,2022-07-05T21:50:20,en
I love Glovo.,5,2022-07-05T20:56:58,sl
It's a good solution for something fast you need in a moment. I would recommend to improve UX in the app showing better the taxes you charge for the delivery. Cause now you show the product price and I didn't even see the delivery cost until the moment when it was charged from my card. As it's a super important information I would place it next to the product price,4,2022-07-05T20:48:24,en
"Cannot register, have been trying for days",1,2022-07-05T20:47:26,no
Great that they are expanding their services. Always helpful.,5,2022-07-05T20:06:07,en
They usually have the best restaurants in the city! I love that I don't have to download new apps in each country I visit!,5,2022-07-05T19:43:58,en
"в приложении пишет одну сумму, а снимает другую, при попытке решить эту проблему поддержка просто завершает диалог без обратной связи",1,2022-07-05T19:24:20,ru
So far so good,5,2022-07-05T19:16:43,so
"Really bad UX for groceries, the cart with products is lost after switching to another app (good android apps will save the state), search results appear in an inconvenient order (maybe convenient for the seller's stock management?), without filtering options. Products without details. All of this since the beginning of the pandemic, no improvement. If we talk about groceries, competitors like Frisco have a much better app.",2,2022-07-05T18:56:15,en
Rating because of amazing customer support.,5,2022-07-05T18:26:43,en
👍,5,2022-07-05T18:26:28,unknown
Plz don't use this app it's a true scam and for sure don't never pay with credit card. We ordered food from kfc with a price of 30$ the order was canceled when we contact the support the say it's a us who canceled the order this not acceptable.,1,2022-07-05T17:55:36,en
Good and wonderful services. Very genuine.,5,2022-07-05T17:05:45,en
This my first time..but I wanna say they deliver on time...good communication skills food taste good,5,2022-07-05T16:48:06,en
Good,5,2022-07-05T16:13:09,so
Exquisite and on time delivery. Love Glovo💯👌,5,2022-07-05T15:24:45,en
Lovely,5,2022-07-05T14:20:26,hu
Glovo is the best.i wish l would get free food after using it very many times.,5,2022-07-05T14:00:12,en
Excellent!,5,2022-07-05T12:56:57,ca
Don't try. Huge waste of time you will end up disappointed eventually you cancel your order,1,2022-07-05T12:11:31,en
"Been trying for a while to access my account (which is still charged for prime), but I can't, because I changed my number...and for some reason I need more than just good old EMAIL & PASSWORD to login, I also need a code received on my phone...WHY? Email & password are redundant then. I have contacted customer support, no answer. Meanwhile I am still being charged and I can't use my account. Will contact customer's protection RO for an official complaint. Update: ONE MONTH LATER, STILL NO REPLY!",1,2022-07-05T09:14:28,en
"Very love to use this app ! It happens seldom , though as perfect as it's required ! 👍🏾",5,2022-07-05T08:21:15,en
"This is the creepiest app, with each youtube video there is a glovo... you will never get my money.",1,2022-07-05T01:40:27,en
good costumer service reliable and eady to use,5,2022-07-04T22:54:27,en
One of the best delivery apps,5,2022-07-04T21:07:37,en
"Amazing application, just a small issue, the app keeps logging me out... Glovo team please look into this but otherwise, great app",4,2022-07-04T20:21:15,en
Best experience.....faster delivery,5,2022-07-04T19:23:36,fr
Very fast and satisfying,5,2022-07-04T19:14:36,en
So far I'm loving this app. Delivery time was perfect,5,2022-07-04T19:08:48,en
"Too many notificatione and prices are higher than concurrent apps, alao big lack of promotions.",1,2022-07-04T18:31:20,en
"Приложението постоянно ми показваше, че магазина, от който пазарувам е неактивен. Исках да добавя още продукти или да коригирам нещо и беше невъзможно,въпреки че поръчката не току-що направена. Накрая ми поискаха и пари за доставка, въпреки че в приложението пишеше, че ще е безплатна",1,2022-07-04T18:26:39,bg
Nice,5,2022-07-04T17:17:12,ro
"Excellent delivery service , I hope it continues though",5,2022-07-04T15:08:02,en
Chips and chicken,5,2022-07-04T14:06:29,en
"Great idea, broken app. Simply doesn't work.",1,2022-07-04T13:47:03,af
👍👍👍,5,2022-07-04T13:25:42,unknown
NOT MULTILINGUAL. I CANNOT UNDERSTAND PRODUCTS NAMES EVEN IF I SET ENGLISH,2,2022-07-04T10:57:54,en
"O sa dau doar 4 stele. Super aplicatia insa foarte greu gasesc unde va pot trimite un mesaj privat sau o recenzie, sfat, etc. Ar fi super sa existe si alte magazine in aplicatia supermarket, nu doar kaufland. Cu Lidl, Selgros de exemplu de ce nu incercati o colaborare?!",4,2022-07-04T10:46:09,ro
"I live at East Teshie ( bushroad). The app displays very limited number of restaurants. No papaye, Papa's pizza,KFC,starbites,bassilisa etc kindly work on it",3,2022-07-04T00:43:27,en
Стаа,4,2022-07-03T22:19:56,mk
"Been using glovo for Over an year. Had multiple orders canceled and/or stolen by Courier, customer support is horrible and takes Over 2 hours for a reply and by then the restaurant os closed. Latest glovo is doing is overcharging mbway cards and then I have to make manual transfer after I get a call from ""support"". There are alternatives for the same service with way less hassle.",1,2022-07-03T21:57:34,en
The new update is literally badd and also there is a problem with ur service and also the payment is only by card like what if u don't have a card just to let you know that most of people are teenagers under 18 that means they don't have a card to pay and i hope u change that because it's really not good at all it's just pissing people. Off. Okk!!!!,1,2022-07-03T21:54:51,en
Fast and excellent,5,2022-07-03T21:38:05,en
Nice app,5,2022-07-03T21:02:24,it
Nice app eazy to use,5,2022-07-03T20:54:35,en
long delay for delivery and expensive service,1,2022-07-03T20:36:51,en
Great Service,5,2022-07-03T20:03:34,en
To jest kpina że zamawiam coś z Biedronki i połowy rzeczy nie ma. Ale za dostawę i tak muszę zapłacić. Nie rozumiem czemu nie da się tego w inny sposób zorganizować. Jeśli nie ma połowy rzeczy to czemu klient ma płacić za dostawę?,1,2022-07-03T19:16:30,pl
👌👌👌👌👌,5,2022-07-03T19:02:51,unknown
Thieves! Promo codes disappear before expiry date this is SUS! Africans!,5,2022-07-03T18:44:53,en
Delivery was quick. I was impressed. Would definitely be using glovo for quick food deliveries,5,2022-07-03T18:41:36,en
I like the real time updates of the driver's route progress.,5,2022-07-03T17:46:20,en
Good,5,2022-07-03T17:15:14,so
"Naručena hrana u istom kvartu gdje živim. Naplatili mi 13kn dostavu na 200kn račun i maximalnih 3-5 minuta vožnje biciklom. Hrana je došla HLADNA! Pokušali smo kontaktirati support i dali su nam 7kn promo koda kao kompenzaciju... SMIJEŠNO!!! Ako već naplačujete dostavu abnormalno puno novaca, onda očekujem da mi dođe barem toplo, mislim da to nije puno za tražit s obzirom na cijenu. Ovih 7kn si možete nabit da ne kažem gdje, jer više od vas neću naručivat, kao i brojni ljudi kad čuju ovo ;)",1,2022-07-03T16:29:53,hr
I just love glovo here in Kenya.,5,2022-07-03T14:12:28,sl
It was better than I expected 🤣🤣😃😃,5,2022-07-03T13:41:28,en
I love your service... perfect👌,5,2022-07-03T13:40:38,en
Baaaaad app,1,2022-07-03T12:41:16,so
Made an order took 3 hours. They cancelled. Ended up with no good coz all places closed by then. Extremely disappointed. Never using it again.,1,2022-07-03T11:42:48,en
"Overall it looks ok, but i don't understand the language of country im visiting. Translation to English works only in menu, but not in submenus.",1,2022-07-03T10:49:34,en
Fast and reliable.....I love this.,5,2022-07-03T10:41:27,en
مقاطعون لا لجمركة الطلبات الشخصية,1,2022-07-03T02:21:11,ar
Good!,5,2022-07-02T23:34:27,so
Great customer service,5,2022-07-02T23:14:50,en
I am shocked in a good way. Had a bad order and in my next order was the item messed up on the previous order. Wow! So good. But. I want to tip the courier more. 5 stars when I can do that.,4,2022-07-02T22:01:37,en
najjevtinija dostava,5,2022-07-02T21:37:03,hr
Very bad for a second day they close the ordering from app so I can't order.,1,2022-07-02T21:19:42,en
Perfect 👊,5,2022-07-02T20:57:39,en
Very good,5,2022-07-02T19:54:46,af
"Intuitive, user-friendly website & app. Decent variety, fair prices, fast delivery well within time window. Driver (biker) was prompt, polite, & friendly on arrival. 1st time w/Glovo so per this initial experience I'll likely use them again.",5,2022-07-02T19:51:03,en
Love it,5,2022-07-02T18:15:01,sl
Recomand,5,2022-07-02T18:02:06,pt
Cheaper than bolt food,5,2022-07-02T17:24:13,en
"При оплате через Гугл пей списывают по 8-9 грн на каждые 100 грн заказа. Списывают все на банк, хотя по названию получателя и так понятно от куда взялась двойная конвертация. При заказе не посмотрел, что был выбран самовывоз. Связаться с заведением невозможно. Отменить тоже. Чтоб достучаться к сапорту нужно выбрать ""Проблема с промокодом"" О_о Отдельно курьер идёт по цене выше такси в оба конца. При отмене снимают всю цену, а не ""за продукты"" как писал саппорт изначально.",1,2022-07-02T17:09:56,ru
The services of Glovo are prompt,4,2022-07-02T17:07:41,en
Fast and effective,4,2022-07-02T16:59:57,en
Perfect delivery,5,2022-07-02T16:26:34,en
Nice app ans food is too fast and it is too delecious and cheap price I WILL ALWAYS USE GLOVO!!,5,2022-07-02T16:25:01,en
Prilikom verifikacije broja app baguje i nema odgovora.,1,2022-07-02T15:19:44,hr
Best experience ever,5,2022-07-02T14:53:14,fr
"Placed an order for 40 RON, got stuck in the payment confirmation screen for a few minutes, then got charged 63 RON. Support spent 15 minutes convincing me that they couldn't refund the difference or cancel the order without charging me the full sum. I've had issues with the app for a while, but their issues are now costing me. Could've ordered an extra helping for that difference. Uninstalling the app now.",1,2022-07-02T14:20:18,en
I love the app in my side it come qick Love it ♥️,4,2022-07-02T12:53:12,en
Sa va dau la muie cu taxele voastre cu tot cum pui mei eu îmi comand de 26 de lei și voi sa îmi spuneți ca e 40 ce plm,1,2022-07-02T12:49:01,ro
"Great app, never had problem.",5,2022-07-02T12:38:29,en
Amazing 👏😍,5,2022-07-02T12:23:11,tl
Just the Best!,5,2022-07-02T12:17:51,en
They have fantastic customer service and very user-friendly interface!,5,2022-07-02T12:13:33,en
Simple and fast,5,2022-07-02T11:50:09,en
Can't add cards as a payment method in Nigeria. How are people supposed to use this app?,1,2022-07-02T10:39:03,en
Great,4,2022-07-02T09:35:22,en
Amazing App best for delivery!,5,2022-07-02T03:19:56,da
I don't receive the code verification to enter my phone number,4,2022-07-02T01:14:25,en
"DRŽITE SE PODALJE OD GLOVA! APSOLUTNO ODVRATAN odnos s korisnicima. Agenti ne žele pomoći i pokušavaju od kupca napraviti budalu. Nadalje, čim se njima kaže kako stvari stoje i da se traži povrat novaca, silom gase chat i onda još imaju muda tražiti ocjenu kao da su napravili dobar posao. Rado bi priložio slike chat-a, ali mi Google to ne dozvoljava. Šteta.",1,2022-07-01T23:44:24,hr
"Robust service,lots of options.",5,2022-07-01T23:43:29,en
"Popeli ste mi se više na onu stvar sa reklamama, šta god otvorim izbaci mi glovo reklamu. Stvarno ste naporni.",1,2022-07-01T23:15:37,hr
Enjoyable,5,2022-07-01T22:16:46,no
I can give zero star. This app is nothing but a scam app; I made an order which was never delivered...,1,2022-07-01T21:46:52,en
Very useful,5,2022-07-01T21:38:51,en
I can't access the food menu because off a bug i think Pls fix it,5,2022-07-01T21:30:49,en
Delivery takes too long,3,2022-07-01T21:29:06,en
Very poor service and long hours of delivery,1,2022-07-01T21:17:14,en
A good app. Although there should be a better way to communicate what you want to the resteraunt,4,2022-07-01T21:15:02,en
You can trust this add. Happy with it.,5,2022-07-01T21:05:41,en
"Did u ever thought about making a damn option that tells you the restaurant is only making some products after a certain hour or something. Am I supposed to guess wich products they make and which not??.. I literally spent 1 hour to decide what to take only to end up with 3 failed attempts. 3 restaurants that are making only 3 products or something out of their entire menu , it's a bad joke.",1,2022-07-01T20:30:41,en
"Poor app. Tried to order some combos from McDonald's, and each time I received an error saying that some of the combinations are not available at this time, without showing what was the combo in question.",1,2022-07-01T19:43:26,en
"Nakon mailova i mailova nema promjene U Remetama, ulice koje od mene dalje od moje glovo radi dostave a doslovce kod mene što bliže ne! Da bi se do drugih ulica došlo mora se proći po mojoj Dok je bila pauza normalno sve funkcioniralo Prije više od god bila INFO rade na tome",1,2022-07-01T19:10:29,hr
Issues everywhere,1,2022-07-01T18:39:17,en
15 min wasted. Doesnt allow to register. Useless.,1,2022-07-01T18:09:56,en
"It's indeed a fast delivery service. I was given 40-60 minutes delivery time. But because I hadn't eaten since morning, I thought I couldn't wait for long, so I had to get something around to eat as I wait for an hour calculation I made for myself. But I received a call from the rider as soon as I was done eating what I got around. So I had to wait for sometime before enjoying what I ordered. Keep it up!!!",5,2022-07-01T17:25:50,en
Ужасный сервис испытали,1,2022-07-01T17:19:28,ru
👍🏼 👍🏼,5,2022-07-01T17:14:43,unknown
Dobili ste 1 samo zato sto nema 0,1,2022-07-01T16:47:17,it
"My life cycle with this app. Downloaded the app, ordered lunch, never got my delivery because the order hadn't pass because the restaurant was too busy, skipped lunch, deleted the app.",1,2022-07-01T16:15:26,en
Muy mala,1,2022-07-01T16:04:19,so
App works well now 👍,5,2022-07-01T16:04:06,en
Was very useful in time of need,3,2022-07-01T15:51:17,en
I like this app,5,2022-07-01T15:24:01,en
Fast delivery,5,2022-07-01T14:44:47,da
"If I can give it a zero star I would have. A courier can cancel order even when at your door, and say ""oga I don cancel am oh"" and the penalty will be on you. I no understand.",1,2022-07-01T14:40:31,en
Very bad experience. Waite 1 hour for food. 1 hour letter they canceled my order..,1,2022-07-01T14:11:35,en
Took 12 days to refund canceled order,3,2022-07-01T14:07:03,en
"Loading time is long, crashes often, had issues with online payment on multiple occasions with different banks/cards. Support often has a long queue, the chat cuts off randomly sometimes. Delivery prices are high and restaurants often advertise their food/drinks with a higher price on the app versus their online page / other delivery service provider which shouldn't be happening - this is the only food delivery app I've seen this occur.",1,2022-07-01T12:22:50,en
"So far I'm satisfied with the service, but I don't understand why some restaurants still charge delivery fees even with Glovo Prime..another thing, why does always KFC orders come wrong (always spicy) ? Is it the restaurant's fault or from the app ?",4,2022-07-01T12:21:05,en
Quality service Always on time,5,2022-07-01T12:13:35,en
Top notch,5,2022-07-01T11:46:42,en
My food was here early before time,5,2022-06-30T23:48:13,en
"Dobijete na poklon promo kod. Ali postoji problem. Da li želite da ručno unesete kod? Nema problema. ""Kod je već iskorišćen"" Prevaranti",1,2022-06-30T22:59:33,hr
Nice app 👍,5,2022-06-30T22:13:46,ro
