review,rating,date,lang
Great service. Riders are friendly and try their best to follow instructions given. I'd like to see a variety of stores available. That's the missing 1 star rating. But great service overall,4,2024-01-29T18:26:45,en
This app it a scam if you use your debit card to pay your money it gone (I can never order from you again due to my bad experience from you glovo) this app debit me and canceled my order and till now no refund nothing nothing 😭,1,2024-01-29T16:15:28,en
"A good review is scheduled for tomorrow. I'm tired of it, everything used to be fine, now almost all restaurants can always schedule an order only for tomorrow and tomorrow they still don't work. Although other delivery services like Glovo are quietly delivering.",1,2024-01-29T14:55:16,en
more than logistics,5,2024-01-29T13:53:37,en
Got hit on by a courier and they acted as if using my private number for non-work related things was normal and not a total violation.. Another company and it's workers that make women feel less safe in this country.,1,2024-01-29T10:11:16,en
"Good kebab and delicious kebab,very fast delivery,.",5,2024-01-28T22:23:03,en
"What a buggy application. Somehow developers managed to break address entering, so I just can't make my first order. Application asks to enter floor / flat number, and in a second discards them, again and again. Order with only house number is forbidden. Unfortunately can't use it at all.",1,2024-01-28T21:25:01,en
great,4,2024-01-28T20:29:38,ro
Full of bugs,1,2024-01-28T20:04:40,en
Perdi o meu dinheiro e não recebi nada.,1,2024-01-28T19:11:56,pt
very reliable,5,2024-01-28T18:35:13,no
I have paid for some party and I have had no delivery,1,2024-01-28T18:28:21,en
"This app is nonsense, it is telling me can't deliver to my location, I even change my location to another place yet the same thing",1,2024-01-28T18:12:24,en
Nu imi pot pune adresa pentru ca aparent nu pot livra aici,1,2024-01-28T17:27:25,ro
Worst customer service and customer experience.,1,2024-01-28T13:51:50,en
"Horrible app. The developers should all be sacked and sent to prison. This app is useless as heck and very unusable. Nonsense app. If it was possible to rate minus 100 stars, I'd do it. Shite app. Can never recommend it. You guys should do better. #shiteappwithshitedevs",1,2024-01-28T13:01:40,en
"nice, delivery on time",5,2024-01-28T12:48:43,en
"Nowhere to speak to support. Can't order from two different restaurant at a time. I am already tired. But regardless, it's a nice app.",3,2024-01-28T11:17:35,en
really good app,5,2024-01-28T10:36:49,en
Whoever made that Glovo ad bringing the rolex close to my face when am hungry i feel offended 😩,5,2024-01-28T10:15:33,en
"Pacat de platforma,pt ca e rapida,doar ca atitudinea soferilor scade total valoarea.Limbaj urat si lipsa profesionalism.",1,2024-01-28T10:04:45,ro
Glovo as a bug in their tip calculator. I out a 10% tip but the took 18% tip. I asked for the 8% overcharge back in Glovo credit and they refused! The only option they gave was stealing 100% of the tip money from the courier and refunding that which isn't fair to the courier!,1,2024-01-28T07:27:59,en
good communication,5,2024-01-27T22:51:43,en
"If I can give half star, I will My issue is yet to be resolved,I don't know why you people are not attending to me.....I ordered food,paid with transfer And the courier confirmed it .So why am I having outstanding debt on my app account after submitting my proof of payment...the only answer you guys gave me was that you could not reach the courier to confirm the payment....How is that my business?You people should remove that nonsense on my account",1,2024-01-27T21:01:24,en
"I really love this app it's fast,save,even the delivery doesn't stay upto 15min I don't regret knowing Glovo💖😘",5,2024-01-27T20:06:31,en
Perfect,4,2024-01-27T19:51:03,en
👍👍👍,5,2024-01-27T18:05:46,unknown
nice idea 💡,5,2024-01-27T17:50:56,ro
Very useless app... God go punish Una for me,1,2024-01-27T15:38:09,en
Odlicna aplikacija i odlicna usluga.,1,2024-01-27T15:36:38,hr
thanks glovo for being the best online service. ❤️,5,2024-01-27T15:23:40,en
"The application is ok, but the services provided are really bad. My order was cancelled because I was unavailable at the phone. The delivery man can use the bell next door, but it prefer to cancel the order. The payment wasn't returned.",1,2024-01-27T15:15:33,en
"Worst app ever, ordered a meal, the driver could not come to my address.. cancelled order. The next time I order they added it as outstanding bill. Even after rider has cancelled order. A customer service rep called and was saying that's the policy.. ridiculous app",1,2024-01-27T14:48:34,en
good,5,2024-01-27T13:58:38,so
"Order cancelled and they kept all the money! Scamers, watch out",1,2024-01-27T09:44:16,en
Some times you don't get food...,1,2024-01-27T08:45:58,en
It's so fast and it's just perfect,5,2024-01-27T08:25:45,en
"Czekałam ponad pół godziny bez żadnej informacji od kuriera który nie odpisywał, customer support wrzucił mi na konto 10zł i to by było na tyle z ich strony. Po godzinie zmienił się kurier, który anulował moje zamówienie po 10 minutach. Jedyne co dobre to pełny zwrot pieniędzy ale nie polecam nikomu",1,2024-01-27T00:21:42,pl
Deci am scris clar ca am o bacnota de 200 si au venit fara sa imi dea rest!,1,2024-01-27T00:04:06,ca
"The selection is good. However, everything comes an hour late and in a horrible condition. Support is useless, too. Gave this app plenty of tries but it's just disappointing",1,2024-01-26T20:31:41,en
Nice,3,2024-01-26T19:20:18,ro
"Кожне 3-тє замовлення не доходить. Знімає гроші і потім мусиш розбиратися з банком. Псує вечір, коли збираєшся з друзями. Якби можна було дати 0 зірок дав би 0. П.С. звязатися з службою підтримки дуже складно і вона не якісна",1,2024-01-26T19:06:27,uk
The app is more or less well done. I have major issues with the fact that i can only tip before the order. I WANT TO TIP IF SERVICE WAS GOOD. In case at glovo this wasnt clear already i had to scream. Also pricey deliveries to force you buy an invented bs prime cash cow.,1,2024-01-26T19:01:29,en
The most useless app. Untrained personnel. Wrong items delivered etc,1,2024-01-26T18:54:34,en
"The food came soo quckly, we where supriced 😊",5,2024-01-26T15:13:50,en
It's been a week since I was able to order through the app. It requires the bank authentication but doesn't send a request to a bank. Tried four different banks and neither received any requests from glovo,1,2024-01-26T14:33:14,en
wonderful app✨,5,2024-01-26T13:50:17,af
Je vous écris pour exprimer ma profonde déception face au niveau de professionnalisme démontré par certains membres de votre personnel lors de mes récentes interactions avec votre entreprise. la situation que j'ai rencontrée a eu un impact on the,1,2024-01-26T12:57:30,fr
This app can't be used by the disabled people,1,2024-01-26T12:55:37,en
nice app for lazy preggo like myself,5,2024-01-26T12:33:13,no
Stupid and bad glovo food delivery... they can't deliver to just 5 miles,1,2024-01-26T12:00:29,en
They sent the wrong items and I reported it they didnt even bother to contact me or to check whats the problem.,1,2024-01-26T02:19:47,en
some addresses were not properly described. good user interface,4,2024-01-25T21:49:13,en
very good I really love this app,4,2024-01-25T18:25:26,en
Really reliable and fast,5,2024-01-25T18:15:36,en
"Radi narudžbe koju sam otkazao, imam da doplatim još dvije marke. Nije problem, mogu dat kuriru, al sada mi neće da dopusti neku novu narudžbu da napravim, i ako mi naplaćuje te dvije marke, počinje kenjati o kartici koju moram dodati. Slabo napravljena aplikacija.",1,2024-01-25T16:15:21,hr
satisfactory,4,2024-01-25T15:24:32,en
but our location arent good at all if u can update to latest app,5,2024-01-25T15:02:51,en
great service,5,2024-01-25T13:09:12,en
"Fast, affordable and very reliable",5,2024-01-25T12:22:13,en
It's been useful,5,2024-01-25T09:03:53,en
"Vrlo neprofesionalni, uzasna usluga, zaposaljavju ljude za dostavu koji ne znaju maternji jezik u zemlji u kojoj dostavljaju a ni engleski jezik takodje, stoga komunikacija sa dostavljacima je nemoguca, doslo je do zabune i dostavljac je odneo posiljku i nije dostavio,Glovo je odgovorio da dostava moze da se pokupi kod njih u centrali tek za nedelju dana iako je greska njihovog radnika koji ne govori ni jedan jezik koji se govori na podrucju na kome radi.Najgora moguca sluzba za dostav je Glovo",1,2024-01-24T23:48:17,hr
jest ok,5,2024-01-24T23:02:33,hr
"great value, amazing taste! The desserts are amazing, try konafa and you won't regret it!",5,2024-01-24T22:11:30,en
Najgore iskustvo sa podrskom koje postoji !!!! Bukvalno narucivati preko Wolt-a i Misted D je blagoslov!!! Izbegavati ovu zajebanciju od aplikacije i od podrske!!! Fuj,1,2024-01-24T20:40:40,hr
"Va permiteți sa nu puteți schimba locația comenzii, chiar dacă greșeala e clar din aplicație. Mai ales la străzi cu nume similare. Faceți doar ramburs în nșpe mii de ore și ma rugați sa comand separat. JALNIC",1,2024-01-24T20:39:29,ro
app is trash it deserves zero stars except the app doesn't work in benin city nigeria,1,2024-01-24T18:00:36,en
"mobile app works fine though there are problems with the address system especially if there are houses with the same number like in my case and using the ""pin point"" address system wasn't super accurate as well. Translations on the app are good though there aren't the same translations on the website page.",3,2024-01-24T16:28:23,en
"This is most convenient app for online delivery, they deliver fast and with very less delivery charges, the most interesting part is they provide share code to everyone and when somebody use someone's code they will get free deliveries and also the person will get free deliveries who share the code must download this app you will also enjoy",5,2024-01-24T15:59:01,en
"They don't take cash or mpesa, only card not for me.",1,2024-01-24T15:28:51,en
Поръчахме 2 Гранд дюнера от Аладин фоод и единият беше по малък от другия поне 3 пъти!!!,1,2024-01-24T15:03:53,bg
my first trying this app and they really impressed me,4,2024-01-24T14:39:32,en
livrare rapida,5,2024-01-24T13:29:01,it
saving us from the scammers using Google add to deceive the unsuspecting public.,5,2024-01-24T13:10:10,en
quick delivery..nice,5,2024-01-24T11:27:40,es
"This is not the first or second time that I am ordering amala with extra portion and the extra portion never gets delivered. I still paid for them, and when I try to complain, there's no platform or opportunity for that, I don't get a refund, just a stupid message of them promising to do better.",1,2024-01-23T20:03:27,en
"Delivery service at its worst. Many problems with missing or wrong items, and delivery persons. Today, after placing an order with my girlfriend from her account this time, products worth 84 RON (17 EUR, 18 USD) were missing. Without explanation, she will not receive a refund for the missing products. This is the last time I am using this app.",1,2024-01-23T19:19:27,en
good work I recommend them to other users...,4,2024-01-23T19:07:07,en
"Order tracking is terrible. Sometimes orders will show as being delivered, the delivery vehicle will hover around the map in the opposite direction of your address and then eventually the order will just be cancelled. Really poor experience compared to other food delivery apps.",1,2024-01-23T16:16:30,en
"App overall is ok-ish. No option to tip courier after the delivery, only before and for some reason in percents? How do i know if it will be a good service? Also don't understand why do i always have to pay delivery cost + services + bad weather. And i always see a bad weather charge, even though the weather is the same as any other day of the season. In my opinion it all should be included in delivery cost, bad weather should be valid for really bad weather like heavy rain or heavy winds.",2,2024-01-23T14:26:44,en
"I don't recommend this app. In Tbilisi, Georgia, the courier stole my money - 100 lari - which I gave him to go to a shop and bring change to me Instead of it he confirmed the order and disappeared I will never order from them.",1,2024-01-23T13:41:41,en
how something can be designed so badly for usage?,1,2024-01-23T13:17:12,en
Perfect 🥰 & delicious pizza,5,2024-01-23T12:52:38,it
Nice,5,2024-01-23T12:13:43,ro
it's nice,5,2024-01-23T12:12:09,en
Fantastic experience,5,2024-01-23T12:00:39,es
almost perfect. but here is no reaction if your order was rotten or hardly shaked upon delivery.,5,2024-01-23T09:01:31,en
"Glovo has to be avoided in Montenegro at all costs ! This is a bunch of amateurs not capable to deliver a single sandwich, after 2 hours of waiting they cancelled the order.",1,2024-01-23T00:26:42,en
perfect and good communication.,5,2024-01-22T19:37:53,en
Product search function at the supermarket level disappeared with latest update.,1,2024-01-22T19:29:56,en
just wow,5,2024-01-22T19:10:38,pl
great,5,2024-01-22T18:58:26,ro
Be warned. They're thieves! They force you to cancel your order and will never refund.,1,2024-01-22T17:41:14,en
"мы заказывали через подписку глово прайм. доставка должна была быть бесплатной , но оказалось платной после заказа , обратился в службу поддержки сказали что вышло какая техническая ошибка и не вернули деньги 😢 возможно я такой не один , и они вот так по тихоньку забирают у всех",1,2024-01-22T16:42:06,ru
I like that the delivery fee is usually not high,5,2024-01-22T15:18:30,en
its great indeed 😎,5,2024-01-22T15:11:06,en
good,5,2024-01-22T14:54:09,so
Cea mai împuțită aplicație de pe piața! Taxe livrare Taxe vreme rea Taxe servicii operaționale Taxe extra dacă restaurantul este foarte solicitat! Ce naiba e asta???? Sper să dispăreți cât mai curând din țara asta! Ne mâncați toți banii!!!,1,2024-01-22T14:20:20,ro
good 👍 job,5,2024-01-22T13:36:51,so
useful app,5,2024-01-22T10:16:18,ro
"Since installed this app, I haven't been able to navigate it. I can't find the menu, or where to place an order. Only Google map displays on my screen and no matter the delivery address I input, the app keeps saying can't deliver to this address yet... Like? Where do you deliver then?",1,2024-01-22T07:32:09,en
Best💗,5,2024-01-22T01:18:32,de
Primer pedido que mi esposa realiza y el repartidor no llega pero indica en el App que sí. El servicio al cliente indica que se mande un correo y que responden en 2 días. Pésimo servicio.,1,2024-01-22T00:33:18,es
"They got my order wrong and told me they're not able to give me any kind of compensation for that mistake. That was not what I ordered and paid for. Customer support is awful, it doesn't even let you contact them through the app for the issue you're having. I barely found the phone number online. One of the ladies answering the phone was extremely rude and not willing to help at all.",1,2024-01-21T23:25:01,en
very reliable,5,2024-01-21T22:03:18,en
Worst experience ever..,1,2024-01-21T21:02:29,en
I just love this app. Great and very easy to use.,5,2024-01-21T20:21:06,en
Good,5,2024-01-21T20:07:32,so
I don't think these companies understand the concept of delivery..they only deliver in busy areas and downtowns... If the grocery store is 10 minutes from where you live why would you order delivery... unless you're too old or incapacitated.... outside of town is where these services are desperately needed....and please update your maps...,1,2024-01-21T20:06:30,en
Totul la supra pret!! Au adaos si la produse si lipsesc si multe!,1,2024-01-21T19:55:59,ro
"Glovo Morocco is getting worse and worse. I've been using glovo DAILY for 4 years now and have been subscribed to their Prime option too. Instead of making it easier for their most faithful users, they decide to add or remove features that make it harder for us: 1) let's charge them for services they used to get for free 2) let's add some technical bug and not fix it even if they report it 3) let's make some of their favorite restaurants appear closed when they're actually open Un-installed.",1,2024-01-21T19:10:37,en
very good man and so quick,5,2024-01-21T18:51:51,en
🤮🤮🤮🤮🤮🤮🤮🤮🤮,1,2024-01-21T18:46:24,unknown
E ok,5,2024-01-21T18:15:44,et
I ordered food on this app and I have also paid and you people didn't deliver my food. You better refund my money or I will drag you everywhere. Thieffffffffff,1,2024-01-21T17:23:20,en
PATHETIC!!!!,1,2024-01-21T17:16:13,pl
"Katastrofalna aplikacija, 20 minuta pokušavam da uđem na svoj profil. Katastrofa!",1,2024-01-21T16:19:50,hr
great,5,2024-01-21T13:40:43,ro
"If you want something urgently, this is the way to go",5,2024-01-21T11:31:42,en
not bad,4,2024-01-21T11:28:50,tl
"won't let me add my phone number, without which i cannot order. uninstalled👎",1,2024-01-20T23:12:58,en
Bad weather fee - in Sofia??? It's like 2cm snow and it's melting....In your way of thinking you should treat the burning sun in summer as bad weather too. Go think of new delivery fee and surprise us.,1,2024-01-20T22:47:36,en
"sometimes extremely unprofessional couriers. one of them was extremely rude over the phone (despite getting a tip), saying he will be selling my order, hanging up during my call, then lying to customer support so they cancelled my order 2 hours after i ordered it under the pretense that there were problems with the address.",1,2024-01-20T21:27:34,en
Uninstalled the app 3min later. Delivery radius stops 200 feet from my hotel. Seems like a missed opportunity.,1,2024-01-20T20:59:42,en
my food got to me hot and fresh from wakalucy fish palace,5,2024-01-20T18:50:25,en
nice keep it up,5,2024-01-20T01:35:32,nl
"Șansele sa primești comanda sunt minime. O mizerie mai mare nu am întâlnit. 1 din 3 comenzi a ajuns deși îți arată în aplicate comanda livrată. În caz ca îți este foame, pentru sănătatea ta comanda din alta aplicație, nu te baza pe mizeria asta.",1,2024-01-19T22:33:01,ro
good,5,2024-01-19T22:31:48,so
Good delivery,5,2024-01-19T21:43:28,da
great service,5,2024-01-19T21:09:18,en
"Ужасно!!! Не стига че получих 200грама по-малко продукт, ами дори човека от къстъмър сървиз искаше да ми помогне да си изтрия приложението",1,2024-01-19T21:07:26,bg
🫂🫂🫂🥰,5,2024-01-19T19:21:06,unknown
The app is easy to use,5,2024-01-19T19:17:37,en
Good,5,2024-01-19T19:13:11,so
That was a delicious meal.,5,2024-01-19T18:51:49,en
El mejor servicio de entrega de comida!,5,2024-01-19T18:10:51,es
Amazing app 👍,5,2024-01-19T16:13:01,tl
It's the worst app for food delivery. It takes a lifetime before your order gets picked up and there's no option to cancel orders.,1,2024-01-19T15:33:30,en
"You guys are good at what you do, keep it up 👍",5,2024-01-19T15:05:00,en
Obcokrajowcy podjadają frytki z zamówień.,1,2024-01-19T13:00:20,pl
always on time.,5,2024-01-19T12:58:08,en
Lowest prices + Fast delivery . It's great,5,2024-01-19T06:50:11,en
very good,5,2024-01-19T01:33:12,af
Super,5,2024-01-19T00:41:03,id
Theives! I dont even have this app and they have billed my card twice. Will be filing this with the authorities.,1,2024-01-18T23:45:59,en
"J'apprécie vraiment la qualité et le prix des sushis dans ce restaurant, en particulier les assortiments qui sont incroyables.",5,2024-01-18T18:23:42,fr
It's incredible,5,2024-01-18T17:13:33,en
This is extremely convenient and reliable,5,2024-01-18T16:59:12,en
very fast,5,2024-01-18T15:30:43,en
Excellent service fast delivery and very kind couriers,5,2024-01-18T14:45:05,en
👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎,1,2024-01-18T14:09:42,unknown
"Too expensive, orders always too late, no loyalty program or any promos.. you can literaly spend 100eur daily and they wouldn't care about you. Also, they add random fees every month. If it rained anytime on the day you order, they add fee for 'bad weather'. Also, cost to run app🤣 Straight up scammers.",1,2024-01-18T14:00:15,en
"Delivery guy handed the order to some random person, there is no procedure in place for them to see if the person they give the food is the correct person",1,2024-01-18T13:31:35,en
"Ovi menjaju ugovore i poridzbine kako im se prohte, tako da iznos u korpi lako moze biti manji od konacnog naplacenog. Reklamacije ne postoje iako zakon na to obavezuje. Nikako ne koristiti ovu aplikaciju uz platnu karticu jer im omogucavate samovolju naplate po sopstvenom nahodjenju. A kad vas pokradu i skinu vam pare sa racuna, i uporni budete u zalbama, ukradene pare vam vracaju kao virtuelne kredite. Lopovluk tezak!",1,2024-01-18T13:16:02,hr
"Fazem esperar longos períodos até o pedido estar completamente frio, mais caro do que no restaurante e a comer pior inadmissível ...",1,2024-01-18T12:41:28,pt
Excellent,5,2024-01-18T11:10:28,ca
good service,2,2024-01-18T09:34:26,hr
best,5,2024-01-18T08:58:30,af
worst app. Never received my order still waiting for refund.,3,2024-01-18T08:54:31,en
Great app easy to use,5,2024-01-18T05:07:14,en
"Disgusting app, doesn't save my address details and cant go to checkout. Also you cant use because sms doesnt reach international numbers. RUBBISHHHH",1,2024-01-18T02:11:15,en
Best Delivery Service,5,2024-01-18T01:12:41,en
"I attempted to make an order on 30th of December. The order didn't go through but my bank transfer did. Till now,I have not gotten my refund. Keep telling they are escalating it to finance. Terrible service.",1,2024-01-17T23:57:14,en
Catastrophic experience!!,1,2024-01-17T23:53:07,en
Reumbersement takes 5 to 10 days you make mistakes and we shall wait,1,2024-01-17T23:09:20,en
Issues I reported are solved now.,4,2024-01-17T22:08:54,en
Delivery took 1hr plus,4,2024-01-17T21:38:18,en
great experience,5,2024-01-17T19:28:44,ro
good,4,2024-01-17T19:15:33,so
I can schedule delivery for next day between 6-7pm. Next day at 6:45 pm the order is canceled because the store is closing. And countless orders with wrong or missing products delivered.,1,2024-01-17T19:02:08,en
"I did a reorder which I did without problems before, but this time an item was taken out without notification. I was charged for the transportation because the item was missing, so the total was below free shipping. This was no coincidence.",1,2024-01-17T18:09:35,en
cool,5,2024-01-17T17:21:17,en
The app looks and feels exquisite so far ...,4,2024-01-17T17:04:39,en
Quite useless,1,2024-01-17T16:56:29,fr
ok,5,2024-01-17T15:31:54,sk
Very poor,1,2024-01-17T15:05:12,af
I love the app and they are fast in delivery,5,2024-01-17T14:52:32,en
veri gud fud,5,2024-01-17T14:09:15,da
odlična usluga,5,2024-01-17T14:05:00,hr
"Terible, if you have a service like this at least have the delivery guys speak at least good english, preferably the language of the country they work in. Due to that I cannot talk to any of them and until I explain where he should go the food is cold. Never again.",1,2024-01-17T13:56:50,en
"It's very great app, but on one condition I lost the number that I used to log in glovo, so when ever I tried to log in they sent verification code to the number thats lost already, pls can u quickly do update on that, so that we can change the number or any other solution that will helps. Thank you.",5,2024-01-17T12:47:01,en
fantastic,5,2024-01-17T12:11:38,it
Better than all their competition... won't swap them for any other app,5,2024-01-17T12:06:24,en
doesn't have variety of restaurants,4,2024-01-17T11:49:49,en
"When selecting google pay, they will deduce the pay before confirming the product availability. Still trying to solve the issue to get the money difference back.",1,2024-01-17T11:05:02,en
perfect,5,2024-01-17T09:55:15,ca
Nice,5,2024-01-17T08:43:40,ro
"Пълен боклук. Неадекватни и необразовани доставчици, ултра хипер завишени цени през приложението и абсолютно никаква поддръжка от съпорт\кол центъра.",1,2024-01-17T07:49:56,bg
No refunds when missing items from an order. No contact from support except an automatic reply that is not accurate. Higher delivery fee when using the app instead of the site. Bad weather surcharge is new. Not using this again.,1,2024-01-17T01:13:29,en
"I love the app, good customer care, they are committed to your happiness I ordered something and when I complained they refunded back my money, but all I saw is this is the best app ❤️",5,2024-01-16T21:37:56,en
Delivered wrong items on multiple occasions. List of available items doesn't seem to be updated with what is actually available in store. Search function is poorly designed.,1,2024-01-16T20:21:08,en
Excellent,5,2024-01-16T18:30:30,ca
"For almost all my orders it has been very nice, detailed and somewhat effortless",5,2024-01-16T18:29:07,en
it's quick and delivers everything safe and fresh,5,2024-01-16T17:59:14,en
great,5,2024-01-16T16:37:35,ro
In Kampala the service is horrible! They usually have setbacks and they don't give you any explanation. There are not many options so you have to use this application but it is not recommended at all,3,2024-01-16T15:35:47,en
"User should pay a store fees, delivery cost, delivery fees, courier tips, fees for the small order. Are you kidding? Such amount of additional costs and fees should be illegal.",1,2024-01-16T14:05:26,en
good platform to order your food. thanks to Glovo,5,2024-01-16T12:46:39,en
Very Terrible app,1,2024-01-16T11:50:15,en
"accidentilly confirmed order, in a millisecond restaurant ""started preparing my order"" so i couldn't refund... so are this restaurants using bots?",1,2024-01-16T11:22:57,en
"the delivery was swift and fast, only displeased about the fact that the shawarma was too cold b4 it got to me.",4,2024-01-15T20:13:29,en
"I miss the pick-up option. Sometimes it is more convenient than delivery. However, the rest is great!",5,2024-01-15T18:41:44,en
attention des voleurs !!!!,1,2024-01-15T18:26:46,fr
"Really great app , though the super market choices are few . Otherwise it's such a great app.",5,2024-01-15T18:08:33,en
Better than similar apps I used.,5,2024-01-15T15:55:41,en
"Bad experience. You can change the dashboard to English, nothing else is in English. The service itself is really bad. I had twice a cancelled order and they claim that it equested to cancel it. And that happened after 2 hrs of waiting and constantly changing the time of the delivery . Very unprofessional Customer Care service is good though",1,2024-01-15T15:29:16,en
Delivery is a bit slow but overall they are ok,4,2024-01-15T14:58:00,en
great service quick to deliver,5,2024-01-15T14:15:14,it
The worst app I can't find any order,1,2024-01-15T12:09:26,en
L Olj,2,2024-01-15T11:58:40,ca
"Найгірший сервіс доставки їжі🤮🤮 Додаток не синхронізується з сервером, тому годину статус не міняється і показує, що навіть кур'єр не призначений. А після скасування замовлення гроші не повертають, бо в них в системі вже 20 хвилин призначений кур'єр. Звідки це знати клієнту, незрозуміло.",1,2024-01-15T11:20:01,uk
delivery is so fast and they do not lose track on picking point ......got exactly what I needed 😌,5,2024-01-15T10:49:12,en
Rude couriers,1,2024-01-14T23:07:50,fr
"Pieniądze pobrane, kurier nie przyniósł zamówienia, ochrona budynku potwierdziła że nikt z Glovo nie wchodził do budynku, brak odpowiedzi po ponad tygodniu na reklamację, w aplikacji nawet nie da się wrócić do rozmowy z supportem jak się ją raz zamknie, oszuści, omijać z daleka.",1,2024-01-14T22:44:35,pl
Barely does the job. Consistently underestimates delivery times. Search results are topped by random specific items rather than actual restaurants. No clear way to filter or sort search results. Lots of unwanted marketing notifications but notifications about orders are flaky at best.,2,2024-01-14T22:01:04,en
"Ordini ti arrivano panini senza carne,panino da 9 euro e ricevo un rimborso di un euro in più non c'è assistenza mai più acquisterò su glovo......truffatori",1,2024-01-14T21:25:21,it
thanks for the fast delivery,5,2024-01-14T19:57:40,en
Removing available restaurants as they please and charging 30-40% more than the original restaurant prices is a complete joke. Not to mention the increasing number of screw-ups with delivery timing recently. Extending projected delivery times by 30+ minutes is not acceptable!,1,2024-01-14T19:44:32,en
excellence,5,2024-01-14T19:09:50,fr
"Glovo use to be an amazing app with great support, I used it for many years but recently the the quality went down extremely... the poor Customer support cant help much bc the drivers dont speak any language it seems... they are rude and dont take care of your products (which is food!) The amount of horiffying deliveries I had recentely could be a new Stephen King novel....",2,2024-01-14T18:23:00,en
Mejor delivery del mundo,5,2024-01-14T18:19:45,es
"I have been trying to put my location and they are saying we can't deliver here, I've tried putting other locations too but it keeps saying the same thing",1,2024-01-14T17:51:43,en
"wow,i love glovo",5,2024-01-14T16:40:47,hr
I love this service is so fast and easy,5,2024-01-14T15:50:28,en
ok,5,2024-01-14T15:24:55,sk
servizio velocissimo e corrieri molto precisi e gentili,5,2024-01-14T15:13:28,it
it is the best food producer I have ever,5,2024-01-14T14:20:04,en
Worst application ever,1,2024-01-14T13:37:07,en
that is a great Delivery,5,2024-01-14T13:28:02,en
500 perfect okay,5,2024-01-14T13:20:42,en
تطبيق سيء لا يتم التوابل الي منطقتي,1,2024-01-14T12:49:23,ar
"После оценки заведения и курьера, зачем сделали баннер который ничего не даёт сделать? Даже смахнуть нельзя. Лучше фичи ещё не видел.",1,2024-01-14T12:00:48,ru
"If you speak Russian and Kazakh, the app is really great. If you're a foreigner with only English, you'll need to take screen shots to translate the options. The app is very, very easy to use, though. Если вы говорите по-русски и по-казахски, приложение действительно отличное. Если вы иностранец, владеющий только английским, вам нужно будет сделать снимки экрана, чтобы перевести параметры. Тем не менее, приложение очень, очень простое в использовании.",4,2024-01-14T09:33:54,ru
They supplied spoilt food,1,2024-01-14T00:34:43,en
good app,5,2024-01-14T00:13:34,en
💗💗,4,2024-01-13T23:29:04,unknown
