review,rating,date,lang
He pedido varias pizzas en diferentes establecimientos y jamas me ha llegado una en buen estado. No hay como reclamar un mal pedido.,1,2023-09-30T14:40:57,es
"It was my first time here! It was a good one! Keep it up, please!",5,2023-09-30T14:10:28,en
App is asking Outstanding balance payment again and again i paid 3times i have talk to agents many time but they don't remove really bad i won't suggest for this app customer service is very bad just deleted........ worst app and service,1,2023-09-30T13:58:41,en
"So I made an order, and it got cancelled, I had already paid, btw. I've been complaining to their customer service for over a month, nothing has happened!!!... they keep telling me the same thing over and over again but nothing has changed, I haven't been refunded. I honestly don't recommend it. The only reason I used the app was to order Chicken Republic, but at this point, I might stop using it all together....Glovo, work on your response time!!!",1,2023-09-30T13:10:51,en
The worst app I ever downloaded,1,2023-09-30T12:41:40,en
"First time using the app, they didn't send my complete order, over 2thousand worth of items were not included and the rider is saying I should complain to glovo after I have already made full payments. Reach out to glovo and they are saying they have refunded 900. Worst experience ever",1,2023-09-30T12:28:10,en
great! tasty! fast!,5,2023-09-30T12:08:36,en
you need to add an in-app call feature,2,2023-09-30T12:01:13,en
"Glovo's incessant and intrusive ads have reached a point of utter annoyance. It feels like there's no escape from their relentless advertising. To add insult to injury, their app's performance is simply terrible. It's painfully slow, prone to freezing, and crashes frequently. Trying to use their service has become a frustrating exercise in patience.",1,2023-09-30T05:45:49,en
Fiz um pedido que não foi registado corretamente pela app e mesmo assim tiraram-me o dinheiro. Contactei o suporte 4 vezes e não resolveram o meu problema.,1,2023-09-30T04:24:28,pt
bonne nouriture,5,2023-09-30T00:42:06,fr
Sat vremena cekas i na kraju ti otkazu uslugu.,1,2023-09-30T00:01:49,hr
"The most horrible food delivery app ever , cancelations are over the top",1,2023-09-29T23:31:02,en
very good Indian style food,4,2023-09-29T22:41:17,en
Delicious pizza,5,2023-09-29T20:06:57,it
good,5,2023-09-29T20:03:36,so
great 👍,4,2023-09-29T18:05:31,ro
Не даёт поменять язык,1,2023-09-29T16:42:31,ru
excellent service,5,2023-09-29T16:16:05,fr
I like glovo. continue being good o. the fact that deliveries can be made from various restaurants around me is very nice. using bicycles also make delivery so fast. 👍🏾👍🏾👍🏾👍🏾👌,5,2023-09-29T15:59:41,en
the best,4,2023-09-29T14:47:01,en
"Зробив замовлення на самовиніс. Приходжу на вказану адресу, а ресторану нема за вказаною адресою і хтось забрав моє замовлення зверху. Набрав тех.підтримку, на питання як я взагалі опинився у такій ситуації не дали відповіді. Чи глово перевіряє заклади, з якими працює, дали відповідь тільки через пів години розмови. І зверху щей нахамили. Що я маю тепер: кошти які повернуть невідомо коли, купу витраченого часу і сил і відсутність їжі. Дякую",1,2023-09-29T14:41:45,uk
you are trying,5,2023-09-29T12:00:45,en
iam grateful,4,2023-09-29T03:33:59,ro
🤪🤪,5,2023-09-29T01:48:22,unknown
Great delivery service. Fast and good ammount of food.,5,2023-09-28T23:52:50,en
good,3,2023-09-28T23:33:43,so
good way of life 😉,4,2023-09-28T23:11:35,en
You're reliable,3,2023-09-28T21:43:24,fr
It works mostly fine. At the moment the tipping as percentage is very broken for shops (if you buy a pricey gift you won't tip 7% for a delivery that's similar with a food one and in reverse if you buy very little the 15% tip isn't enough especially if it's from far away). It should at least come with a custom amount option.,4,2023-09-28T21:40:18,en
perfect,4,2023-09-28T20:45:08,ca
I'm fed up with this app. I'm a prime member I pay monthly for this membership to have free deliveries. Recently when I ordered some groceries I was charged minimum order fee because the store didn't have some items I ordered and in other cases because the store decides to charge less doe some items. I contacted support few times and all I get is some rude responses. I'm switching to UberEATS as they have same price membership and lower minimum order 12 instead of 15 I find it more reliable,1,2023-09-28T20:19:52,en
Friendly ride and a honest guy,5,2023-09-28T20:11:43,en
it's awesome😍😍,5,2023-09-28T19:49:31,af
very fast service😄,5,2023-09-28T19:01:57,en
best services,5,2023-09-28T18:54:18,en
"Trash, you have to go to your info to change the delivery location. If not, you will pay for nothing",1,2023-09-28T18:15:01,en
great Glovo! you surpassed my expectations,5,2023-09-28T16:50:44,en
"The worst delivery app and customer service ever. Their pin doesn't work. When you put a new address for delivery, it doesn't update. It sent orders worth almost $30,000 to the wrong address. I spoke to at least 6 people in over 3 hours to get this resolved and they didn't take responsibility for the issue with their app, didn't show kindness to the courier or me for the trouble. Canceled one of my orders and owing me money. I want my money back in my card. Disgracefully poor support!!!",1,2023-09-28T16:48:34,en
Horrible I made payment's that exceeded the amount to there courier person and all they could tell is because I made payment's via cash so its the courier who has to send the cash back can you just imagine the response I got from there Support group so my fate is left at the mercy of the courier person how awful can it get. Its a horrible experience the support person can't even help you,1,2023-09-28T16:19:21,en
They follow instructions to the latter,5,2023-09-28T16:06:31,en
tips are given in the fixed percent of the order value,3,2023-09-28T12:50:36,en
"Worst customer service, prioritizing what they know rather than what the customer is sharing. I thought empathy was on the top of the list of qualities one should uphold in this line of work.",1,2023-09-28T12:42:39,en
"Work on homeless people, they stinks afterwards",1,2023-09-28T11:27:18,en
Glovo makes it easier,5,2023-09-28T07:30:22,af
"Terrible customer service and zero care about helping, avoid at all costs",1,2023-09-28T05:33:07,en
okay,5,2023-09-28T01:19:50,tl
perfect,5,2023-09-28T00:20:21,ca
Good,5,2023-09-27T22:12:21,so
"Terrible app!!! There was missing product when I received my order. Glovo does not have a support to the client. I tried to contact the app for a partial reimbursement, but there is no assistance. It is impossible to contact them. I informed in the app that a product was missing. Their automatic reply was ""we will try to do better next time"". Better is to provide customer assistance, which they don't have. TERRIBLE APP! DOES NOT WORTH IT!!!",1,2023-09-27T21:28:23,en
Very good and fast. thanks for such wonderful app,5,2023-09-27T20:28:30,en
"it,s not good conection, sometimes",5,2023-09-27T20:12:08,en
Best service provider,5,2023-09-27T20:03:28,fr
they are so fast,5,2023-09-27T19:44:18,en
True and timely,5,2023-09-27T19:17:25,en
"First impression from a skeptical first time user. They tell the truth and don't waste time. Also, my order was delivered in good condition.",5,2023-09-27T19:07:08,en
not worth the price,2,2023-09-27T15:55:02,en
good enoigh,5,2023-09-27T15:49:45,cy
"Tasty, fast and very reliable...I loved it",5,2023-09-27T15:27:44,en
Fast Delivery.,5,2023-09-27T15:24:56,en
"wow I won't be bothering myself going to supermarket any More just Glovo.. ken karanja thank you, it's my first time but won't regret this",5,2023-09-27T15:05:23,en
good,4,2023-09-27T14:00:30,so
Very nice app and so easy to use Top notch,5,2023-09-27T13:07:41,en
"Cannot change phone number. I've lost my previous number and there's no way to change, no contact button and no contact email.",1,2023-09-27T09:49:47,en
I was thinking of downloading this app but once as i was watching a sad and unsettling video about child abuse i got an add to download glovo right in the middle of a horrible survivor testimony. So now whenever i see the glovo icon i think about that and i get instantly sick,3,2023-09-26T23:38:42,en
excellent delivery service quick and value for money excellent service,5,2023-09-26T23:27:43,fr
loro sono perfetti,5,2023-09-26T21:17:47,it
Good app,5,2023-09-26T21:01:26,en
Good time management,5,2023-09-26T20:59:18,nl
"Can't complain, sometimes it good other times it bad.",3,2023-09-26T20:25:38,en
"Best App for safety deliver.. With Glovo, I got no worries about food. They are the best for now.",5,2023-09-26T19:44:33,en
good delivery,5,2023-09-26T19:23:17,af
Good delivery services,5,2023-09-26T18:08:56,en
They have good delivery service,4,2023-09-26T16:40:39,en
perfect delivery service.,5,2023-09-26T16:12:06,en
glovo is quick and pocket friendly,4,2023-09-26T16:04:43,en
It's been so long and you guys still don't deliver past Adenta??,1,2023-09-26T15:13:00,en
Poor customer service,1,2023-09-26T13:19:01,en
My first time using it. Flawless.,5,2023-09-26T12:12:24,en
Fast and reliable.,5,2023-09-26T11:51:33,en
"The first day I used the app and my second ever placed order, I did a mobile transfer for an order. Payment was successfully received, but the order was not finalized. I have made several complaints to Glovo for a refund over a month now to no avail. All the promises they have made about the refund have failed.",1,2023-09-26T11:42:06,en
Glovo offers excellent service,5,2023-09-26T09:01:59,en
very helpful 👌 😋,5,2023-09-26T02:03:07,en
"it was my first 😊 time, went well for me, thanks!!! 💞👍",5,2023-09-26T01:28:59,en
0 qualité et service je suis très déçu,1,2023-09-25T22:19:11,fr
Excellent,5,2023-09-25T21:56:39,ca
"Търсачката е ужасна, много неграмотно направено приложение.",1,2023-09-25T19:36:53,bg
"Нет опции связи с человеком в непредвиденных случаях (позвонили из магазина попросили отменить заказ), приходится выбирать какой-нибудь случай типа ""проблемы с оплатой"". Getting a support operator on the line is difficult in unexpected cases (like, the store asking to cancel the order), there's no option neither for that, nor the general ""talk to human"" button",4,2023-09-25T18:20:19,ru
"Great app, customer support always helpful with problems. 4/5 stars because they added percentage tips instead of flat number. I frequently place large orders for small products and I don't want to give a % of that order as tip. Just allow us to give flat number tips.",4,2023-09-25T17:12:20,en
sign up process was too long,2,2023-09-25T16:59:42,en
Excellent,5,2023-09-25T15:50:31,ca
amazing,5,2023-09-25T14:38:10,sw
goods are delivered in time,3,2023-09-25T13:38:23,da
"Is it a must to add card? Shuu, since is a must to add card let me kuku delete your app.",1,2023-09-25T12:19:20,en
covers a small part of Uganda,2,2023-09-25T10:06:14,en
Sometimes the riders take long to come and other times the restaurants fail to remove some of the ingredients you told them to remove,5,2023-09-25T09:13:13,en
Very poor service. Canceled order after waiting for 2 hours!!,1,2023-09-25T00:59:02,en
perfect 👌,3,2023-09-24T23:52:49,ro
"A bit buggy. Doesn't let you filter by ""open now"". Support chat bugs out and doesn't show messages, but otherwise helpful",5,2023-09-24T22:51:32,en
ver reliable,5,2023-09-24T22:44:07,no
"Way too many times it happens that an order gets cancelled after waiting for it 1h+. This only happens on glovo, never had this happen in any other app",1,2023-09-24T22:36:54,en
cei mai neseriosi,1,2023-09-24T20:16:20,it
quality service,5,2023-09-24T19:49:02,en
"Cea mai proasta aplicatie, cum incepe sa ploua nu mai poti comanda de nicaieri. Preturi enorme, etc, nu recomand",1,2023-09-24T18:24:07,ro
"Wow, wonderful service. Really worked for me💯",4,2023-09-24T18:23:02,en
"Glovo are extremely reliable, fast and normally friendly.",5,2023-09-24T17:54:12,en
👍,5,2023-09-24T17:45:03,unknown
"Waited for 2 hours for a simple mcflurry, wouldn't even allow me to cancel the order when it was late, contacted customer support and was offered 0 help or solutions. Customer support proceeded to threaten me by telling me that i have to wait for the order and i have to pay or else I'll be in debt for that amount.",1,2023-09-24T17:11:13,en
swift and reliable,5,2023-09-24T16:42:52,en
Barcha des pubs 3maltou el 3ar rakom,1,2023-09-24T16:06:51,ca
good,5,2023-09-24T15:39:49,so
food,5,2023-09-24T15:11:42,en
"I was PLEASANTLY SURPRISED. I thought it wouldn't work, but the order was delivered even before the estimated time. I LOVE THIS APP and can't wait to use it again. Great Job Guys!!!",5,2023-09-24T14:07:13,en
Affordable delivery service,5,2023-09-24T13:57:08,da
excellent communication between riders and clients. and the discount service works,5,2023-09-24T13:24:49,en
Deliveries are always on time and product are of good quality.,5,2023-09-24T13:20:53,en
"Got courier that didn't speak Bulgarian. I refused to speak in English, as this is not the formal language of the Republic of Bulgaria, and we have a national holiday today. As soon as I picked my order, and told Kevin to learn the language, he became agitated and started taunting me to a fight. HR that onboarded this c**t, and the CRM team that didn't clicked to divert only foreigners to him are to be let go. This was my last order with Glovo. Хубава работа, ама Българска.",1,2023-09-24T12:58:38,en
👍,4,2023-09-24T12:56:38,unknown
love it,5,2023-09-24T12:37:59,sl
I hate this app I don't know why the made it someone can not order food with cash without them saying cash Is not allowed what kind of nonsense is that u guys are not good stop this ur fake app,1,2023-09-24T11:23:59,en
"Overall the service is great, but there's one issue in the app that annoys me. When the store is closed, the app should not force the orderer to schedule to tomorrow, but to allow to schedule to the nearest day the store is open. For example when you order from Biedronka at 7 AM, the app won't allow to schedule to 11 AM the same day, but to tomorrow.",4,2023-09-24T09:54:54,en
good service,5,2023-09-24T00:08:14,hr
a solid 10/10 would highly recommend,5,2023-09-23T23:06:21,en
"I have spent over 3hours searching for KFC it shows not found 😠,I have installed and uninstalled the app,have done settings but the same issues, you don't work with KFC or what????",1,2023-09-23T21:11:52,en
good,5,2023-09-23T21:03:21,so
very good,5,2023-09-23T20:47:10,af
I'd give zero stars if i could. Customer support number not working yet i had an issue with my product. The refunded amount is not even half what i paid and now i'm stuck with food i don't want and no way to contact glovo or the store.,1,2023-09-23T19:46:12,en
I dunno why they didn't want to accept a certain type of card 🥲,3,2023-09-23T18:53:44,en
my order was delivered on time and yet it was my first time to use this app,5,2023-09-23T18:51:54,en
"L.E: - to file a complaint with the relevant authorities, I asked Glovo to provide the conversations raised with them. They DELETED my account and all complaints They refuse to refund orders that were not delivered at all and all support messages are just closed without any info or reaction. I opened many and all get closed without anyone looking over the actual issue, but did get remarks from support about my wife and mother.",1,2023-09-23T18:48:37,en
was very impressed,5,2023-09-23T18:36:49,en
"The app doesn't have where a complain can be made, I made an order but wasn't confirmed, reaching out to customer service which they don't have. Please update your app",1,2023-09-23T17:56:18,en
"Un kkt de qplicatie plin de bugg uri. Halal dev, pleaca acasa",1,2023-09-23T17:42:18,ro
"Le plupart des livreurs ne sont plus professionnels, Ils ne savent pas même utiliser le map et ils viennent en retard pour dire enfin, ya pas money. Svp, vérifier bien avant de recruter, c'est honteux! (Glovo à ABIDJAN)",1,2023-09-23T16:22:57,fr
quick delivery and good communication,4,2023-09-23T15:45:46,en
perfect service,5,2023-09-23T15:41:49,en
Excellent,5,2023-09-23T15:23:37,ca
Started spamming me with emails out of nowhere.,1,2023-09-23T15:20:04,en
the best ever where one can get anything he/she wants😻😻💋💋💋💋,5,2023-09-23T12:08:52,en
perfect,5,2023-09-23T11:31:51,ca
They are legit and deliver on time,5,2023-09-23T11:31:06,en
"встановив додаток, отримав поп-ап про безкоштовну доставку на честь повернення, зробив замовлення, при оплаті знялись кошти і за доставку і за сервісний збір. в хелпдеску мені повідомили, що акції на мене не розповсюджуються, бо мої дані наявні в кількох облікових записах. Питання в 80 грн, але ж це таки фейл, більш того при здійсненні замовлення, до факту оплати, ніякої інформації щодо додаткових оплат не було. Фейл.",1,2023-09-23T11:11:15,uk
toliko gušite sa reklamama da vas ne bih koristila ni da je lockdown. (odnos prema zaposlenima i plate nećemo da komentarišemo),1,2023-09-23T10:43:59,hr
"Uglavnom nemoguće naručiti zbog ""gužve"". Probajte kasnije, probajte kasnije. E pa kasnije cu vec jesti kod nekoga drugog.",2,2023-09-23T09:26:30,hr
Can delivery to dubrovnik croatia?? I want to make a order!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,4,2023-09-23T02:22:18,en
Good app,4,2023-09-22T23:48:35,en
"The person from the company was very supportive and understanding, including the person who came for delivery.",5,2023-09-22T23:12:36,en
Great,5,2023-09-22T22:13:18,en
"The fastest and most reliable App,😍",5,2023-09-22T21:20:59,en
Order processing is pathetic,1,2023-09-22T21:03:04,en
on time,5,2023-09-22T20:45:47,fi
"Very fast delivery, very delicious, but the prise is just very hard to afford.",4,2023-09-22T20:40:27,en
reliable,5,2023-09-22T20:13:53,ca
Great,4,2023-09-22T19:53:31,en
Great service,5,2023-09-22T19:28:51,en
My order was missed and never delivered,1,2023-09-22T19:21:19,en
Exceedingly Great!,5,2023-09-22T19:17:32,en
I really enjoyed my first service,4,2023-09-22T19:06:27,en
This app works seamlessly and their UI/UX is a solid 10. 🏅,5,2023-09-22T18:29:38,en
"Aplicatia este deficitar conceputa, cand am comandat am fost intrebat daca e ok sa-mi detecteze locatia cu exactitate, am fost de acord. Am comandat. Am platit. A zis comanda ok. Am crezut fie ca a detectat locatia, fie se ia dupa locul unde a livrat la comenzile anterioare. Aiurea, a detectat si folosit o locatie gresita. M-am uitat in aplicatie, nu ai posibilitatea de a defini o adresa de livrare. Aplicatia nu a intrebat cum sa faca livrarea. Din pacate atat s-a putut.",1,2023-09-22T18:13:43,ro
Would like to to order,5,2023-09-22T17:16:51,en
საშინელი მომსახურეობა აქვთ. არ გირჩევთ😊,2,2023-09-22T16:45:11,et
Fast and reliable services from Bargains Supermarket. Bring back Bargains Supermarket.,5,2023-09-22T14:08:18,en
"Glovo mia furat bani de pe card dupa ce am anulat glovo prime si nu mi-au dat bani inapoi,nu recomand aplicatia asta decat daca vreti sa vi se fure bani",1,2023-09-22T13:52:18,ro
When ordering for someone else - couriers often ignore instructions and still call you instead of the requested person,2,2023-09-22T13:38:25,en
"Glovo prime este o gluma proasta: cu el activ tre sa ma cert de fiecare data cu suportul cand imi ia ""eronat"" costul de livrare cu toate ca restaurantul e ""free cu prime"". Desigur, de fiecare data e ""o greseala""... Asa vreti sa convingeți oamenii ca merita prime in luna de free trial? Cu bataie de cap si sesizari constante?",1,2023-09-21T22:58:49,ro
fast,5,2023-09-21T22:40:51,it
really good i enjoyed the food💖💖,5,2023-09-21T21:50:37,en
Fairly good,3,2023-09-21T21:35:06,cy
good,5,2023-09-21T21:30:27,so
It's reliable,3,2023-09-21T21:21:23,en
"I'm changing this review to 1 star. They don't care about what you write in the allergies section, you could die and they don't care. I wanted to contact the support about this, but there is no option, it just says thanks for the feedback. Not profesional at all. Do not install this is you care about your life. Uninstalling this app ang boing to other apps.",1,2023-09-21T19:46:53,en
Fast and reliable,5,2023-09-21T19:34:24,en
Great service,5,2023-09-21T19:27:49,en
quick and efficient service,5,2023-09-21T19:02:16,fr
"Вие шегувате ли се? На вън е 25 градуса и е слънчево и получавам, че съм таксуван с ""такса лошо време"". Скандално е.",1,2023-09-21T18:41:29,bg
fast and easy very reliable,5,2023-09-21T18:27:00,en
Perfect...,4,2023-09-21T17:19:10,en
"Довго не міг зрозуміти, чому я не можу перейти на будь-які сторінки в Глово. Виявилося, що до конкретного часу застосунок не працює. Чому не можна написати на головному екрані, що замовлення можна зробити починаючи з... Я думав, що застосунок зламаний через це. Плюс у застосунку є незрозумілі налаштування (invoice information, в англійській версії не відображаються підказки, яку інформацію підставляти, щоб заповнити поля, які також ніяк не підписані) і некоректне автоматичне визначення країни",3,2023-09-21T17:11:35,uk
fast and reliable,5,2023-09-21T16:53:19,en
Exceptional service,4,2023-09-21T16:40:14,ro
it is not a scam,4,2023-09-21T15:53:03,en
best delivery,5,2023-09-21T14:57:25,da
Good,5,2023-09-21T12:02:05,so
easy to order and very good customer service 👍,4,2023-09-21T10:33:11,en
"Unreliable, incorrect orders, poor service",1,2023-09-21T03:04:28,en
Worst service ever,1,2023-09-21T00:52:31,en
app doesn't work in huawei,1,2023-09-21T00:47:58,af
Best of the best,5,2023-09-21T00:21:35,en
"The worst experience ever!!! My first order MN3GLPLH wasn't delivered, but app says it was. When I tried to use Support to request a refund, the chat was automatically closing and I couldn't submit request. Please consider using Deliveroo or Uber Eats",1,2023-09-21T00:16:13,en
"1/10, I would not recommend as I believe that they lack integrity. I was charged twice for an order I made. It's been two weeks and anytime I contact customer support, they spin the same story. I'd advise people to use Hubtel instead,as it seems that they've integrity.",5,2023-09-20T23:18:20,en
O suporte do Glovo está com a mania de roubar a gente. Eu já perdi 4 euros por erros deles em duas compras diferentes. Nem mesmo o reembolso em crédito vem no valor correto da diferença.,1,2023-09-20T22:19:15,pt
nice food delivery,5,2023-09-20T21:38:19,en
when it rains is too costy and also the app needs update to fix it lagging,3,2023-09-20T21:13:35,en
it's just a great up and it's delivery services are reliable,5,2023-09-20T20:15:54,en
it's great but I wish the food was in English,3,2023-09-20T19:24:40,en
the app is really good,5,2023-09-20T18:30:17,en
"Dziadostwo. Nie można powtórzyć wykonanego wcześniej zamówienia, nie można wyszukać wcześniej wyszukanego sklepu, nie można sobie poradzić samemu z zaistniałym problemem, a nikt z obsługi również nie rozwiąże bo nie ma żadnego kontaktu telefonicznego ani emaila na który można się skontaktować, można sobie podjechać do biura osobiście (w centrum miasta), a i tak nie wiadomo czy kogoś się tam zastanie w godzinach pracy.",1,2023-09-20T15:23:12,pl
takes too long,3,2023-09-20T14:50:31,et
First time using Glovo....I love it,5,2023-09-20T14:19:39,en
fast and realible,5,2023-09-20T13:52:43,en
How many minutes or hours does it take to download,5,2023-09-20T13:47:14,en
Great service,5,2023-09-20T12:44:16,en
service well deserved,5,2023-09-20T12:31:35,en
nice app the best,5,2023-09-20T11:36:04,en
Servicio pesimo y atención al cliente pesima. Me han enviado los productos equivocados y no me ofrecen ninguna compensación. Primer y ultimo pedido que hago con ustedes,1,2023-09-20T00:17:39,es
nice,5,2023-09-19T23:06:46,pl
"Much much worse than alternative. Customer support is very bad. We've had several negative situations with them. Most recently, they were not aware that their system doesn't work, and restaurant and courier were both waiting for each other, and we were left without our order (after 2 hours)",1,2023-09-19T22:40:17,en
good 👍,5,2023-09-19T22:28:12,so
very good,5,2023-09-19T20:25:36,af
"At,",4,2023-09-19T20:17:54,en
Adding too extra amounts of money in prices,1,2023-09-19T19:58:41,en
Worst app ever :( ° A lot of bugs ° Customer service is terrible ° Lost my money,1,2023-09-19T19:32:54,en
"Be careful with their ""promo"" subscription. When you try to order something, on first step they will announce that delivery will be free, but on the last step when your order is assembled you may see nice blue message ""Glovo prime free delivery is not available as you are too far away from store"". Btw, in my case 2 far away is 10 min drive.",2,2023-09-19T19:20:25,en
perfect,5,2023-09-19T17:31:27,ca
Rapid si eficient !,5,2023-09-19T17:23:23,ca
excellent,4,2023-09-19T17:05:27,ca
"Glovo Bulgaria: When adding a phone number, you get a choice to choose a country where the phone number is from. When you choose anything that's not Bulgaria, your phone number will be invalid. Thid means tourists or people without a BG sim card cannot order via Glovo. Customer service in the app spoke broken English and were not helpful.",1,2023-09-19T15:20:23,en
"I've been intoxicated by the food they deliver, I've been promised a payback of the order but after 3 days of blocking me on their messaging menu on their application they decided to ask me for a medical proof, they were just playing games to avoid taking responsibility of their services. I dont recommend this application since a lot of people already complain about their customer service.",1,2023-09-19T15:12:44,en
Delivery was super fast.,4,2023-09-19T15:06:49,en
good service,5,2023-09-19T14:45:49,hr
Muito bom!!,5,2023-09-19T14:33:07,pt
the location option is abit confusing,2,2023-09-19T14:31:17,en
"This is nice,just ordered now and it came in perfect,the delivery guy was nice and understood my location. Keep it up",5,2023-09-19T14:19:41,en
"This is scam.....Your app is fraudulent, nocustomer service and no complaint contact on the app. I made two different orders: 2,850 and 2,550... I was debited on my mobile app, but transaction showed failed on the app... No order was received... No means of complain in the app. This is fraud",1,2023-09-19T12:42:18,en
good not perfect,3,2023-09-19T12:28:58,en
This week is going 🙌for me a job search engine optimization company for my business ride home from work 💪👷I was busy with my parents last weekend but they are still 👌for me to go 🚶🙂,5,2023-09-19T11:48:56,en
"There's no way to contact with technical support. I can't choose my address, because the app is buggy",1,2023-09-19T11:22:37,en
5 STAR,5,2023-09-19T07:33:02,de
l got my order within 15 minutes,5,2023-09-18T23:04:34,en
"My glovo had been ordering automatically and I would just received call from delivery person without ordering food. This is really embarrassing. The annoying this is, one can't even cancel order on the app. I'm so done. Rubbish.",1,2023-09-18T22:54:56,en
Good tho ifs my first time,5,2023-09-18T22:00:30,en
First than i expected,3,2023-09-18T21:58:39,en
"E a doua oara cand imi instalez aplicatia, fac comanda, platesc, astept si dupa 15-20 de min când intru in aplicatie aa vad comanda,, web page not available "". E un gunoi de aplicatie, nu recomand sa o instalati",1,2023-09-18T21:38:10,ro
Fast Service and Delivery Boy Sadiq was really good and understood everything ..,5,2023-09-18T20:35:52,en
Terrible blackmailers!,1,2023-09-18T20:02:42,en
"I like Glovo, good service",5,2023-09-18T18:56:53,hr
reliable and fast,4,2023-09-18T18:04:33,en
Its good,5,2023-09-18T17:48:54,en
not bad,5,2023-09-18T17:44:31,tl
Did I download the wrong one because mine is not displaying what I'm seeing here on play store,1,2023-09-18T17:37:42,en
"I ordered food that I was supposed to receive one hour ago, I got an email that I received my food which I never did, I called and emailed to complain, they said the rider got into an accident and they will reorder my food, 1 hour later, food was never reordered, I can't use any of the customer care options and my email was blocked. They don't take calls, they don't reply messages nothing, just taking people's money and vibes",1,2023-09-18T15:37:09,en
I love the food. The delivery guy was very nice too,5,2023-09-18T12:49:30,en
Fast delivery,5,2023-09-18T12:16:55,da
very very good and fastest delivery keep up the good work!!,4,2023-09-18T11:32:25,en
Very good service.,5,2023-09-18T11:32:13,en
for big orders you usually deliver some items wrong,2,2023-09-18T11:30:34,en
Excellent service,5,2023-09-17T23:36:26,ca
thank you for my free delivery,5,2023-09-17T21:21:15,en
great service,5,2023-09-17T20:57:40,en
Wasted my time and stole my money.,1,2023-09-17T20:19:01,en
Gh e en e en e,2,2023-09-17T18:42:04,nl
I'm sick really deeply utterly sick of your annoying YouTube Ad every time I open a YouTube video your ad must show with this annoying unexplainable higher voice I already blocked the ad but it still making me angry 💢,1,2023-09-17T18:34:37,en
"Every day, I spend 10 mins to pick my items so that in the last step, I can be told that the restaurant does not work today. Absolutely idiotic user experience.",1,2023-09-17T18:29:14,en
fast to deliver. Good job guys,5,2023-09-17T17:47:21,da
Jamás volveré a usar Gloovo. He tenido un problema con un pedido no entregado y no me ofrecían ningún tipo se solución. Me he quedado sin mi pedido y sin mi dinero. Pésima experiencia.,1,2023-09-17T16:25:56,es
good service,5,2023-09-17T15:59:37,hr
fast delivery,5,2023-09-17T15:17:42,da
Unprofessional.,1,2023-09-17T13:51:17,en
Glovo is so reliable,3,2023-09-17T13:49:09,sl
Amazing,5,2023-09-17T13:05:56,sw
Excellent service. Thank you. Very timely too.,5,2023-09-17T13:05:00,en
"aplikacja raz pokazuje że restauracje są dostępne i można w nich zamówić, a po dokonaniu zapłaty nagle pokazuje się że płatność nie przeszła, po czym sprawdza się dostępne restauracje i zamówić można tylko z 3 a reszta na następny dzień. Zdecydujcie się, albo coś jest dostępne albo nie.",2,2023-09-17T13:04:52,pl
good service,5,2023-09-17T13:00:33,hr
usefull,5,2023-09-17T12:18:55,it
"Bad weather surcharge? Get thef outta here. also, when you ask for a refund due to damage goods they dont return the service fee.",1,2023-09-17T10:53:05,en
They fixed up all the issues....it works just fine now,5,2023-09-17T08:14:36,en
