review,rating,date,lang
Product 5.78€ Delivery 4.99€ Fee 2.30€ This is unacceptable 😤 You pay more than your product!!! Outrageous!,1,2023-08-12T15:46:03,en
ტვინი მოტყანით რეკლამებით,1,2023-08-12T15:42:43,et
good 👍,5,2023-08-12T14:58:14,so
perfect,5,2023-08-12T14:10:17,ca
"awesome app, great customer service.",5,2023-08-12T13:52:30,en
In utawala please we need ur service u guys are not available in my ends look into it,1,2023-08-12T13:41:22,en
Faster than most,5,2023-08-12T13:21:22,en
უკმმ რა ი,4,2023-08-12T12:21:00,et
Awesome,5,2023-08-12T09:18:41,af
"Wolt je 100% bolji sa preciznim podacima o stanju porudžbine. Ovde samo piše da se prirema, a onda za sat vremena jave kako ne mogu da nađu kurira, navodno je to problem, ali da pričekam, rešiće. Pola sata (sve ukupno sat i po) kasnije otkažu porudžbinu uz obrazloženje da se restoran uskoro zatvara. Super, hvala na prethodnim dezinformacijama.",2,2023-08-12T00:26:32,hr
very convenient!😊,5,2023-08-11T22:52:44,fr
good,1,2023-08-11T22:08:16,so
awesome,4,2023-08-11T20:53:23,af
Right on time,5,2023-08-11T20:14:53,en
Need a better option for delivery to a friend,4,2023-08-11T19:47:03,en
have a lot of varieties one could chose ftom,4,2023-08-11T19:22:08,en
Extrem de scump,1,2023-08-11T18:59:21,ro
Nice delivery,5,2023-08-11T17:59:42,it
"The app itself is not bad, but Glovo has one of the worst customer service teams I have ever interacted with, and that is coming from someone who has actually worked in the industry. When I got a completely wrong order, I was offered the option to have someone pick up my order and bring me a new one, I don't want to know where the order would've gone afterwards, or a refund, which ended up being for less than what I paid, after I provided pictures for proof. Unprofessional is an understatement.",1,2023-08-11T17:56:16,en
i love it it fast and good communication,5,2023-08-11T16:54:14,en
it's so good for lazy people like me 😁,5,2023-08-11T15:58:51,en
"It's not giving my exact location to the riders, which is causing an issue. Thank you",3,2023-08-11T15:25:46,en
Not reliable at all.,1,2023-08-11T15:10:45,en
perfect timing when it comes to deliveru everyone should use them👍,5,2023-08-11T14:52:15,en
"Кожодери, и за клиента и за ресторанта.",1,2023-08-11T14:37:37,bg
Totally recommend Glovo. Efficient delivery,5,2023-08-11T14:17:13,en
nice job guys,5,2023-08-11T14:11:42,pl
"value for money, time cautious, tasty meals, truly deserve a five star",5,2023-08-11T13:56:13,en
"I cancelled one order immediately after I made an order and they already charged the cost, and I'm not eligible for any refund at all. That's ridiculous if someone made some mistake in delivery time or address, I'm super frustrated with this application. Anyway I won't order anymore with this app, money spent and close.",1,2023-08-11T12:46:32,en
amazing,5,2023-08-11T11:21:23,sw
"You press on restaurants, instead u are redirected to McDonald's, so u can't even attempt to order anything else.....",1,2023-08-11T11:20:06,en
I like this app,5,2023-08-11T11:02:37,en
Best,5,2023-08-11T08:48:01,de
Patrick Kim Kimani A Glovo Rider that guy is a good fit for the Job. May Thee Lord Bless the work of his Hands,5,2023-08-11T06:57:46,en
Not easy to cancel an order with a mistake even within ten seconds of doing so. You get charged full amount for the cancelled order. Unfair. Deleted.,1,2023-08-10T23:46:52,en
I wish you could change language in app!,5,2023-08-10T22:22:32,en
"Da moze nula, bila bi nula. Stalno pokusavaju da uvale Prime opciju, manje porudzbine se cekaju dosts van prikazanog vremena pod izgovorom da restoran kasni. Pozovem restoran kazu Glovo ne salje kurira. Veliko razocarenje. Plus naglasavam operaterki da cekamo bas dugo i da necemo biti na adresi, ona samo vrti pricu da ce mi naplatiti porudzbinu cak i ako otkazem. Super sto postoji mogucnost deinstalacije.",1,2023-08-10T22:09:46,hr
the fastest food delivery app ever generated,5,2023-08-10T21:11:52,en
"От няколко месеца повечето ми поръчки идват объркани, друсани или сурови. Нито едно от тези три качества не трябва да се пренебрегва. Няма смисъл като поръчам на място ефекта да е друг. Не си сваляйте приложението или стандартите!",1,2023-08-10T20:30:15,bg
the shawarma I ordered taste nice... with fast delivery,1,2023-08-10T20:18:21,en
Excelent!,5,2023-08-10T20:03:45,ca
"Même en étant un client régulier et de longue date, si vous vous tromper pour l'heure de la livraison et que vous essayez de rectifier en contactant le support ne serait-ce qu'en quelques secondes après l'erreur glovo vous facturera quand même.",1,2023-08-10T19:15:46,fr
"Sorry, Glovo. Previous 1 star was for Pyszne or something like that. Totally disgusting service. Will order my KFC from U now.",5,2023-08-10T18:07:34,en
great,5,2023-08-10T18:01:31,ro
nice 👍,4,2023-08-10T17:02:18,pl
"The app said that prive had a one month free trial. once you accept it and add a payment method, they deduct 100 kes . They don't even have a custome support team to handle the issie...whatever issue you face you'll just have to find an answer in the faq. If you don't, too bad, your issue can't be solved",1,2023-08-10T16:30:04,en
"I have spent hundreds if not thousands of dollars on your service and this treatment I received is the last straw for me. I get the wrong food, and they make it my fault? It's not my fault your partner keeps sending the wrong food. I order more Glovo in all of Novi Sad, but no longer. You guys do not respect tour customers, you do not respect me, and you do not deserve my business anymore. This is unprofessionalism to the highest degree, it's unprecedented, it's wrong. You are thieves",1,2023-08-10T16:27:30,en
Was great,4,2023-08-10T16:10:02,en
Why can't I pay with cash,2,2023-08-10T14:38:07,en
great 👍,5,2023-08-10T14:00:26,ro
"Great customer service! Hopefully, you add more restaurants soon.",4,2023-08-10T13:36:33,en
Perfect Speed I Love it,5,2023-08-10T13:01:25,en
You guys are so useless you can't deliver to my address which is one of the best estates in Lagos 😔😡😡,1,2023-08-10T12:45:34,en
"For more than 3 Euros delivery fee i want to see location, kitchen, real food photos and select method of transportation. What is the point of this service If it makes lazy people want to go outside and buy? How much do you want to increase fees since I can send a package across the country for the same price ? Right now you have basically free workers from Asia going on scooters consuming 3l/100km. The high prices is another problem that is not justified by quality. Faliment plăcut!",3,2023-08-10T08:59:39,en
excelent services👍,5,2023-08-10T08:59:35,ca
Impossible to cancel Prime subscription. They do not answer to email sent to their support mailbox. I lost my phone I cant access my account anymore. I contact them to cancel my prime subscription but they do not answer and continue to take my money !!!!,1,2023-08-10T08:51:40,en
Delivery is Soo common,5,2023-08-10T01:42:52,en
"Worst delivery app ever, they tell you it's free of charge on certain things then they add it to your bill regardless,a scam.",1,2023-08-10T00:31:04,en
Bad service too many bugs bad support agency,1,2023-08-09T23:40:07,en
A great app,5,2023-08-09T23:18:25,en
great,4,2023-08-09T22:18:10,ro
It will be nice if you can do something with the service from restaurants so they can not afect your busines,2,2023-08-09T21:56:26,en
very efficient,5,2023-08-09T20:20:10,en
food was very tasty thanks very much,5,2023-08-09T20:13:54,en
"Zadnjih mjesec dana aplikaciji treba 2 do 4 minute da se učita. A kad se učita i naručiš šta želiš onda ostane na ekranu za ""obrađivanje"". Loše ako želite konkurirati woltu.",1,2023-08-09T19:42:29,hr
Glovo is super Amazing,5,2023-08-09T19:32:58,hr
Why don't yall deliver to kabusa but I can see y'alls dispatch riders in my estate like broooooooo😭,1,2023-08-09T19:21:42,en
great,4,2023-08-09T18:48:09,ro
"it's awesome 😎,fast and relaible 💯",5,2023-08-09T18:19:02,en
the fact that there are no benefits for long time users is ridiculously dumb,1,2023-08-09T17:42:25,en
"unexpected costs added after confirming the order, bad customer support, inaccurate delivery estimates, orders sometimes freeze for a long time. avoid. i would only use this if there's no other delivery app in your area.",1,2023-08-09T17:10:52,en
Imagine waiting for 1h and your order got cancelled. Worst service. Worse support.,1,2023-08-09T17:01:59,en
absolutely beautiful food,5,2023-08-09T15:24:50,en
მადლობა სისწრაფისათვის,5,2023-08-09T14:29:13,et
Don't use this app because of their incredibly high fees. I could get a taxi to and from the place I wanna buy food from and it would cost about half of their fees. Truly incredible how bad this service has gotten.,1,2023-08-09T14:27:30,en
"New changes to percentage based tip (which scales to full price, ignores promotions) is bad. Its just the last one in the wave of bad changes, Wolt is much better alternative.",1,2023-08-09T14:25:19,en
"Just downloaded it and used it immediately. No delay, no regrets.",5,2023-08-09T14:14:23,en
"Delivery was fast and smooth, took 12minutes",5,2023-08-09T14:08:49,en
Useful app,5,2023-08-09T14:04:07,ro
Rating system needs improvement.,4,2023-08-09T12:45:48,nl
"scamming people, not giving the money back! because if their ""policy""",1,2023-08-09T12:10:09,en
"Worst app, worst vendors, worst courriers. If you are hungry, never order glovo or you will starve. If you order 3 burger, you will receive 2 and you will never reach human customer support, just the bot, who will give you 10% voucher of the order and you must be happy.",1,2023-08-09T11:25:14,en
Have just uninstalled app . This app robs their customers especially if you pay using visa cards and items are unavailable. Ten working days my refund wasnt made 3 weeks later am told to go to bank get a letter comfirming they havent done refund . So in effect i spend three times the money owed to get refund. Dont bother with up use jumia . What a shame,1,2023-08-09T10:35:08,en
Everyone should have a glovo app. I love their time management,5,2023-08-09T09:47:27,en
great,5,2023-08-09T01:20:34,ro
great delivery app,5,2023-08-09T00:03:50,en
very good work,5,2023-08-08T22:24:50,af
"Nice app, tried it while in Spain. Bring it to Copenhagen, Denmark!",5,2023-08-08T21:57:51,en
Good services,4,2023-08-08T20:51:03,en
great,5,2023-08-08T20:32:03,ro
"Over 12 pairs of shoes and multiple jackets are stolen from our building because of glovo drivers, and they wont give out driver info.",1,2023-08-08T19:27:05,en
Nice,5,2023-08-08T19:22:17,ro
real deal 🤝,4,2023-08-08T18:32:09,ro
very nice,5,2023-08-08T18:01:48,cs
Poor contact support totally waste app they are getting more delivery charges very poor response,1,2023-08-08T16:15:06,en
"This is a great app for ordering all kinds of things, like groceries, medication, or even take-out. A few areas of inprovement: 1. The app might offer users an opportunity to save restaurants/pharmacies in a ""favorites"" landing page, to increase navigability and also more data for them. 2. A lot of times I have had trouble paying for things using mobile money, so unfortunately I must use a bank card, for which I accrue a fee. Maybe it's a bug, but I never get an explanation for why it refuses.",4,2023-08-08T16:02:26,en
Норм,5,2023-08-08T15:32:05,ru
Just the best,4,2023-08-08T15:29:00,en
the food was so small,5,2023-08-08T15:09:08,en
Glovo delivers in lightning speed. Simply reliable,5,2023-08-08T14:58:31,en
"for every good deal, they slap u with an unknown error message.. tkhrbi9a ✌️",1,2023-08-08T14:56:10,en
These guys are reliable,4,2023-08-08T14:54:12,en
There's something seriously wrong with the search. Sometimes can't find the restaurant or food I'm looking for,2,2023-08-08T14:49:28,en
"Момента с въвеждането на адрес за доставка е тотално счупен, при избор на пин от картата, ресторанта ми казва че адреса е непълен, пропуснати обаждания, отказани поръчки и тн. Така наречените филтри, също са тотал щета, искам да видя храна->пица, директно ме вкарва в конкретна пицария, искам да видя всички пицарии, не може, еми като не може, има и други приложения за поръчка",1,2023-08-08T13:09:46,bg
Great,5,2023-08-08T12:43:55,en
Worst delivery services ever they cancelled my order and my money wasn't refunded back to me ...I'll never use this app again,1,2023-08-08T12:29:00,en
Nice,4,2023-08-08T10:16:27,ro
Доставка вышла дороже покупки,2,2023-08-08T10:08:20,ru
Excellent and Unique thanks.,5,2023-08-08T10:02:44,en
Cei mai neseriosi.,1,2023-08-08T04:17:30,it
1st time with Glovo and this provider and the service & food was excellent. Thank you,5,2023-08-07T22:01:26,en
it's a good one,4,2023-08-07T19:32:23,en
"demult: DECI, nu se merită deloc ! dureaza o eternitate sa gaseasca un "" curier perfect"" si transportul costa enorm , nu conteaza ca e aproape locația. nu e ca nu putem merge noi ( fiindca e aproape ), dar uneori sunt motive serioase pentru care nu putem sa ieșim afară sau sa conducem sa ne luam 2 kebabi update 2023: TOT DE CĂCAT SUNT!!!!!",1,2023-08-07T19:11:35,ro
first time trying this and it's was awesome.. thank you Glovo,5,2023-08-07T17:52:44,en
good,5,2023-08-07T16:30:13,so
"Handy if you live in the city but got overcharged for an out of stock item and then have to wait 2 weeks to get my money back, totally unacceptable, they could just credit my card, I'll be using Jumia Food from now on",1,2023-08-07T16:27:39,en
"Very bad interface, only a handful of restaurants, wouldn't recommned.",1,2023-08-07T16:16:25,en
very useful,5,2023-08-07T15:51:30,en
I love this app so much,5,2023-08-07T15:48:08,en
No one comes with change always have to pay more,1,2023-08-07T15:32:53,en
"They introduced tips to give to the riders and now they are a percentage on the order. They are moving the responsibility of paying a wage to employees to the customers, just like in the U.S..",3,2023-08-07T15:15:44,en
Gud,4,2023-08-07T14:52:52,es
Good app. Fast and Excellent delivery done within the allotted Time. kudos!,5,2023-08-07T14:04:04,en
Very poor delivery and customer service. They have messed up our order and ignored our complaints. Extremely bad. They definitely need more competition!,1,2023-08-07T11:17:26,en
Been waiting one hour for a verification code so I can even start using this app.,1,2023-08-07T11:10:51,en
Excellent functionality. #StandWithUkraine,5,2023-08-07T11:04:37,en
Great,5,2023-08-07T10:35:51,en
good app,5,2023-08-07T08:05:14,en
Las tiendas suelen ignorar las alergias. Y no te devuelven el dinero.,1,2023-08-07T00:40:26,es
reliable,5,2023-08-07T00:18:07,ca
great with their service,4,2023-08-06T21:34:12,en
top notch,5,2023-08-06T21:19:42,en
"Pentru o pizza de 38 de lei am plătit amenda 15 lei pentru ca am făcut o comandă sub 40 de lei. Nicăieri nu am văzut informația asta. Și 15 lei pentru pentru 2 lei lipsa? Serios? Am aflat a doua zi din întâmplare, după încă o țeapă. E făcută sa ascundă informațiile astea. Ma lipsesc și de pizza și de aplicația asta de smenari. Uninstall.",1,2023-08-06T20:47:44,ro
Very easy to use . Effective communication and supervision of orders.,4,2023-08-06T20:04:36,en
"Average functionality, a lot of fees applied and overpriced everything because its Glovo. It's cheaper to book a cab and do it yourself. I didn't know that Glovo has become a luxury service.",2,2023-08-06T19:28:30,en
Terrible service and assistance NEVER AGAIN,1,2023-08-06T18:29:21,en
Tracking is very bad,3,2023-08-06T18:26:02,en
nice,4,2023-08-06T18:06:20,pl
Almost every my order either not delivered after 1 hour of waiting / delayed and food arrive cold / food contain rotter ingredients. Service is not improved over time.,1,2023-08-06T17:01:15,en
very reliable,4,2023-08-06T16:08:52,en
fast and reliable 👌,5,2023-08-06T15:43:22,en
"Here is my comparison review. First the good things- it's support is amazing, only took me 1-2 mins to get my difference back from an bugged order. They also have a great selection BUT you cannot see all the available restaurants, for example earlier when I tried scrolling through I only saw 6 restaurants. It's selection is great but advertising the selection sucks.",3,2023-08-06T15:37:20,en
great service,5,2023-08-06T15:21:15,en
they are the best,5,2023-08-06T15:17:42,en
very good,5,2023-08-06T12:37:14,af
"Poor customer service... I ordered some items on Glovo and selected Mobile Money as the payment method, sent the money through bank transfer but it wasn't confirmed due to unknown reasons... I got a prompt which said it would be refunded before 48 hours but till now I haven't been refunded and there's no way I've seen on the app to contact a service line or something... I'm really baffled at this. What are you guys doing, Glovo?",3,2023-08-06T12:33:54,en
"There is an issue with number verification, it never sends a code or calls.. Kindly fix in next update",2,2023-08-06T12:26:44,en
Excellent Service,5,2023-08-06T12:08:45,ca
Good,1,2023-08-06T10:00:32,so
"So I ordered goods worth Ksh.583 at Carefour and they had a promo so I didn't have to pay for the delivery fee. And when it came to the totals it was exactly Ksh. 583. When my stuff was delivered, the receipt was for Ksh.630. I ignored it but when the rider left, my card was debited another Ksh. 793 and my card was also debited Ksh. 583. So Glovo just priced me a whole Ksh.1376. for goods I thought I would get at an utmost price of Ksh. 600. I haven't ever been refunded. Fraudulent behaviour",1,2023-08-06T08:20:28,en
This app is scam! you order something and you receive something else and live support doesn't even RESPOND. SCREW YOU!,1,2023-08-06T06:54:57,en
No dark mode? Pain for eyes. 😢,1,2023-08-06T01:27:25,da
"I had a problem with my latest order, I have all the proof to confirm that my order had missing item , even the receipt shows it , so I contacted the support thinking it was gonna be easy to get a refund, they understood my problem and wanted to help but they told they simply can't because the system won't allow it and that all they can do is apologize , I want my refund.",1,2023-08-06T01:10:29,en
Great service,5,2023-08-06T00:54:05,en
Nice and not pricey.,5,2023-08-05T22:38:21,en
Поръчах си храна за вечеря.След части половина чакане glovo ми отказаха поръчката.Масата ресторанти са затворили вече,1,2023-08-05T22:19:27,bg
"First and main problem, I cannot choose my location from the map, although I position cursor on my home it keeps showing different street number, Secound I was charged additional ""night"" service while ordering in 17:00 h, wich makes no sense, And on top of all, when ordering for someone else, besides leaving their phone number and address, the delivery man decides not to call them, but rather just cancel the order Extremely bad service",1,2023-08-05T22:00:32,en
You'll only order using it once,1,2023-08-05T21:35:32,en
This app sucks on my first day of using it I transferred money and the app was saying I didn't transfer anything and they already debited me😡😡 With a poor customer service 😡😡 it's a shame!!!!,1,2023-08-05T20:43:26,en
Very good service delivery.,5,2023-08-05T20:38:27,en
Unreliable,1,2023-08-05T19:25:10,ca
"Aplikacija ne radi, customer support ne radi, telefon ne radi, naplacuju dostavu iako imam prime, nisu u stanju da pomognu korisnicima. Bolje idite na wolt ljudi.",1,2023-08-05T18:54:01,hr
Amazing discounts ever so frequently,5,2023-08-05T18:14:30,en
Ruggers,1,2023-08-05T18:10:50,da
"they rugged me, my wife and son by sushi set, and left us hungry, and took our money, half hour of our time chatting with support",1,2023-08-05T18:04:56,en
very good,4,2023-08-05T17:52:58,af
Always very late.,1,2023-08-05T17:48:52,en
"Absolution bad, i've request a custom delivery its costs 120dh, and you have withdraw 280 dh contains security deposit, then your courier doesn't found my order, then you cancel my request and until now there is no return funds",1,2023-08-05T16:30:52,en
"Apsolutno katastrofalna usluga, vrijeme dostave duplo duze od recene, u vise navrata zamijenjena narudzba s tuđom. Rijesavanje tog problema nakon 2 sata cekanja? Promo kod od 1.5€. Tragedija od usluge, aplikacije i pojedinih dostavljaca",1,2023-08-05T16:29:21,hr
best,5,2023-08-05T16:24:02,af
جيد,5,2023-08-05T15:55:48,ar
everything is understandable,5,2023-08-05T15:51:03,en
It was very bad I ordered food and alr payed for it and the dispatch ride never got to my location and kept telling me he was there then he finally got there he didn't have my food and kept insulting me till now I havent gotten back my 7k,1,2023-08-05T14:54:51,en
good,5,2023-08-05T13:48:04,so
good job,5,2023-08-05T12:12:55,so
This app doesn't work in my location. A waste of data,1,2023-08-05T12:01:36,en
Play store contact mail doesn't exist. iOS share icon on Android. Please change that,2,2023-08-05T12:00:56,en
"Very Pathetic Customer Service, Mix up your orders, delay refunds, try to manipulate you with ""we've put X Shs in your Glovo Wallet to say sorry"" and pride themselves in offering a lackluster experience to customers. You're better off with UberEats or JumiaFood if you are living in Kenya",1,2023-08-05T11:05:28,en
but taking long to refund cancelled orders,4,2023-08-05T10:17:21,en
"excellent service,tasty food..fast service",5,2023-08-05T00:41:06,en
it's works fine especially for lazy people like me,5,2023-08-04T23:03:09,en
"The worst delivery company I had experience with. I do not recommend this delivery company because of their rude behavior and bad experiences in different countries like Republic of Moldova only. I think because of bad management on Moldova, especially Mr. Alexandru Mihalache, who is the GM in Moldova. Ba behavior, bad management, and poor service support. Very bad company and team in Republic of Moldova, especially Chișinău. Do not try this company. Better try their competitors than Glovo MD.",1,2023-08-04T22:22:44,en
"brilliant app, first time using in Calpe Spain, Perfecto!",5,2023-08-04T21:46:46,en
"Horrible experience 2.5 hours for asap deliveries, no consequences for anybody. Customer support is ""sorry for the unpleasant experience",1,2023-08-04T21:38:20,en
Peor servicio cliente que jamás he visto. Ubereats esta mucho mejor.,1,2023-08-04T21:20:52,es
perfect,5,2023-08-04T21:15:11,ca
"My first delivery was on time, the services are good. I'm looking forward to having more and more of this. Thank you KFC and Glovo",4,2023-08-04T21:12:46,en
Bueno servicio,5,2023-08-04T20:46:46,es
My phone number changed and now I cannot login anymore because it requires an SMS Otp,1,2023-08-04T19:40:18,en
nice,4,2023-08-04T18:31:21,pl
services have been to time so far.,5,2023-08-04T17:08:27,en
comanda a fost adusa repede si in stare foarte buna,5,2023-08-04T16:16:58,ro
great,5,2023-08-04T15:52:35,ro
Odlicna usluga! Hvala,5,2023-08-04T14:44:22,sl
"They can totally mess up your order and refuse to refund, please use something else",1,2023-08-04T13:17:42,en
'There are some problems starting the app' - how tf am i supposed to track my order? It should have arrived 10 mins ago,1,2023-08-04T13:15:15,en
"Your app works well, but your inability to be reached coupled with how difficult it is to cancel orders even seconds after ordering gives the app a two star rating. Your customer service really sucks big time.",2,2023-08-04T12:28:20,en
"Aplikacija je top. Samo ljudi koji su napravili glovo su prevaranti zesci. Pomjeraju non stop vrijeme dostave na duze i duze vrijeme. Ispade ja sam idiot koji nevidi sta se desava. Reci brate treba sat i po za dostavu i cao. Jok. Onda saama aplikacija na dostavi duze od 1 sat kao prikazuje kako je dostavljac blizu 5-6 minuta, da se ne bi zalio zbog duge dostave. A ti 5-6 minuta ev traju 15 vec dok cekam. Znaci napisi treba sat i po vremena, nemoj me praviti budalom. Katastrofa.",1,2023-08-04T11:50:00,hr
Visoke cijene dostave i recenzije restorana i ocjene ne mogu da se procitaju.,2,2023-08-04T11:14:43,hr
"good app, having an English option would be nice though",4,2023-08-04T11:00:32,en
Excellent in everything,5,2023-08-04T08:34:56,en
Translate needs improvement,4,2023-08-03T22:37:59,nl
fools gold,3,2023-08-03T21:49:08,en
No problem!,5,2023-08-03T21:07:22,cs
"Really bad services, can't get refund on missing items way easier and simpler with Uber eat, Skip or DoorDash and the 3 are 1000 times better than Glovo.",1,2023-08-03T20:30:04,en
"Order didn't arrive, no refund made. Customer service doesn't respond.",1,2023-08-03T20:23:29,en
exellent,5,2023-08-03T20:20:41,ca
good stuff,5,2023-08-03T20:18:05,cy
Awesome,5,2023-08-03T19:20:32,af
Terrible app,1,2023-08-03T19:20:30,fr
Putting 60dhs as mimimum commande is a verry stupid step ! No application is doing that while this app has more users thn other,1,2023-08-03T18:24:53,en
nice service,5,2023-08-03T16:41:40,ro
delivered on time👌,5,2023-08-03T16:17:27,da
"F* you and your app when I'm not able to use it even when I reset my password!! ""Try again in a few moments"" !!! What does ""few moments"" mean to you?! Maybe a whole day?!!",1,2023-08-03T16:05:12,en
I wish there were more options available though. There are a lot of eateries that aren't available,4,2023-08-03T14:58:55,en
Good service!,5,2023-08-03T14:52:36,en
"e bun dar astazi comanda sem un platou de la Mesopotamia si in loc de platou am primit un fel de sanvis,acelasi lucru dar mai ieftim (platou este mai scump decat sanvis) si nu doresc oamenii sa mi de a banii inapoi..Am platiti 50 pt sanvis si el este 41...",2,2023-08-03T13:48:52,ro
Fast and reliable,5,2023-08-03T13:47:42,en
