review,rating,date,lang
Horrible horrible horrible. Do not put your card on the app unless you want to constantly be charged for prime subscriptions multiple times in a month. Also when you have your card attached to the account some stores claim to only accept cards. If some items in your order are not available you will be automatically charged and when you try to get a refund the agents will refute your claims. Horrible service.,1,2022-11-28T20:43:10,en
"Raspadate se. Aplikacija nikad gora, puna bagova, ništa ne radi, ali je bitno da reklamama satrijeste. Zaslužujete nulu, ali je minimum 1 zvezdica.",1,2022-11-28T20:25:21,hr
Smece od aplikacije toplo preporucam svima obrisati i ne koristit u stanju su vam naplatit njihove pogreske i kasnjenja. Smece od aplikacije,1,2022-11-28T19:43:30,hr
good,5,2022-11-28T19:23:08,so
Glovo is the best,5,2022-11-28T18:55:37,en
very effective keep it up. guys,5,2022-11-28T18:20:05,en
good one,5,2022-11-28T17:52:45,cy
I like everything about glovo plus the delivery is fast and good customer service,5,2022-11-28T17:44:02,en
Great meal,3,2022-11-28T17:25:36,en
Fast delivery and reliable.,5,2022-11-28T16:35:14,en
The best,5,2022-11-28T15:30:28,en
Very good job,5,2022-11-28T14:42:11,so
Nice !!!,5,2022-11-28T14:40:24,ro
great service ...and quick deliveries..much appreciated,5,2022-11-28T14:27:00,en
"When it works, it's great. But, sometimes your order gets stuck and takes two hours to arrive.",3,2022-11-28T13:52:48,en
It's a good application. But when things go wrong (late delivery (1+ hour) with cold food) there's no compensation. I'll try other services.,2,2022-11-28T13:22:20,en
Uzasna app.,1,2022-11-28T13:11:13,hr
am loving it,5,2022-11-28T12:04:44,en
Great service,5,2022-11-28T11:38:57,en
great service,3,2022-11-28T07:30:50,en
great app,5,2022-11-28T00:05:01,en
"Avoid like the plague, app is slow, customer service is awful and if orders are too large' things get lost or just straight up don't arrive. Did a request for some grocery items to be picked up and only less than half turned up, reached out to customer support only to be put in a perpetual loop of staff picking up and reintroducing themselves over and over. Ended up not getting a refund and not getting even an apology. Deleted the app and asked the rest of my friends to avoid this service.",1,2022-11-27T23:16:23,en
Good,5,2022-11-27T22:23:40,so
"Scam with no feedback Lost money, no food... Happened again. Order from closed (as that turned out) place. No rufund due to reasons. Scamsters",1,2022-11-27T21:17:20,en
app is mess....needs more work,1,2022-11-27T20:31:34,af
"Got scam by glovo. Got charged but never delivered. They don't want to refund me or tell me why they don't. That's pathetic, worst experience ever.",1,2022-11-27T20:26:55,en
perfect,5,2022-11-27T19:39:45,ca
"Very bad application and not interested in customers. they have too many, as it seems. I ordered, waited one hour and a half and then called the store to tell me that Glovo doesn't work and they never received the order. Glovo didn't care... they took the money and will return them in 2-5 days. My kids will wait for food 2 to 5 days because Glovo took the money without confirming that restaurant received and accepted the order. Glovo sucks",1,2022-11-27T19:12:48,en
Deliver with the exact order and on time,4,2022-11-27T18:54:22,en
superb,5,2022-11-27T16:19:04,id
Text search doesn't work. More filters need to be added for food categories. Mostly courier doesn't follow delivery pin location,1,2022-11-27T15:55:16,en
Doesn't work,1,2022-11-27T15:29:10,af
Exceptional,5,2022-11-27T14:54:27,ro
Perfect Service,5,2022-11-27T13:49:35,en
easing life for us,5,2022-11-27T13:41:51,en
great,4,2022-11-27T13:31:19,ro
He Give me promocode I didn't used when I want use I click in and he don't work,1,2022-11-27T13:29:44,en
very good,5,2022-11-27T12:52:29,af
Bad service 👎,1,2022-11-27T02:58:37,en
Deberian poner la opcion de 0 estrellas para aplicaciones como esta.,1,2022-11-26T22:45:28,es
Prevaranti! Promo kodovi se brisu sami od sebe,1,2022-11-26T22:39:30,hr
Cu așa curieri figuranți și Suport în chat la fel de arogant nu meritați piața din România..,1,2022-11-26T22:22:56,ro
Fast and accurate,4,2022-11-26T22:03:44,en
Am confirmat plata la o comanda dar aplicația nu a mai trimis produsul,1,2022-11-26T18:14:32,ro
"they are faster than Jumia foods, sorry to say. and they handled the food with care. 😊",5,2022-11-26T16:44:16,en
Very reliable and user friendly app. Fast delivery and great communication. I rate it five stars.,5,2022-11-26T15:59:09,en
Good,5,2022-11-26T14:20:57,so
"This is unavailable, i wanted to order a pizza that was only 12 ron, pretty cheap right? Well the delivery is 6 ron which is ok, but come on 7 ron fee only cuz i wanted to order 1 pizza? this is insane!! Im not made out of money you know! Back then this app was a lot better.",1,2022-11-26T14:17:16,en
fast and reliable,3,2022-11-26T14:03:42,en
Top,5,2022-11-26T14:01:07,en
Good and fast,3,2022-11-26T13:41:03,en
Promo codes don't work,1,2022-11-26T13:17:59,en
amazing,5,2022-11-26T12:59:36,sw
nice ✌️✌️,5,2022-11-25T21:13:34,pl
DO NOT USE THIS APP. THEY TAKE YOUR MONEY. RETURN YOU IN GLOVO CREDIT AND DONT HONOR ANY ORDERS BASED ON GLOVO CREDITS. PLEASE RETURN MY MONEY I DO NOT WANT CREDITS,1,2022-11-25T20:27:15,en
"O echipa incompetenta. M am decis sa comand ceva de mancare stiind ca nu am nimic prin casa. Infometat dupa liceu intru pentru prima data pe glovo, dau o comanda de 70,89 RON care dupa mai multa prelungiri si schimbari de curier este anulata telefonic. Intr un final am primit 10 lei in aplicatie. Am mancat mustar cu paine in seara asta....",1,2022-11-25T19:47:41,ro
easy to use.,4,2022-11-25T19:33:17,en
yeah yeah it works😂,5,2022-11-25T19:32:39,en
to expensive,1,2022-11-25T18:44:20,pt
Stupid app. I couldn't pay with my card. It kept telling invalid OTP everytime.. No other payment works except cash. Very stupid App with bad UI,1,2022-11-25T18:37:11,en
"Курьеров не хватает. Оповещений о причинах задержки нет. Служба поддержки очень подозрительно отвечает. Как только я написала чтобы вернули деньги за заказ, поддержка ответила что при назначении курьера деньги не возвращают (при этом о том, что курьера только нашли, поддержка не сказала). Когда я сказала, что у меня в приложении курьер не назначен, поддержка 10 минут только повторяла, что курьер уже назначен. Как только поддержка попросила скриншот, курьер наконец появился в приложении.",1,2022-11-25T18:11:09,ru
"Doesn't allow for amendment of the order once placed. I wanted to add more items to the order I had made but couldn't amend or cancel so as to make another order. So I had to end up making two separate orders. The payment is only by cash and the couriers never have the right change. Started off well but after this transaction, I'm uninstalling the app. I'd say it's been a pleasure but it really hasn't.",1,2022-11-25T18:01:47,en
some time's the pinpoint gps sistem is not working properly,4,2022-11-25T17:48:20,en
Додаток наразі більше схожий на смітник з рекламних попапів.,2,2022-11-25T17:44:23,uk
lovely app..fast and efficient,5,2022-11-25T17:40:32,en
Bun,5,2022-11-25T17:24:13,de
Esencial,5,2022-11-25T17:01:56,es
good,2,2022-11-25T16:47:34,so
ready to be hungry and angry? glovo are the best... they cancel your order 1 min before delivery! enjoy,1,2022-11-25T16:06:03,en
Great work,5,2022-11-25T14:28:46,af
perfect,5,2022-11-25T14:02:56,ca
Reckless and dangerous delivery guys. --- I specified to remove certain ingredients on an order from McDonald's. They just ignored my instructions. Never going to use Glovo again.,1,2022-11-25T13:53:53,en
Can't refund 1300 UAH; support doesn't respond,1,2022-11-25T13:20:34,en
perfect 👍,5,2022-11-25T13:09:09,ro
"Please refund my 1750. I was told the items ordered ""out of stock"" after I have been debited and there's no single number to call or any means of addressing such infraction provided. My first time experience was very very bad. No customer care line anywhere. Be careful using this app otherwise you end up frustrated if you run into problems that is not listed in the ones there automated FAQs for seeking redress. No single communication from Glovo since yesterday when the incident happened!",1,2022-11-25T10:31:26,en
great service,5,2022-11-25T00:44:00,en
Most restaurants I have ordered from were n9t that good,3,2022-11-24T23:36:53,en
Support service sux!,1,2022-11-24T23:32:35,fr
Worst customer service.,1,2022-11-24T21:23:58,en
"Glovo is easy,cheap and swift",5,2022-11-24T20:14:55,en
"Gaslighting app. Apparently my password manager forgot my password except when I went to change it, and set it to what the manager had Glovo said I can't use my old password. Got a promo notification, opened the app and got big fat CLOSED icon. Total bs",2,2022-11-24T19:06:19,en
very prompt,4,2022-11-24T19:05:53,sk
Serves its purpose,5,2022-11-24T19:04:13,en
good.... delivery fee shouldn't be that high,3,2022-11-24T18:52:50,en
Sve je užas.,1,2022-11-24T18:30:58,sl
Good job,5,2022-11-24T18:23:46,so
"Confirmation mail gets sent on number that is not in use, can't log into the app.",1,2022-11-24T17:15:04,en
"Bataie de joc. Nu au curieri destui...astepti ore pentru o comanda ""express"".",1,2022-11-24T16:28:03,ro
"only use it out of necessity(bought out competition in my country) lacks lots of features that the old services did and now the cherry on top a SERVICE FEE on top of the delivery fee, like your service is delivery what the hell",1,2022-11-24T16:27:16,en
"Prvi put koristio, i nikad vise. Brišem nalog, app, sve. Ne postojite.",1,2022-11-24T15:59:30,hr
It frequently happens that app shows an error when when trying to access specific restaurants.,2,2022-11-24T14:44:26,en
"O hoție. Am folosit Glovo aproape 2 ani, mereu cate o experiență proasta pe care am trecut-o cu vederea. Glovo Prime alta hoție, la început foarte mișto, 10 lei și nu mai plăteai livrare nicăieri, după ia crescut prețul până la 25 de lei, dar am inceput să plătesc livrări + taxa 1 leu de servicii. Astăzi am avut ultima comanda, după ce că am platit 12 lei livrarea la McDonald's care este la 15 min de mine, mi-a venit toată comanda inundată cu suc. Greu mi-am recuperat banii. Nu recomand Glovo.",1,2022-11-24T14:38:24,ro
"New fees... I can't believe really... Fees for bad weather, fees for small order, and now fees for application. 😂 I was actually going to pay monthly for your app (Glovo Prime) from next month, but after this...no thx. I will switch to some other app. Who knows what will you charge next... You are getting really thirsty for money. 🙄😑",1,2022-11-24T14:07:23,en
"perfect system, You can try it too",5,2022-11-24T12:32:29,en
Ultimul timp se fac intr-o ureche astia de la glovo.,2,2022-11-24T11:34:21,ro
excellent,5,2022-11-24T11:12:00,ca
Worst app! when i select McDonald's hamburger they put orange juice (i never added orange juice in my cart),1,2022-11-24T10:03:58,en
o experiență minunată. recomand!🤝🙂,5,2022-11-24T03:01:14,ro
No customer service. Order was completely wrong and we could not contact anyone at Glovo about it. Would not recommend.,1,2022-11-24T00:06:06,en
"Poor experience. No matter what the quality of the products that you are buying, they refuse to ask the partners to deliver the quality that you paid for.",2,2022-11-23T22:27:15,en
it was good,4,2022-11-23T22:15:44,af
Excellent value and very tasty.,5,2022-11-23T21:56:34,en
Čekam već sat i pol i još uvijek nisu našli kurira,1,2022-11-23T21:05:19,hr
"I was about to place an order then suddenly it shows closed, tried from my friend's phone, not working, why? Also in Tunis it's hard to join a customer service and no one can call them The courrier shipment is not available until you use an international card? Why locals cards do not work if you have your service in our country?? Poor !!",1,2022-11-23T20:38:34,en
The worst service ever...,1,2022-11-23T20:31:25,en
"Изключително малоумна компания, ръководена от идиоти с капацитет на амеба. Позволяват на куриерите да взимат поръчки за из целия град. Наблюдавам всяка поръчка и постоянно куриера изминава 15 км преди да достави храната СТУДЕНА. Благодаря, че се грижите милровълновата да не остава без работа! Някой знае ли как мога да оставя отрицателен знак пред звездите, че повече не заслужават?",1,2022-11-23T20:26:11,bg
"IT SAIS ""CLOSED"". AND THAT'S IT. I XAN NOT ORDER. ALTHOUGH I ORDERED MANY TIMES BEFORE. TONIGHT. NO EXPLANATION, NOTHING.JUST..""CLOSED"" NO CUSTOMER SUPPORT...NOTHING",1,2022-11-23T20:19:52,en
Doesn't have client call service number anywhere,1,2022-11-23T20:18:06,en
App Closed??,1,2022-11-23T20:16:58,en
"Both Glovo and Tazz are THE WORST delivery companies!!! Useless Customer Service, food being delivered with an hour or an hour and half delay, gigantic delivery fees when 99% of the time their couriers are completely clumsy or lazy. DO NOT ORDER FROM ANY OF THESE COMPANIES!!!!",1,2022-11-23T20:14:13,en
App is Closed,1,2022-11-23T20:05:50,en
"Very bad customer suppor experience,nobody answers the chat messages, my order was late for approximately one hour.",1,2022-11-23T19:59:44,en
Ocajno,1,2022-11-23T19:47:50,sl
"am comandat cu un interval de la ora 19:00 pana la 19:30, e ora 20:00 si inca nu a ajuns!!! dezamagitor!",1,2022-11-23T19:42:31,ca
push notifications icon is broken,1,2022-11-23T19:09:48,en
I can't even Auth,1,2022-11-23T18:23:24,en
"gd experience so far, all my orders delivered in time and always fresh.",4,2022-11-23T18:09:39,en
Useless app,1,2022-11-23T17:33:33,et
It's a great app,4,2022-11-23T16:35:33,en
good,1,2022-11-23T14:17:36,so
❤️,5,2022-11-23T13:17:36,unknown
Disapointed in the knowledge and communication skills of the support team.,1,2022-11-23T13:16:16,en
good,5,2022-11-23T13:07:22,so
It's a scam 😒 doesn't deliver when you pay using mobile money,1,2022-11-23T12:18:03,en
nice,5,2022-11-23T11:21:54,pl
"Does not translate menu to English after using respective option on Android. Outdated maps, very inaccurate point of delivery, which makes it almost impossible for courier to find it.",1,2022-11-23T10:59:26,en
"They are very reliable, fast, friendly and communicate with love.. Highly recommended.",5,2022-11-23T10:33:23,en
Life saver when it matters.,5,2022-11-23T10:32:42,en
"I've been trying to sign up on this app couple of times but all in vain, it loads and then ends in the middle and stops it doesn't allow me to sign up😐 so disappointed ☹️",1,2022-11-23T09:46:21,en
I really enjoyed the services,1,2022-11-23T09:25:17,en
great,4,2022-11-23T09:19:26,ro
amazing 🤩🤩 app,5,2022-11-23T08:48:29,tl
Extremely poor,1,2022-11-22T22:19:20,en
good service,5,2022-11-22T21:53:17,hr
the delivery guy was rude and there is no way to report this kind of behavior. the company simply does not have a phone number that we can contact. I'm deleting the app,1,2022-11-22T20:47:55,en
well,5,2022-11-22T20:45:45,cy
Good service,5,2022-11-22T20:25:20,en
only thing I dislike about the app is that it will not take my phone number from USA. I had to ask a friend to enter his number from Spain.,5,2022-11-22T19:20:21,en
"The app everyday gives push notifications with ads for some stuped chinese restorants... I can easily turn off notifications for this app, but then i cant receive orders status notifications...",1,2022-11-22T18:49:55,en
"The delivery is slow, u would see 20-35 minutes in the app but u won't get it at the exact time that is showing in the app most times it takes more than an hour for them to deliver... They should work on it..",1,2022-11-22T18:15:25,en
Restaurant is on next day its not8,1,2022-11-22T18:12:59,en
"Найгірший сервіс, кур'єр сильно пошкодив замовлення, я його не отримав, мені компенсували тільки частину грошей за нього. окрім як шахрайством це не назвеш. В підтримці кажуть що розмір компенсації фіксований, але я не розумію чому я повинен втрачати гроші",1,2022-11-22T17:53:45,uk
"App is crashing and everything degraded. The only thing that is better than competition is prime , although they sneaked the service charge to cover their own expenses. If you are purchasing from stores, you will never get items on discount like you do in wolt",1,2022-11-22T17:14:43,en
ოკაყ,5,2022-11-22T15:48:46,et
"It's a really good company. I give them a 3 because their reach is not wide - you guys have to expand your delivery areas. Also, payment options are limited - how can I not be able to use my card and there's no pay on delivery most times.",3,2022-11-22T15:40:30,en
i hate this app,1,2022-11-22T15:36:57,en
Excellent,5,2022-11-22T13:28:22,ca
on point,5,2022-11-22T13:24:02,fi
very convenient,4,2022-11-22T13:19:38,en
Very good and very fast,5,2022-11-22T13:12:17,en
"I can't even sign up, after pressing ""sign up"" button, loading animation appears for a moment, but then disappears without any effect",1,2022-11-22T12:03:30,en
am impressed,5,2022-11-22T09:42:13,pt
Cash payment is not available for this order... And it keeps saying it for all,1,2022-11-21T23:31:35,en
it's cool,5,2022-11-21T23:05:31,en
very nice,5,2022-11-21T19:12:09,cs
amazing no comment needed,5,2022-11-21T19:11:15,it
good job,5,2022-11-21T18:25:47,so
the best,4,2022-11-21T17:56:19,en
"I can't even find anything in the app! Any search I enter, it doesn't find it. I can't figure how to use the app, help",1,2022-11-21T16:38:06,en
"fast delivery, excellent service",4,2022-11-21T15:21:55,fr
reliable,5,2022-11-21T14:06:46,ca
წერექართულად...არ გეკერკებათ ქართული თარგმნა?,1,2022-11-21T13:59:13,et
this is the best food delivery service I have ever used,5,2022-11-21T13:40:20,en
good fam,5,2022-11-21T13:26:55,cy
"App stopped accepting my different bank card, but they are working on other apps. Looks like there is a bug that cause blocking payment method after a few tries to pay from the card where is limit for payments set, and then, even if you change the payment method in Glovo, it doesn't work",1,2022-11-21T12:35:06,en
Take money for bad weather rly????,1,2022-11-21T12:20:49,en
Horrible app. And extremely horrible customer service,1,2022-11-21T12:14:17,en
"Имам акаунт, който не бях използва известно време. Опитах да се логна, но приложението поиска да си потвърдя телефонния номер като въведа код, получен като SMS. Такъв така и не дойде, но за сметка на това получих няколко странни обаждания от Франция. Съжалявам, но докато не си оправите приложението и връзката с клиентите, няма да използвам услугите ви.",1,2022-11-21T11:58:20,bg
sometimes site breaks and you need to use the app,4,2022-11-21T11:39:02,en
App is reliable,4,2022-11-21T11:17:39,en
The wide variety of offerings as well as the effective logistics and moderate pricing makes this a winner by a mile and a half.,5,2022-11-21T10:55:51,en
Nice,5,2022-11-21T10:02:49,ro
"Не додаток, а щось із непонятого, як ним користуватись, коли екрани залазять один на одного ...",1,2022-11-21T01:00:34,uk
Great 👌👌😊,5,2022-11-20T23:45:27,en
"Ordine effettuato nel pomeriggio, consegna prevista fra le 20:30 e le 21: alle 20:55 mi arriva un messaggio da Glovo che mi dice che il mio ordine è stato annullato. Praticamente sono stato lasciato senza cena all'ultimo momento. Servizio scadente: così l'app è abbastanza inutile",1,2022-11-20T22:26:55,it
"Their delivery is fast, but some locations where more people would love to order using Glovo is out of Glovo's delivery zone, i wish they will put some of their riders at Igando/ikotun, it will be more great. Secondly, they are supposed to put a cancellation botten, so that someone can cancel order if there is an emergency, to avoid stressing the rider or getting the rider disappointed when he arrives at the delivery point",2,2022-11-20T22:09:24,en
Dostavljači ne znaju hrvatski,1,2022-11-20T21:50:43,hr
"I had to wait for an hour to get my delivery. The delivery man said there was traffic in Abuja. Well, that's amazing; Traffic in Abuja? I'm admitted at the hospital and had to wait for that long to get my order so I can use my medications. It's the first time I'm using Glovo and I can't recommend it to someone else. It's His prayers for me ""get well soon"".",1,2022-11-20T21:47:04,en
"I ordered and paid online. They told me my payment failed but they took the money. I tried again and they took the money the second time, and said it has failed. Meanwhile they are preparing the foods twice in the background. I even wanted a number to cancel one of the orders. I didn't get and tilll now I don't know what to do. Help didn't work in the app",1,2022-11-20T21:05:42,en
nice app,5,2022-11-20T20:07:28,it
Good user experience,5,2022-11-20T20:03:41,en
"Requires you to add your card natively, no stribe or PayPal options. I never share my card data due to data leaks and also never hold cash.",1,2022-11-20T19:36:16,en
Waiting two hours for a pizza is unacceptable. Sorry Glovo but you lost a customer.,1,2022-11-20T19:07:36,en
The delivery was fast,4,2022-11-20T19:02:26,en
trustworthy,5,2022-11-20T18:10:28,en
awesome food app,5,2022-11-20T17:32:09,en
the app is really intuitive but it has really high battery use. A little bit of optimisations are really requiredm,4,2022-11-20T17:06:44,en
So far so good.,5,2022-11-20T16:50:04,so
Can't seem to get my number validated. Don't know if it's a general problem but it's annoying.,2,2022-11-20T15:24:53,en
I got charged for a order that never started or delivered.,1,2022-11-20T15:09:53,en
nice app,5,2022-11-20T15:03:16,it
was upset to get wrong goods yesterday buy happily surprised by the no fuss delivery of the correct goods half an hour later.,4,2022-11-20T11:33:43,en
It is the best delivery app,5,2022-11-20T09:41:19,en
Good app,5,2022-11-20T01:57:53,en
ok for 1st order...,4,2022-11-20T01:49:30,no
"Zaista bih dala 0, ali opcija ne postoji. Vreme dostave apsolutno nikada nije tacno, cesto se otkazu dostave nakon duzeg cekanja, itd..",1,2022-11-19T22:33:05,hr
I love everything about glovo,3,2022-11-19T22:23:01,en
"great service, good food . thanks for the delivery service.",5,2022-11-19T21:15:13,en
"I appreciate your services and would love if possible make me your employee,i have been in bodaboda sector for over seven years now so i can be reliable.",5,2022-11-19T21:02:37,en
the location and tracking could really improve,4,2022-11-19T20:50:20,en
How is it that the delivery fee hikes just like that?,1,2022-11-19T17:43:24,en
That make two deliveries at the same time. Two times in the last couple weeks my pizza was delivered second and arrived Luke warm and soggy. The other delivery was on the other side of the city. The customer service was also very poor. Pretty dissapointing.,1,2022-11-19T17:25:52,en
good,4,2022-11-19T17:21:52,so
Good Services 👍,5,2022-11-19T16:33:30,en
5/5 because its the only app that delivers food to my location and easy to use,5,2022-11-19T13:49:27,en
is cool n perfect,5,2022-11-19T13:20:20,en
impressive,5,2022-11-19T12:45:39,it
"Wack , you guys are not ready for business 🤦",1,2022-11-19T12:26:31,en
It is fast and nice,5,2022-11-19T11:57:23,en
კარგები ხართ ❤️,5,2022-11-19T11:12:56,et
Very interesting app,5,2022-11-19T10:51:46,en
Very fast and reliable,5,2022-11-19T10:27:00,en
Great job 👍👌,5,2022-11-19T00:11:35,en
Okay,5,2022-11-18T23:18:44,tl
Notification spamming,3,2022-11-18T22:07:11,en
The best,5,2022-11-18T21:50:31,en
love it,5,2022-11-18T21:16:52,sl
I can't log in coz it keep sending sms to my old phone number with no way to change it,1,2022-11-18T20:48:25,en
Food arrived cold. Courier said could not find the block because we did not provide the number. Not true. Also nowhere to prove it was. Status of order had nothing to do with the actual status. Takeaway was a net superior experience. Really sad that this app remained. I will try out other oprions now.,1,2022-11-18T20:47:43,en
"Ужасно глючное гно, выбор адреса не работает",1,2022-11-18T20:25:30,ru
პრომო კოდი უნდა მოეცა და გაქრა რატომღაც,4,2022-11-18T20:02:00,et
"Огидна компанія, яка напевно працює на ворога, а не на свою країну. Просто знайте, що якщо ви пропустили кур'єра на 7 хв, то ніколи не отримаєте своє замовлення (",1,2022-11-18T20:01:17,uk
I made my order and I did My payment via mpesa...later on my order was cancelled after I made the payment. I've never got my refund even after following up..its just fake promises..and now I have never used glove ever since and am not looking forward to,5,2022-11-18T19:37:54,en
Excellent service,5,2022-11-18T19:36:42,ca
"When you click on restaurant card with promotion, that promotion is not available on the menu. Not sure if the application is just baiting people to check out what restaurant has to offer or if it's buggy as hell. Either way poor user experience",1,2022-11-18T19:33:45,en
They are excellent.,5,2022-11-18T19:09:57,en
Not worth it,1,2022-11-18T18:59:22,en
Na option for cancelling order and also they should improve on their riders some of them take a lot of time,1,2022-11-18T17:34:44,en
"Reliable and good customer service, and Time conscious",5,2022-11-18T16:39:25,en
Finishing my last order and deleting the app. Hate additional service fee and bad weather fee when the weather is actually fine. Hate that app doesn't highlight all those additional fees so you cannot pay attention to them and cancel your order in time. The delivery itself is the highest comparing to other deliveries and you really require additional fees?,1,2022-11-18T16:23:22,en
"Poor customer response. Everytime I place a prepaid order and they never confirm it, money is deducted from my account. And it takes ages to contact their support team. They have no telephone contacts or customer helpline to call and respond to the customers concerns but rather have a bogus chat option that isn't very fast at responding to a customer's concern about their order. So frustrating!",1,2022-11-18T14:04:14,en
their service superb,5,2022-11-18T14:00:12,en
no issues,4,2022-11-18T10:55:50,pt
'Services' fees only going up. Prime has too few restaurants. Night delivery is almost dead in a capital city. Constant Ukraine virtue signaling UI despite it being a non-democratic country.,2,2022-11-18T10:19:15,en
"very dependable, largely.",5,2022-11-18T09:57:38,es
excellent app to use for all travellers in Romania for food,5,2022-11-18T05:47:46,en
Awesome,5,2022-11-17T23:02:31,af
Worst service ever...,1,2022-11-17T22:25:41,en
"Quando funziina, funziina bene",4,2022-11-17T21:30:29,sw
I want to be able to add comments to my orders,3,2022-11-17T20:17:42,en
servicio rápido y todo muy rico,5,2022-11-17T17:25:25,es
I like the app the food is delicious It's although cheep ?,5,2022-11-17T16:57:17,en
