review,rating,date,lang
what a yummy recipe....thanks to glovo,5,2022-08-20T17:13:56,en
"My mom ordered food, the courier have ""arrived"", but the food never arrived, and they took her money aswell. They have blocked the number too. don't order shi from here bruh, not worth losing ur money",1,2022-08-20T16:54:29,en
Oricand oriunde,5,2022-08-20T16:32:32,ro
"there was an item missing in an order. Support told me, it's very busy so the cannot send another courier. I reorderd that one item and payed extra for small delivery, and turns out it's not that busy and there was available courier if I paid again. support sucks. I'm deleting this app.",1,2022-08-20T16:24:36,en
"I lately ordered 2 jumbo pizzas from Papa's Pizza, it was the 8th August to be precise, both were successfully delivered by two different drivers, but the first driver lacked change so I paid him via Vodafone cash. 30 minutes later, that same driver called me back and told me my pizza was cancelled, but he would use the money I gave him to just buy another one and replace after he is done with his orders. Today I noticed an ""outstanding sum"" to pay for that pizza before I can order anew. Perfect",1,2022-08-20T15:49:29,en
NENOGUCE SE REGISTROVATI. Umjesto da tolike novce trosite na reklamiranje glova bolje rijesite probleme sa uzasnom aplikacijom jer se NE MOZE registrovati. Probao sam sa nekoliko uredjaja i nista. Velika 0.,1,2022-08-20T15:38:00,hr
"I've finally decided to delete the app, as tempting as it was to keep it. It's a good app, customer service is responsive but the drivers are ruining the business hence the 2 star rating.",2,2022-08-20T13:57:29,en
Very bad customer service... Refuse to refund a missing product!,1,2022-08-20T13:45:26,en
Good delivery but occasional failures on busy weekends and public holidays. You should anticipate demand and plan for it,4,2022-08-20T13:27:22,en
Makaywslch verification code awlad l97ab,1,2022-08-20T13:20:44,en
I like it 😍,5,2022-08-20T12:21:59,sq
Good,5,2022-08-20T02:48:51,so
nice,5,2022-08-20T01:14:25,pl
Good,5,2022-08-19T22:56:18,so
love you glovo,5,2022-08-19T22:46:43,sk
Great job everyone 👏,5,2022-08-19T21:54:42,en
No funciona login en pixel 6a,1,2022-08-19T21:52:32,es
solid service,5,2022-08-19T21:43:22,en
Always grateful for the good services,5,2022-08-19T21:35:08,en
App doesn't working,1,2022-08-19T21:18:41,af
Unknown errors when click on tiles. English is supported on main page only,1,2022-08-19T20:51:27,en
Ocena nula!,1,2022-08-19T20:37:41,ro
This app is the worst cause They stole my money and I can't use my account even if i log in with my Facebook,1,2022-08-19T20:07:39,en
great app with great interface and timely delivery.,5,2022-08-19T20:01:04,en
nice app,5,2022-08-19T19:40:39,it
"Very effective however there is need for additional info eg. not frozen ,whole not cut, etc",4,2022-08-19T17:58:58,en
"Horrible, absolutely non-intuitive interface. I use it ONLY because there are restaurants I can't order from otherwise. Minus one star.",1,2022-08-19T17:23:52,en
Awful app. A rip off. Bonuses never materialize. Restaurants show difrent menus with different prices.,1,2022-08-19T17:22:28,en
superb,5,2022-08-19T17:15:36,id
"Customer support service couldn't be worse. 1 star for not respecting the customers, wolt is better on that side trust me.",1,2022-08-19T16:21:23,en
They are very Reliable and Professional.,5,2022-08-19T16:06:36,en
"fast, affordable and reliable deliveries always.",5,2022-08-19T14:03:26,en
"Error rate has risen a lot, now over half of orders have issues. Customer service is still not proactive, expeditive when reached and I leave wanting to uninstall the app everytime. Today I uninstall definitively.",1,2022-08-19T13:15:03,en
amazing app,5,2022-08-19T13:04:11,tl
"Приложението е приятно и удобно, визуално и като функционалност много ми допада, но има проблем с локацията. Задала съм един адрес за доставка, пинчето е поставено със сигурност на правилното място, но куриерите получават адрес в съседния блок...",4,2022-08-19T12:54:31,bg
"Прекрасна възможност да си доставите продукти,които са по тежки до вкъщи. Благодаря Ви за това обслужване. В чужбина отдавна е силно развито и се радвам, че и тук това е факт. Бъдете здрави! Бих се радвал на повече продукти да предлагате като пресните млека например.Но съм и благодарен и на това, което е и сега! Ако имате отстъпки за постоянни клиенти ще се възползвам с удоволствие!",5,2022-08-19T12:44:14,bg
Worst aplication ever .....,1,2022-08-19T11:56:26,en
It's the best experience anyone could imagine,5,2022-08-19T04:12:57,en
კატასტროფაა გლოვო. რამდენიმე თვეებია აღარ მისარგებლია. უბრალოდ ბავშვებს mcdonalds-ი მოუნდათ და აი გამოგიძახეთ და ისევ ჩეიჭვით🤣. რას ვერ ვხდები იცით!!! ვოლტს რატომ არ ემართება იგივე.,1,2022-08-19T00:52:24,et
good,5,2022-08-18T23:07:37,so
"1 heure d'attente , et enfin , on m'a pas livrer ma commande IMAGINEZ VOUS D'ATTENDRE 1 HEURE ET QUE VOUS ETES FIN , AFFIN DE SAVOIR QUE VOTRE COMMANDE EST ANNULÉ",1,2022-08-18T22:53:29,en
"Unlike the old KungFuPanda app, this one lets me schedule.my delivery time. Which is fantastic. But by automatically saving my card info and TAKING MY MONEY WITHOUT APPROVAL, it deserves 3 stars shaven from this review. You cannot simply become ""a trusted busines"" to my carshonding bank, I ALWAYS like to be asked to confirm BEFORE money are being extracted from my account.",3,2022-08-18T21:29:56,en
Food never arrived. Waited three hours. Also why when paying and you have to go to your banking app to confirm the spend does Glovo's app return to the home page. It should remain on the page where you left.,1,2022-08-18T21:23:21,en
Possibly the worst app ive encountered so far. First it wont start. Now it wont accept the code it sent (i aitofill so 0 chance of mistake),2,2022-08-18T21:17:13,en
very friendly delivery people....best in communication....follows instructions I love their services....well done,5,2022-08-18T21:04:37,en
The app is nice... chicken republic 😋,5,2022-08-18T20:47:22,en
The best one,5,2022-08-18T20:45:55,en
it's fast and on time too,5,2022-08-18T18:35:35,en
great food,5,2022-08-18T18:15:07,en
Best part is the deliveries at your accurate location...even in Africa!,5,2022-08-18T18:02:57,en
"My meal arrived in one piece and it was very tasty, the delivery guy was fast . The whole process order and delivery took about 20 minutes. keep it up",5,2022-08-18T17:54:17,en
"Can not change pizza size, in other app I can.",1,2022-08-18T16:34:05,en
perfect service,4,2022-08-18T15:11:33,ro
Too slow,1,2022-08-18T14:59:10,so
Most places I go to they never deliver food there. It is a very annoying app to download I made a very big mistake.,1,2022-08-18T14:54:33,en
"Products are not translated, horrible experience",1,2022-08-18T14:34:04,en
Great 👍 👌,5,2022-08-18T14:31:42,en
"Авторизация происходит только через Фейсбук, а у меня нет аккаунта на фб, так что оставили меня голодным.",1,2022-08-18T13:58:00,ru
Reliable,5,2022-08-18T13:04:31,es
Most of the app menu haven't been translated in English at all. Please do something with it.,2,2022-08-18T12:56:13,en
"Great riders, swift delivery 👍",5,2022-08-18T12:54:21,en
Уникално и удобно!! За броени минути идва поръчката и винаги са ме обслужвали уважително!,5,2022-08-18T12:40:28,bg
"Read alot of bad comments about a glovo, I don't think I can use this app, please try to improve on things complained about.",1,2022-08-18T10:09:45,en
I downloaded this app but it's not showing me any food or anything,1,2022-08-18T09:21:01,en
good,5,2022-08-18T09:13:38,so
nice and interesting,5,2022-08-18T02:09:00,en
love it 🔥🔥,4,2022-08-18T01:18:30,sl
Impressive customer care.,5,2022-08-17T23:56:02,it
I order via Glovo and wow !!!! within few minutes I got my perfect delivery. Just Glovo it.,5,2022-08-17T23:21:32,en
excellent,5,2022-08-17T22:35:14,ca
"I had a problem with an order, contacted the customer support, and they told me it will be resolved. The order arived with missing products, so i contacted customer support again. Told them what happened and they and all they could do was to send me a copy/paste massage that told me they would do better next time, then he closed the chat window without solving the problem.",1,2022-08-17T22:08:51,en
couldn't log in,1,2022-08-17T21:41:43,en
so far so good.,4,2022-08-17T21:24:35,so
good,5,2022-08-17T20:12:46,so
Oops! Apps sucks! No chance to place an order for last two weeks. When it was possible there was always some issues with quality of delivery time or products. Uninstall and forget!,1,2022-08-17T19:45:10,en
This app is amazing ...always panctual on deliveries,5,2022-08-17T17:54:02,en
Unprofessional drivers service. It takes them a lot of time to deliver. Majority of the times they get to wrong address. Very disappointing!,1,2022-08-17T17:26:26,en
loved it,5,2022-08-17T17:17:42,sl
"the best, fast and good communication. love u all",5,2022-08-17T16:47:07,en
I ordered a burger from this site and I got a zinger not once but a lot of times,1,2022-08-17T15:26:29,en
very much good ✌️,4,2022-08-17T14:18:27,en
service awesome 👌 thanks and very quick. well done 👏,5,2022-08-17T13:27:53,en
best delivery app,4,2022-08-17T13:08:54,da
"Aplicația cât și serviciul în sine sunt bune. Dar prețul livrării si taxele încep sa devina exagerate. O alta aplicație ""cu roșu"" și alta ""cu portocaliu"" (care din păcate nu mai este la noi), oferă aceeași calitate la servicii la preturi de livrare mult mai rezonabile. Mai era și o aplicație roz care avea preturi ok la transport, dar tocmai cred ca de aia a fost cumpărată de Glovo. Ca strica piața. Bine ca restul concurentei are ""spate"" si nu pot fi cumpărate.😬",1,2022-08-17T13:07:18,ro
Got everything in the basket and wouldn't accept our phone number. Wouldn't let us progress without the number so couldn't place our order.,1,2022-08-17T12:31:54,en
"Worst experience with the app, this app has alot of potential but need to be worked on.",1,2022-08-17T11:37:38,en
Well presented,5,2022-08-17T10:23:46,it
Very good service,1,2022-08-17T09:25:00,en
ok,5,2022-08-17T01:23:05,sk
"0 bi dao da moze, uzasna organizacija i dostava hrane, ceka se vise od sat vremena i stalno pomeraju vreme dostave za najmanje pola sata. Katastrofa!!!!!",1,2022-08-17T00:58:08,hr
Prebukirani tokom SFFa?! Nema oznake da li neki restoran radi u tom trenutku ili ne nego se mora proći kroz cijelu narudžbu da bi se ispostavilo da restoran tada ne radi. Dugo vrijeme čekanja. Ne preporučujem.,1,2022-08-17T00:37:12,hr
Greater app,3,2022-08-17T00:17:19,en
reliable,5,2022-08-16T23:44:41,ca
"2 of my last 3 orders cancelled because ""the store already closed"", ofc all this after waiting an hour for nothing while the order was in ""greenlit and preparing"". The app for some reason is heavy af and freezes my phone (OnePlus 6) every time I use it. I'm done with this app, bye bye 👋",2,2022-08-16T21:55:56,en
thanks for keeping time,5,2022-08-16T21:25:01,en
Keep that spirit,4,2022-08-16T20:36:51,en
simply and quick,5,2022-08-16T19:49:14,en
Ukraine. Doesn't work. Infinite loading. Rooted device.,1,2022-08-16T16:34:22,en
"For saying ""We've not found a courier just yet. But don't worry, we're working on it."" and very delayed delivery! I would have driven to the restaurant and back faster! Bad service from time to time.",2,2022-08-16T15:51:45,en
Great App,5,2022-08-16T15:22:47,en
"I tried it in saudia and the delivery was to kenya,everything went perfect,thanks guys",5,2022-08-16T14:49:40,en
its 😎,5,2022-08-16T12:49:38,en
Glovo is very great,5,2022-08-16T12:03:04,en
the app messes up ocassionaly when you try to login in,1,2022-08-16T11:46:08,en
questa d8 djx8 mail 84x9i,2,2022-08-16T04:12:25,ca
Broken non functional app,1,2022-08-16T04:02:37,en
there's no other like glovo,5,2022-08-16T00:32:03,en
glovo armevaseba rtuli aplikaciaa magram mxolod macshaurmas gamo gadmovwere 😎💗💗💗💗,1,2022-08-15T23:17:31,lt
Is good,4,2022-08-15T23:09:45,so
"It's okay, it does what it should!",5,2022-08-15T21:50:07,en
Good service,5,2022-08-15T21:29:08,en
"Praf. Nasol, nu funcționează niciodată cum trebuie. Prețuri mari. Degeaba. Bătaie de joc.",1,2022-08-15T20:02:35,ro
Only two restaurants are showing. Can't find anything 😒,1,2022-08-15T18:19:36,en
Glad I found you,5,2022-08-15T14:58:27,en
"""Au un customer service jos pălăria! Bravo.""--- Am scris acel review acum ceva timp.. mi s-a schimbat total părerea. După 1h45 de minute de așteptare, am încercat să vorbesc cu customer service pentru că nu mi-a ajuns comanda. Dar au închis chatul, fără nici o explicație și mi-au anulat comanda. Nu e prima oară. Am tot zis că se mai întâmplă, dar la glovo se întâmplă cam des. Nu recomand.",1,2022-08-15T10:50:21,ro
Sucks,1,2022-08-15T09:08:59,de
"Burger King spune in reclame ca livrează pana la 4 AM. Pe aplicație, nu se poate după 1AM. Ori este vina partenerului, ori vina aplicației ca nu pot comanda la ora respectiva, deși era în intervalul orar din anunțul publicitar",1,2022-08-15T01:59:26,ro
great services kudos,5,2022-08-15T00:51:11,en
2 do for zz so ghsz Z5 fxfq,2,2022-08-14T23:31:19,pt
Dau login cu facebook si se blocheaza aplicatia,1,2022-08-14T22:21:36,ro
Great service,5,2022-08-14T20:21:59,en
Excellent,5,2022-08-14T19:32:57,ca
"First time I ordered they said I have discount as first time customer, I didn't get it. After that app said that friend would have a discount if I invited him, he did not get a discount nor did I. So very bad experience. Do not use it.",1,2022-08-14T18:44:40,en
"Horrible. The app has errors, it should be improved, the menu should be much more organized by types of food and not a list of dishes. I really miss food panda, glovo it's not a good app and I hope somebody is going to do something.",1,2022-08-14T18:18:17,en
best aplication ever,5,2022-08-14T18:02:57,en
When I tap on the food to buy for example KFC Streetwise meals it keeps displaying unknown error,3,2022-08-14T17:48:58,en
perfect app,5,2022-08-14T16:50:40,ro
nice,4,2022-08-14T16:48:07,pl
so good,5,2022-08-14T15:10:49,so
"Blokiraju te pre porudzbine, nikada ali nikada nemaju hranu dostupnu, nema proizvoda, pa ne moze da se plati ovako, ne moze ovako..m. . Ugasite se bolje nego da lazete narod. Imam 1000 dinara kredita, vazi do 15og, ali ne mogu da porucim nista do 15og, taman posla da mogu da iskoristim nesto za dzabe od vas.... LAZOVI",1,2022-08-14T14:37:57,hr
very quick and hot food,5,2022-08-14T14:21:46,en
Great app!,5,2022-08-14T14:00:16,en
"Good. would be better if you boosted the fresh food section by adding a variety of near by markets for vegetables, fruits, meat etc",4,2022-08-14T11:42:55,en
hero,5,2022-08-14T06:45:38,nl
I feel the seasons about Does this thing deliver food in Morocco I search for my city but I can't find it I found a Starbucks ad and I know it is not in my city,5,2022-08-14T05:15:05,en
"When it works, it's great - but it works once in 10 days. The restaurants disappear from the list, or only one remains but you can't even make an order.",2,2022-08-13T22:39:49,en
Para mi la mejor app para pedir comida aunque no hay buena comunicacion a la hora de que te den cambio al pagar en efectivo,4,2022-08-13T22:38:44,es
muy buena app,5,2022-08-13T21:47:56,tl
Not worth to use it in Poland. It takes always too long.,1,2022-08-13T20:57:46,en
"Why are you involving people in political garbage, I am with all people not with any country and any political option",2,2022-08-13T19:27:51,en
"Horrible application compared to Donesi. Adresses do not function properly, delivery fees are greater unless the monthly subscription is payed. Interface is not user friendly and does not work properly in certain occasions.",1,2022-08-13T19:26:17,en
top,5,2022-08-13T18:43:05,en
glovo is a real reliable,5,2022-08-13T18:15:33,en
Adding the same order with diferent options is frustrating,4,2022-08-13T16:45:01,en
Works when it wants to. Doesn't let me order from no where at some point and its middle of the day,1,2022-08-13T16:24:31,en
"Giving your personal data usually means that all of it would be protected, but given the latest development with one of the delivery guys, I don't think that it's safe to use this app.",1,2022-08-13T15:03:42,en
"Preskupo, sve manje restorana dobrih a sve skuplje cijene. Promo kodovi prestanu nakon sto cesto narucujete. Bolje ne narucivati jer samo na losije ide. Ne preporucujemo!!!!",1,2022-08-13T14:46:24,hr
"Best app so far, thank ypu glovo",5,2022-08-13T13:39:11,en
"This is literally the worst app ever. I ordered and chose a location but they literally delivered to a location I used in another restaurant. Like if their app has a problem they should fix it, we shouldn't have to lose our money cause of their awful app. What's up with the wrong locations anyway. Then some girl is calling telling me they can't do anything about it.Then they tell me I have to go and pick it up over 10km away or I cancel and they don't do refund. I'm uninstalling this mess.",1,2022-08-13T13:07:08,en
great service delivery.,5,2022-08-13T12:28:33,en
Me cancelaron un pedido y después no me llegó el pedido incompleto. Lo peor de todo fue que desde support no me ayudaron en nada e intentaron compensarme con unos puntos como si eso fuera a arreglarlo todo. Intenté después pedir el producto que me faltaba y me cobraron 4 euros de gastos de envío.,1,2022-08-13T01:34:56,es
"It lets you choose whatever yoy wish tnan says shedule for tomorrow or option is not available, waste of time",1,2022-08-12T21:24:57,en
Why was McDonald's removed from the app?,1,2022-08-12T21:24:46,en
Garbage. Nothing's working in the app.,1,2022-08-12T21:05:37,en
This app scam me,1,2022-08-12T18:56:04,en
Can't login with fb,1,2022-08-12T17:57:03,en
"I did not receive my package, even though I waited at the address and called the courier, who refused to answer. Customer support told me that the courier waited for 15 minutes which is lie, because I called multiple times with no answer, even though he ""was"" at the address.",1,2022-08-12T16:37:36,en
The worst food delivery service. They have no respect to their customers. Everything is awful. NOT RECOMMENDED 🚫,1,2022-08-12T15:41:21,en
Super usluga!,5,2022-08-12T15:20:10,id
"первый раз заказал доставку с вами. всё шикарно. отдельно хотелось сказать спасибо за рекламу без звука в Ютуб, уважение и благодарность к Вам",5,2022-08-12T14:29:03,ru
I'd rate it better if it gave out promo codes as it would help a lot in saving when shopping and bringing in more market,3,2022-08-12T13:50:43,en
"They sent a rider who was very rude to me ,then recently I pick out stuff and at check out it says a certain amount then once the rider is on the way they change the amount,be very aware .. If you choose to order for them be prepared. Bolt food is far off better at this point",1,2022-08-12T10:32:31,en
better,5,2022-08-12T08:58:17,no
Bad.,1,2022-08-12T01:25:08,so
Mnogo nepraktična aplikacija. Lazu za validnost kodova. Bag se desava kada pokusavam da se ulogujem.,1,2022-08-12T00:46:49,hr
"Your add,get on my nerves, it's not working and blocking my phone",1,2022-08-12T00:25:21,en
Take care of your employees and their salary,4,2022-08-12T00:12:32,en
"Using the app in Georgia and everything is amazing except one irritating thing: the ""translate product list into English"" translates only the names of the categories, not the names of the dishes inside of those categories. Please fix this, otherwise the app is amazing!",4,2022-08-11T23:42:30,en
"Naručiš jedno, dobiješ drugo i onda ne postoji ni opcija da se nekome obratiš. Užas",1,2022-08-11T23:23:35,hr
Thank you for the quick delivery ❤️🌷👍,5,2022-08-11T23:16:49,en
The Glovo app wanted me to verify my identity by asking me for my personal ID. They do not have right to ask for this since they are not police/government.,1,2022-08-11T21:55:08,en
ok,4,2022-08-11T20:06:02,sk
good service,5,2022-08-11T20:05:29,hr
so fast and reliable but improve in your ride it shouldn't be bicycle,1,2022-08-11T20:01:50,en
fast and reliable 🙂,5,2022-08-11T19:18:31,en
It simply the best app,5,2022-08-11T19:15:00,en
Efficient,5,2022-08-11T19:08:08,es
Great service. Much appreciated,5,2022-08-11T19:02:32,en
Amazing app,5,2022-08-11T18:49:20,it
very bad. Optimisation 0.Very buggy dont use,1,2022-08-11T17:08:08,en
Friendly staff and tasty food.,5,2022-08-11T16:16:41,en
quick delivery,4,2022-08-11T15:47:04,ca
Nice,5,2022-08-11T15:29:44,ro
"Terrible, I uninstalled it permanently. A sauce that was supposed to be truffle, it contained FISH !! how can you not write that something contains fish. Imagine if a vegetarian goes to order something presented as a vegetable and then discovers that there is meat or fish in it. this is a horrible thing. for me and my all friends glovo is in blacklist.",1,2022-08-11T15:22:37,en
Really good app ❤️❤️,5,2022-08-11T14:37:38,en
Cand bagati chat pentru orice in aplicatie (nu doar comenzi ) schimb pe 5 :D,1,2022-08-11T14:26:21,ro
Great experience 👍,5,2022-08-11T13:54:57,ro
am a first timer🙏🙏❤😇am really impressed😇😇❤fast and reliable😇❤❤THE PLACE AND GLOVO❤😇😍💯,5,2022-08-11T13:40:26,en
Perfect time in delivering. Really fast.,5,2022-08-11T12:38:27,en
it's very good,5,2022-08-11T11:16:30,en
good system and on time 😜,3,2022-08-11T08:51:53,en
super,5,2022-08-11T02:58:17,ro
Namalete si zvuka na obiavata be pedali,1,2022-08-11T01:57:21,hr
Prix de plats différents du prix dans le restaurant,1,2022-08-11T00:31:46,fr
Okay,4,2022-08-11T00:20:35,tl
ok,5,2022-08-10T23:10:36,sk
"I order a food nd was deducted, I tout ma mom wl nt bi refund buh dey refund it nd told me ma order wasn't successful so I shld make anoda order",5,2022-08-10T22:08:33,en
Its kinda good,3,2022-08-10T21:40:05,et
1h30 after ordering still waiting hungry...,1,2022-08-10T20:24:03,en
yum yum food come at door 👍,5,2022-08-10T20:03:29,en
Fast and I got what I ordered perfectly,5,2022-08-10T19:47:18,en
"You have an awful support. Where can I complain about Promotions that actually are nowhere to be found? If it states that KFC has 40% discount and I can't find what article is at discount, who can I ask? How can I ask? I try through the application but when I click on ""claims"" all I get is instructions. I want a form, at least, where I can complain. Also, living person would be better. Chat or something. Thankfully a man can live without you.",1,2022-08-10T18:55:32,en
Worst customer service.... Slow and rude,1,2022-08-10T17:20:40,en
Superb,5,2022-08-10T16:52:14,id
Awesome App for all kind of food you want. What a great experience I have with them. exactly what I ordered for was received. YOU WILL LOVE IT ☺️,5,2022-08-10T16:02:45,en
Good,5,2022-08-10T15:59:34,so
Order is always late and sometimes order never comes,1,2022-08-10T15:55:58,en
Good,5,2022-08-10T15:34:28,so
"Don't install, cupons don't apply to your order when it shows they do, scam of an app",1,2022-08-10T15:20:43,en
Dogshit,1,2022-08-10T13:53:17,sq
best service ever,5,2022-08-10T12:35:22,en
"Faptul ca pe langa taxa de comanda minima si taxa de transport si minim comanda pt glovo prime ... de ce dracu mai aveti 20% peste pretul produselor de la restaurantele cu care colaborati? P.S.: Dublez nota de 1 primita pentru ca eate aproape imposibil sa iei legatura cu glovo prin chat decat daca spui ca e o problema foarte grava de genul ""nu mi-a venit produsul X"", altfel doar thank you thank you de la robot. Nu aveti bani sa platiti 2 salarii minim pe economie pentru doi operatori de chat?",1,2022-08-10T12:25:29,ro
Excellent,5,2022-08-10T09:17:10,ca
good,4,2022-08-10T08:19:27,so
Delivdrs genuine products in real time,5,2022-08-10T04:17:40,en
delivery time should be improved.,3,2022-08-10T01:26:40,en
"Глючит, не открывается, неудобно",1,2022-08-10T01:19:51,ru
Food is overpriced and 80% of the time it ends up on trash because it sucks. Only useful for takeaway orders on the few restaurants that you trust.,2,2022-08-10T01:19:09,en
English language not working,1,2022-08-10T00:56:42,en
Los 6 euros que te regalan te los dividen en 3 pedidos de 2 euros cada uno. No te lo avisan.,3,2022-08-09T23:52:58,es
A volte si perde l'ordine (il carrello) che si sta facendo e non é chiaro dove verrà consegnato.,4,2022-08-09T23:03:27,it
The app has a well developed IT system. One can easily monitor the progress of his or order,5,2022-08-09T21:40:53,en
good service,5,2022-08-09T20:47:37,hr
"Impossible to log in. You can reset your password but you can't change/reset the phone number that's not in use anymore. There is no contact link in the app until you're logged in, and the contact link on the website doesn't work.",1,2022-08-09T20:42:19,en
so quick,5,2022-08-09T20:16:29,pt
good,5,2022-08-09T19:52:31,so
Won't allow cash payments or mobile money when placing order .please resolve that issues,1,2022-08-09T19:18:45,en
my first time using it and they even brought upstairs this was nice since I hate going down,5,2022-08-09T19:14:24,en
"Tasty food, hoot food, awesome service",5,2022-08-09T17:43:55,en
Because of the imposition of opinions about Ukraine and their flag,1,2022-08-09T17:14:33,en
Awful customer support,1,2022-08-09T17:01:30,ro
"Phone number needed, but it won't take numbers outside the countries they offer service in. Some people travel outside their own countries...couldn't use service",1,2022-08-09T16:50:49,en
Service really exceptional,5,2022-08-09T16:45:30,en
Super,5,2022-08-09T16:35:47,id
saved me from collapsing 😂,5,2022-08-09T14:50:48,en
Honestly the best out of the rest!,5,2022-08-09T13:43:34,en
keep up the good work 🎊🎊🎊😋😋,4,2022-08-09T13:43:14,en
Very timely,5,2022-08-09T12:35:40,en
Hii iloveyou jaan,5,2022-08-09T12:23:04,fi
Nice,5,2022-08-09T11:57:02,ro
"Delivery guys are playing football with the food, it happened twice when it comes all messed up. The customer service is just 0 helping. Get a normal delivery, don't waste money and time. Uninstalled this app.",1,2022-08-09T11:56:51,en
excillent,5,2022-08-09T09:50:32,ca
convenient,5,2022-08-09T08:20:52,es
Pas de refund en cas de erreur de leur part,5,2022-08-09T03:00:10,fr
super,5,2022-08-08T23:37:48,ro
Doesn't work,1,2022-08-08T22:27:38,af
App has fraudulent restaurants on it and they sell bad food to customers at expensive prices. I wouldn't advise anyone to use this app. Trust me,1,2022-08-08T22:03:33,en
veri dobra aplikacija,5,2022-08-08T21:42:42,hr
It's the best app trust me ✊❤️,5,2022-08-08T21:17:29,en
please add items details English. it's very hard for international customers to understand the item names only georgian. very handy and quick delivery services,4,2022-08-08T20:31:07,en
FAST DELIVERY,5,2022-08-08T19:34:41,de
"Fast, dependable and efficient. I love it",5,2022-08-08T19:17:26,fr
wonderful app and service but delivery takes forever,4,2022-08-08T18:58:37,en
"mi au retras banii pt o comanda, dupa care mi i a restiuit am stat jumatate de h la usa cu persoana care a livrat pentru ca nu au putut procesa plata!2 ani mai tarziu revin, tot cu un review negativ, cand domnii de la glovo mi-au retras 80 de lei o comanda anulata ( instiintandu-ma ca pt a anula comanda este necesar sa platesc dpar 5 lei). Anularea comenzii a fost facuta datorita faptului ca pretul a fost modificat imediat dupa finalizarea comenzii (adaugandu-se 14 lei, neaplicandu-se reducere)",1,2022-08-08T18:41:51,ro
"Najnapadnije reklame na netu, da ti se smuči. Nisu hteli da mi prihvate registraciju sa e-maila koji nije Yahoo/gmail. Na kraju nekako sam uspeo da se registrujem, naručio to što sam hteo i oni prvo skinuli novac a posle 15ak minuta otkazali porudžbinu",1,2022-08-08T18:32:10,hr
Fast and reliable,5,2022-08-08T18:17:36,en
"Once your ''drivers'' took over the delivery for restaurants, the orders are constantly late and you keep charging the delivery fee. No wonder over 20 restaurants left your platform in the first month.",1,2022-08-08T18:13:09,en
"I installed Glovo and was asked to provide information about my identity and the credit card linked to the Glovo, to verify my identity and protect the payment. I duly submitted all the docs, and then received the response that my account wont be reactivated, as it violates their terms of service??! Although I submitted everything regularly, they apparently found some irregularities. I asked the explanation, but Glovo refused to provide any. Very shameful and unprofessional behaviour!",1,2022-08-08T17:33:01,en
