review,rating,date,lang
"How can you misscalculate 10% for the tip, always adding more? I reported to them the issue one time and i was told it was an isolated incident. It happened many times after that. I don't believe this is something they can't fix and i don't trust this app anymore.",1,2024-04-06T11:51:26,en
"Glovo, hmm. In the space of 2 years, I've installed and uninstalled this app 7 times. Six of those times were due to an error in location mapping, and I stayed in Utako, Abuja, at the time. Now, I installed the app again because someone convinced me to, plus I now reside in Mabushi. I installed this app on Thursday, and today is Saturday, I've not been able to sign up. It keeps loading and loading and loading. I give up.",1,2024-04-06T09:41:04,en
"Unilaterally adds items to your order without your consent and charges you more than agreed. No opening times info. Fake sales (tried to order 40-piece sushi combo from Sapporo for €26.36 with 20% discount - ""Oops! Sorry, you can't place this order because the store or products aren't available at the moment.""; immediately tried to order the same combo from the same restaurant with Uber Eats for €39.44 - success). Support dismissed it and didn't honor the promotion nor offer any compensation.",1,2024-04-06T00:09:27,en
"Konstantno pomoču vrijeme dostave, kasne 30 minuta, ne ljubazni dostavljač, prisipaju piće, naplaćuju više nego što je iznos dostave.",1,2024-04-05T21:51:44,hr
asked for delivery several times doesn't work well and the choices I want I can't find them plus I'm boycotting McDonald's,1,2024-04-05T21:28:27,en
Doesn't open on time and sometimes it doesn't open at all,1,2024-04-05T18:35:44,en
Support g_n_o_(c)_i(d)e,1,2024-04-05T16:07:07,it
Wow! First time trial in a foreign country it just worked and lightning fast,5,2024-04-05T15:54:13,en
lagging up. long verification process,1,2024-04-05T15:46:28,it
I've been trying to get as to how to order kfc but you are just including groceries offers below🚮,1,2024-04-05T15:28:47,en
nice,5,2024-04-05T15:14:58,pl
"Additional charge because of weather bad weather conditions and the sun shining, must be terrible to drive in sunshine, do you guys prefer a hail storm as a better condition for deliveries to not charge for this incredibly stupid reason? First and last time I used your service.",1,2024-04-05T13:43:08,en
brak możliwości customizacji w McDonald's 🤬,1,2024-04-05T13:38:03,pl
"Am primit mailuri ca pot plati cu edenred, ciuciu, cardul nu poate fi folosit.",1,2024-04-05T13:35:51,ro
I like the experience,5,2024-04-05T10:05:02,en
"Cele mai mari taxe si cele mai multe, pentru cel mai prost serviciu de livrare, bravo!",1,2024-04-05T00:54:50,ro
"This is the app for you, if you want cold and overpriced food. With delivery people who don't understand a word of your language.",1,2024-04-04T22:14:48,en
fast and reliable,5,2024-04-04T21:14:02,en
Amazing,1,2024-04-04T17:33:23,sw
"I used Globo for the first time, the delivery was so swift",5,2024-04-04T17:22:04,en
"Very bad service, the app is always pending.",1,2024-04-04T15:25:29,en
Doesn't open here.... Probably doesn't work in Abuja. Have downloaded multiple times.,2,2024-04-04T15:16:04,en
all I can say is they're the best,5,2024-04-04T14:18:41,en
Worst customer service I've received to date. They delivered a product that wasn't fresh I asked for a refund they didn't pick up any of my calls or respond to any of my messages. Worst experience ever!!!!,1,2024-04-04T12:17:45,en
O pizza de la Jerry pe glovo e 67 de lei. Daca comanzi direct de la magazin 2 pizza fac 63 de lei. Aplicația asta nu merita sa existe,1,2024-04-04T11:55:57,ro
Good service,4,2024-04-04T07:11:45,en
speedy delivery. great communication and service. step by step update on food. delivery awesome and good still hot. 👍👍,5,2024-04-04T01:18:34,en
I loved the app at the beginning but when I wanted to order it did not bring out my location,3,2024-04-03T23:37:17,en
as described 🇹🇳💙,5,2024-04-03T22:47:08,es
good smart app,5,2024-04-03T21:54:51,en
your app is lagging please fix it,3,2024-04-03T21:05:52,en
great 👌,5,2024-04-03T20:33:26,ro
"Na svaki proizvod se ugrade tako kada vidite cene u radnji ili restoranu osetite se kao ovca.Nekoliko puta su mi naplatili robu iz prodavnice,a nisu sve isporucili.Krompirice i pizu ne naručujte jer i ako piše isporuka za 20min stignu mnogo kasnije i nisu jestivi.Čast nekim kuririma koji su fer ali najveci broj nije.Izbrisala sam aplikaciju jer ne volim da me neko pravi budalom,napisi pravu cenu i naplati isporuku koliko smatraš da treba,a ne da varaš kupce.",1,2024-04-03T19:24:36,hr
All good,5,2024-04-03T19:19:11,so
very good 💯😊,5,2024-04-03T19:03:57,af
I recommend this app 👌,5,2024-04-03T18:16:39,en
So Glovo has moved over from terrible service into criminal activities. Orders from shops get items excluded and then price still remains the same or higher with no prior notice of the change. Their customer assist is a bot that just repeats the same response with no attempt to resolve the issue at hand. Glove denies any accountability for the actions of their partners and as such offer no compensation for incorrect order. Do not bother falling for their promotions. They are moving on to cheat.,1,2024-04-03T17:46:51,en
"I love Glovo, great customer service",5,2024-04-03T17:46:32,it
good communication,5,2024-04-03T17:21:32,en
best and reliable,5,2024-04-03T17:17:08,en
Great Conviniency,5,2024-04-03T16:59:33,en
The worst app. They delivered damaged food and charged me for it after cancelling. Poor customer service you can not call them only they can call you.,1,2024-04-03T15:56:03,en
facile da usare previsa e controllata,5,2024-04-03T15:36:33,it
been very handy to order food and groceries and all sort of other things.,5,2024-04-03T14:14:12,en
"Wykupiłem usługę Glovo Prime, aby mieć darmową dostawę w Biek. Sprawdzałem regulamin, informacje w aplikacji - nigdzie nie jest wyszczególnione to, że darmowa dostawa nie przysługuje w przypadku Glovo Prime. Dlaczego nie ma podanej listy podmiotów, które są objete Glovo Prime? Jest to wprowadzanie w błąd",1,2024-04-03T14:09:00,pl
Нямат никакъв съпорт!,1,2024-04-03T13:29:09,bg
"I just downloaded the app to order food. First I pay with bank transfer and I was been told serverally the money wasn’t confirmed which I was debited. I got a refund and tried again with card debit. I ordered successfully at around 2:13pm on a store that’s only 20mins away, I got a confirmed delivery at I got the order at around 5:20pm after so much tickets. They even marked the order as delivered around 4:30pm which it wasn’t. Talk food wasn’t even worth the price I paid. SCAMMERS",1,2024-04-03T10:33:21,en
"Delivery time for the restaurant I ordered in the app was between 30 minutes. I ordered and waited for 1 hour+, and the delivery time in the app was increasing. I informed customer service they kept saying the restaurant it's not answering and how well try serviced me to close the discussion.I called the restaurant and they said it's closed and it's error app but they took the money. After some time I rcvd mail order was delivered at 09:10.I ordered at 09:10.Money taken,Product not rcvd.Mafia",1,2024-04-03T09:23:59,en
I've had the best experience ordering from Glovo especially with food it comes hot and tasty,5,2024-04-03T09:17:47,en
Probleme foarte mari cu livrarea. Majoritatea curierilor străini nu stăpânesc nici măcar limba engleza corect și nu știu să se orienteze în oraș.,1,2024-04-02T22:18:56,ro
"Great Service, Very reliable",5,2024-04-02T22:01:55,en
good,5,2024-04-02T21:04:24,so
they never delivered the food and they cancelled my order without a refund,1,2024-04-02T19:40:24,en
La aplicación no funciona. Los botones para contactar con soporte no funcionan. Terrible,1,2024-04-02T19:31:05,es
"Najgora aplikacija za dostavu IKADA. Cene su astronomske zato sto na svaki proizvod dodaju jos 30-50 din preko originalne cene. Kodovi im u 50% slucajeva ne rade, a to je jedini razlog zasto i koristim Glovo. Desavalo se da narucim hranu po jednoj ceni, a da mi dostavljac kaze drugu jer ""kod nije radio"". Ima cak i service fees koji su skriveni dok ne dodjes do zadnjeg koraka pri porucivanje. Kada bi imale zvezdice u minus da se daju, dala bih im -10000000000 zvezdica.",1,2024-04-02T19:01:51,hr
Skoraj vedno hladna hraba,1,2024-04-02T17:51:18,sk
Good test,4,2024-04-02T17:32:34,en
"so far ,so good for me",5,2024-04-02T17:20:13,da
O aplicatie jenanta!,1,2024-04-02T15:33:04,hr
professional support,5,2024-04-02T15:25:17,it
"perfect food very, very tasty",5,2024-04-02T14:55:04,en
"Nu livreaza oriunde, dar imi place",1,2024-04-02T14:22:12,ro
I ordered food but never got it and I was never refunded my money,1,2024-04-02T13:53:40,en
Najgora aplikacija I najgori customer support na svijetu. Vozaci takoder mentalno nerazvijene zivotinje,1,2024-04-02T13:47:12,hr
Why does the app say that my area is out of service yet i have ever ordered stuff via glovo for multiple deliveries?,2,2024-04-02T01:35:39,en
wonderful service deliver,5,2024-04-01T20:01:30,nl
When I heard some delay. their customer support was top notch for quick resolution,5,2024-04-01T18:48:44,en
"Downloaded your app today out of desperation, but I couldn't even sign up, ""an error occured"". Too bad I actually needed your service. It's like this your app is not made for Android 13, I habe uninstalled and installed back and still can't get beyond the sign up page, Google api not working, sign up with phone number, search Nigeria not working, use email, that's just rolling till kingdom come. Maybe I should go try Bolt food.",1,2024-04-01T18:37:46,en
Very misleading. Prices on the app and actual prices are totally different and if you are not careful they will steal from you. 🤬🤬🤬🤬 They did this to me not once but twice. Am so disappointed,1,2024-04-01T18:14:03,en
Good,5,2024-04-01T18:13:53,so
speedy and efficient,4,2024-04-01T18:13:43,en
speed and reliable,4,2024-04-01T18:11:39,en
"Най-автентичната италианска пица която съм пробвал в софия. Мислех че не харесвам тирамису 24 години, докато не пробвах тяхното... Много са добри!",5,2024-04-01T16:16:05,bg
fantastic,5,2024-04-01T15:01:52,it
Good app,5,2024-04-01T14:51:52,en
"Terrible refund management. A resturant made a partial delivery of food paid for in advance. I lodged a complaint, the order was marked as REFUNDED but I did not get my refund even after 5 days . NOW a new prepaid order for N5400 was cancelled for non delivery. I am yet to receive my refund after 8 days.....",1,2024-04-01T13:58:51,en
awesome,5,2024-04-01T12:17:54,af
perfect delivery,5,2024-04-01T12:00:22,ca
"Glovo stole from me!!! I ordered food from Smoke Oge, 2k but glovo debited me 10k , please glovo returned the 8k extra you took from my Zenith account before it's too late.",1,2024-04-01T10:03:42,en
"Dont use Glovo! You order a meal, and the delivery guy will not call you to confirm location. Their app picks the wrong location, and its being delivered to that wrong location. Evetually, the delivery guy calls you to tell you he's arrived, only to realised he's at the wrong place. He cancells the order, and your money is blocked 5 to 10 days as a punishment.",1,2024-04-01T01:54:40,en
amazing app,5,2024-04-01T01:33:57,sw
"Client service is a joke, a bad one. Waited 3 hours for my order to be picked up so i Had to raise 3 tickets witch they closed without a solution before my order was just cancelled Wish u had a client service department that ca do more than the automated software can do. 👎👎👎👎",1,2024-04-01T01:16:01,en
"2 hours late. Food delivered cold and soaked and not even an apology. Not recommended, better pick up the food yourself.",1,2024-04-01T00:35:40,en
Too much fees and no one there to talk to when I got a problem,1,2024-03-31T23:26:38,en
"Awful. Since the january the 1st, as they explained, there is a new rule that they can decline the ""custom order"" but still charge you for delivery fee, the explaination is that that is only 150 dinar, approx. 1,2 euro and that after the order was accepted I was the one who agreed to the rules although they accepted ""the unaccapetable🤣. Hilarious. In addition, address point doesn't work either.",1,2024-03-31T22:03:37,en
good and reliable,5,2024-03-31T21:40:53,en
quality service delivery,5,2024-03-31T20:43:12,it
Perfect,5,2024-03-31T20:18:38,en
"შეკვეთას არ უშვებდა მისამართის დეტალებს მთოხვდა. 10 ჯერ შევავსე და ყველა ჯერზე არ ჩათვალა , რის გამოც შეკვეთა ვერ დავასრულე.",1,2024-03-31T17:29:45,et
"Implement the ability to buy from more than one store in the same order, if I chose supermarket, and chose my stuff then go back and chose pharmacy, all the items in supermarket are not visible on main page. Allow to save order from one store, then another one from another store. Much easier. Also add mpesa",3,2024-03-31T17:11:14,en
je,5,2024-03-31T16:41:33,hr
Bad app,1,2024-03-31T16:34:11,en
the best service,5,2024-03-31T15:50:34,en
Great service,5,2024-03-31T15:39:09,en
"I think for now, all African countries delivery system, should be totally based on GLOVO delivery system, BECAUSE THE SYSTEM IS TRUSTWORTHY, I can boldly say that this delivery system should be accepted worldwide Glovo I love you so much you are the best",5,2024-03-31T15:28:06,en
"It was going well until 24th march, my order was never delivered. I tried to ask them for help, they told me to wait 2 to 3 days and I did but they never replied or refunded my money. That night I couldn't sleep because I was hungry.",1,2024-03-31T12:42:09,en
Good delivery service,5,2024-03-31T12:37:41,en
"This Glovo is a scammer they puposely cancelled my order after delaying for several hours, no refund I messaged them and I was told 10day but till now no refund",1,2024-03-31T11:47:47,en
"Very fast service, food tasty and hot.. Will use them again",5,2024-03-30T21:23:45,en
"The advertisement stated food, groceries and others are there. But it's just ordering from restaurant. Not nice",1,2024-03-30T21:21:27,en
"Aplikacija sasvim OK, kontakt osoblje iznimno usluzno i ekspeditivno, sve pohvale!!",5,2024-03-30T19:11:02,hr
the delivery was within the said timeline. Thank you so much.,5,2024-03-30T16:11:10,en
Very fast and reliable,3,2024-03-30T16:09:14,en
Trash app is unable to send the code to confirm phone number,1,2024-03-30T13:18:53,en
Glovo stole like 5$ from me and won't refund it.,1,2024-03-30T12:41:13,en
good service,5,2024-03-30T11:23:19,hr
"You are very inconviniencing, you dont have a customer care no. I ordered pizza from pizza inn south b to be delivered in riverbank estate since 9.30 am upto upto now 12.30 pm. No delivery. I regret using this app. You are not giving any explanation.",1,2024-03-30T11:19:04,en
"Rubbish app, compared to UK offerings. Can't track can't sort out problems",1,2024-03-29T21:35:57,en
"What a piece of useless junk. Requires address details, but when I enter them loses the details and ask for them again. Cannot proceed to order. Totally useless.",1,2024-03-29T21:23:58,en
"Si tienes el teléfono en algún otro idioma que no sea español, desde hace un tiempo activaron una especie de traducción automática que no se puede quitar (y no da una, sería cómico de lo mala que es si no es porque hace que casi todas las cartas sean totalmente incomprensibles). Soy usuario de hace años y tengo la subscripción prime de hace tiempo, pero o arrelgan ese despropósito o me voy a la competencia ya.",1,2024-03-29T21:11:39,es
it gives the perfect taste of a cake,4,2024-03-29T20:30:23,en
Amazing,5,2024-03-29T19:53:53,sw
good service,5,2024-03-29T19:20:06,hr
"Katastrofa. Kuriri uvek kasne i sve stize hladno. Jako su retke situacije kada hrana stigne mlaka, a topla nikada. Nikada nisam narucio iz restorana koji je dalje od 3 km.",1,2024-03-29T18:40:48,hr
good,5,2024-03-29T18:27:59,so
Baš su vam ružne torbe. Jednom mi je stigo sladoled otopljen,1,2024-03-29T18:25:16,hr
Got my refund,4,2024-03-29T17:29:19,en
This is the best app ever I thought it was a lie,5,2024-03-29T17:25:40,en
👍,5,2024-03-29T17:14:12,unknown
"Привезли половину заказа. И по их внутреннему регламенту, тк они не смогли дозвониться до ресторана, ничего возмещать не стали. Вот такой вот сервис, просто взяли и украли деньги :)",1,2024-03-29T16:04:47,ru
very good service,5,2024-03-29T15:53:58,en
So good,4,2024-03-29T15:52:29,so
"Worst customer support ever. I had received my order with 1 hour and a half of delay, products in bad condition and not only they did not give me a refund, but they were not even explaining to me why. Please, teach your customer support members to provide a good customer service and to answer customers questions.",1,2024-03-29T15:18:02,en
its the best💥,5,2024-03-29T15:16:06,en
Best gyros in town 👍,5,2024-03-29T14:45:24,en
"New payment systems are displaying incorrectly, I cannot place an order. Only see a white screen.",3,2024-03-29T14:39:50,en
it's on standard,3,2024-03-29T14:22:17,en
Very fake app firstly wrong location issues can't u atleast call to ask for location like other app pliz don't download,1,2024-03-29T14:18:14,en
Fast and reliable,5,2024-03-29T11:32:39,en
Good app,5,2024-03-29T11:08:31,en
No custom order. No chopstix in the application!,1,2024-03-29T10:38:17,en
Excellent service,5,2024-03-29T07:36:01,ca
"Terrible terrible experience, you guys are giving me a debt I never owed, if I don't pay for your goods, will your dispatch release it to me? I've complained severally and y'all just keep adding a stupid debt.",1,2024-03-28T23:23:08,en
Solution minded App,5,2024-03-28T23:02:24,en
"And again lost money, with that service here. Also no support available, Always frauds! And a shame, google will protect that a .... When i read the most review, why is this fraud so high?! You must have less then 3 Stars, others is a lie!!!",1,2024-03-28T22:49:37,en
Great service,5,2024-03-28T21:49:34,en
سلس هه,5,2024-03-28T21:39:05,ar
service are good,5,2024-03-28T19:29:17,en
Mulțumesc pentru o napolitană extra (ne-a dat pachet) ❤️👍,5,2024-03-28T19:10:54,ro
nyc app,5,2024-03-28T19:08:25,pl
Thieves who take money from people's account without delivering and fulling the services,1,2024-03-28T17:19:34,en
It's a pity I must give one star. Uninstalled this app because after an order was over an hour late no refund was offered,1,2024-03-28T15:51:40,en
Ads and ads in YouTube he annoyed me,1,2024-03-28T13:27:09,en
super fast,5,2024-03-28T13:24:30,it
"The app is easy to use, there's variety of choices and delivery is quick and clean.",5,2024-03-28T13:08:56,en
Best deliveries ever,5,2024-03-28T13:03:57,da
Whats is with the ridiculous water price.. you can't even search.. it keeps bring drinks and orders as water.... very useless and the price is even worst..,1,2024-03-28T11:38:34,en
I ordered for some things on Sunday 24th and money was removed from my account. The order was cancelled and till today 28th Glovo is yet to refund my money. I am very disappointed with this app. Pls refund my money,1,2024-03-28T09:54:59,en
"Mauvaise expérience, service zéro",1,2024-03-28T06:38:37,fr
Why would you even put in a pickup option? I can call the restaurant...,2,2024-03-28T01:16:02,en
The customer care is top notch..,5,2024-03-27T23:00:26,en
Unreliable.,1,2024-03-27T22:42:36,fr
"I don't know what happened buh I believe i have been scammed my money coz I didn't get my delivery wch is so disappointing and disgusting, inhumane.i won't advice one to use this app.they are just after the money and not customers interest.its better cooking at home or going to shop physically.",1,2024-03-27T21:00:16,en
please you have to try this app...... it's fast and easy 🥰🥰🥰🥰,5,2024-03-27T19:43:09,en
it was good,5,2024-03-27T16:46:42,af
Aplikacja coraz lepsza. Tak trzymać!,5,2024-03-27T16:15:36,pl
"I've been asking for a refund for the past 2 weeks and 3 days now, the worst part is when they will attend to you as if it will be solved immediately only for you to realize that you are checking in and out of chat support everyday. Yesterday I was like finally I'll be attended to by 3pm, then BOOM the app stopped working, I've updating the app since yesterday,I updated it in the morning and I still updated it again this afternoon (when it is not Xender). Mtcheeew. Rubbish appp",1,2024-03-27T15:02:15,en
Great app,5,2024-03-27T13:28:17,en
"Worst food delivery company ever. 1. Placed an order and paid. The vendor then cancelled that the item was not available. No refund. 2. Placed two more orders where both payments were deducted but their system did not confirm. Apparently they were facing network issues nationwide. It has been a month, several calls and messages, different customer service personells. No refund. The worst part is they lie. We will call you by 4. You will receive it today. On and on. So bad. Just use chowdeck.",1,2024-03-27T11:27:42,en
Cea mai proasta aplicatie nu vrea sa imi salveze adresa si nu pot comanda e absurd ar trebuii sa ma lase sa comand si in cimitir daca vreau nu sa se impiedice la nr apartamentului,1,2024-03-27T09:06:30,ro
"App não fornece apoio necessário em casos de problema na entrega tem que esperar 2-3 dias para uma solução, ou seja perdeu o jantar e não tem apoio imediato",1,2024-03-27T03:11:06,pt
Good,5,2024-03-26T21:41:33,so
With Glovo u save time. they have a sharp and professional personnel,5,2024-03-26T21:38:31,en
"This app always glitches on my phone. Sometimes,it opens ,other times it doesn't. Also to make payments as well",3,2024-03-26T21:25:17,en
best app,4,2024-03-26T21:14:22,fr
"I have just spent 7 hours trying to get my money back for a wrong order caused by the wonderful app that doesn't show all the details to the courier. And also I cannot exchange that wrong order for the right one because the system doesn't allow it. The client support was unbearable in the process of solving this issue, hence why it took so long. I had to request for an escalation to a manager in order to get it solved. This is unacceptable.",1,2024-03-26T19:59:32,en
"When i started using the app it was working well no issues then sunddenly it wont open. Have not been able to make orders for 3 days now because the app wont open, gets stuck on splashscreen.",2,2024-03-26T18:11:21,en
ok,5,2024-03-26T18:00:41,sk
Great service,5,2024-03-26T17:42:00,en
"5% ціни замовлення додає на обслуговування додатку, прочитавши коментарі зрозуміла що мало того що користувачі жаліються на глюки так ще й глово ні за що не відповідає. Нехай щастить.",1,2024-03-26T17:04:57,uk
"Kada se namirnice narucuju vise puta se desilo da mi naplate punu cenu preko karticd a ne donesu sve namirnice, kazu mi da cu dobiti novac medjutim nemogu nadoknadu naci nigde",1,2024-03-26T15:45:59,hr
F . F,3,2024-03-26T15:37:30,de
you wqaw122,2,2024-03-26T14:31:12,so
I didn't love it,1,2024-03-26T13:23:34,sl
"Glovo est un service client robotique et non professionnel! 2 livraisons erronées et successive, en plus du désagrément causé, il ne vont pas vos rembourser votre argent à chaque fois qu'il y a une erreur de livraison. Les remboursements sont limités de fois, mais par contre les livreurs ils peuvent se permettre de livrer du n'importe quoi plusieurs fois. Une boite qui se respecte, doit rembourser autant de fois qu'il y a des erreurs, c'est la moindre des chose. App. Désinstallé",1,2024-03-26T13:22:49,fr
Bad application in all respects,1,2024-03-26T11:38:33,en
fast and trusted,5,2024-03-26T09:55:25,en
Good,3,2024-03-25T23:26:02,so
"Ordered something. The courier never arrived. Customer service took 1h to give me a resolution, which was a refund of the food only, not the delivery, and even that was only credit...",1,2024-03-25T22:59:11,en
Коректна доставка в определеното време. Продуктите бяха доставени в много добро състояние. Отлично отношение на куриера.,5,2024-03-25T22:19:33,bg
The drivers never keep change. No proper customer support. Try to avoid this app.,1,2024-03-25T20:09:29,en
"Please if you know what is good for you people,return my money now. How will I order and I am debited and you guys are yet to confirm the payment? Please do that now. Like ASAP",1,2024-03-25T17:54:57,en
There is a bug that prevents you from ordering 'too many requests'. Please fix,1,2024-03-25T17:44:08,en
"Glovo are you people mad, what's the meaning of this rubbish. On your stupid app customers can't chat with one of your staffs or call. We call with our credit and you end up not picking up and wasting our call card. I wouldn't have drop a review here if I had seen your Gmail or an agent to chat, anyway it's fine this way people can see you are a useless company. I do wonder why people drop a review like this but now I can't blame them because it's so annoying. My complaint in the next slide.",1,2024-03-25T17:15:28,en
great app,5,2024-03-25T16:33:24,en
"They will deduct your money from your card and if the product is not delivered, you are left begging them for a refund. I ordered some items and since the cost was high the app declined payment on delivery option and I uploaded my card details for payment. Now some items were not delivered. At the writing of this is almost 2 weeks and am here still begging them for a refund for the missing items. At this point I think it is good to avoid this app.",1,2024-03-25T16:23:48,en
"Over 3 Euro , you lost a client for a matter of principle, it's really bad business from your end. Keep the pennies but after spending thousands of Euros on this app you decide to be rude over 3.5 Euro which you charged me for delivery when it supposed to be free.",1,2024-03-25T16:08:11,en
"This app is very bad, you pay and your order won't be delivered",1,2024-03-25T14:52:10,en
says the restaurant accept meal ticket but after my food choice surprise I can't pay with this type of card ... is not first time ...The meal ticket is just as hook seems... I will unistall,1,2024-03-25T14:30:44,en
❤️❤️❤️,5,2024-03-25T14:04:02,unknown
Your delivery service sucks. Hire people with brains.,1,2024-03-25T13:42:51,en
ok,3,2024-03-25T09:14:19,sk
"At my first time using GLOVO, i experienced fast order plus delivery hence ur 5stars...",5,2024-03-25T08:49:54,en
"Glovo will never refund your money. When you order food, it can take up to 3 to 4 hours looking for courier sometimes, and no representative calls u to tell u anything. When u finally complain, they cancel it and claim they have refunded, and u will receive it within 24 hrs. However, as I am typing, I have followed up on my refund for more than 2 weeks talking to different representatives, and they all say one thing.... it feels like a scam. Hubtel is the best.",1,2024-03-25T08:00:04,en
"I will never ever order food from this app ever again! How can you move from 35 minutes to 1 hour?! How?! I am editing this to call you out for scam! You said if I paid with card I would get a free delivery, I paid with card, you gave me a bill of 3600 on the app only for you to debit 4,090 from my account 2 days later! Liars.",1,2024-03-25T07:39:44,en
"Oribila experienta, orice tine de glovo pe strada = pericol public, preturi umflate, taxe si transport la pret premium, sa nu mai zic de taxa ca ai telefon scump",1,2024-03-25T07:18:44,ro
good,5,2024-03-25T01:37:53,so
"Glovo is an excellent and efficient food delivery app. They also have a responsive, caring and professional customer service team.",5,2024-03-25T00:09:36,en
