review,rating,date,lang
"There is nothing good about the I can't register with sign up, login and Facebook",1,2023-04-21T23:44:52,en
"Expect to get cold food because they have some policy in terms and contions where they say it fine to deliver your order in 60 minutes which is BS because if it's something cold or hot it will not be delivered in such condition. And I am keep getting this same old ""restaurant was busy""... If that's the case then close it so customers are not able to order and that's it. But you put time for deliver 30mins and then deliver it in 60mins and keep saying ""we are sorry"". Good job Glovo!",1,2023-04-21T22:15:20,en
حذاري من الدفع بالبطاقة البنكية خدمة العملاء سيئة جداااا,1,2023-04-21T21:24:35,ar
very fast and reliable,5,2023-04-21T21:09:26,en
Love it,5,2023-04-21T21:08:39,sl
fantastic food 😋 fantastic job 👍 fantastic home delivery 👏,5,2023-04-21T21:02:44,en
❤️❤️❤️❤️❤️❤️,5,2023-04-21T20:40:04,unknown
Ja ovde narucujem sta god ocu😀,5,2023-04-21T19:53:58,hr
Good app for delivery,5,2023-04-21T19:44:05,da
fast delivery,5,2023-04-21T19:23:41,da
ყველაზე ბანძი სერვისი ხართ მთელ საქართველოშის ჯერ ხო ყველაზე ძვირიანი მერე ყველაზე ნელი და ბოლოს გლოვოს აპლიკაციაში წერს ობიქეტს არ მიუღია შეკვეთაო და გაუქმების მერე თურმე უკვე გამზადებულიც ყოფილაო და კურიერიც მიდიოდაო. 55 ლარი ჩამომაჭრეს ტყუილად. ქურდების სერვისი ხართ მეტი არაფერი,1,2023-04-21T19:20:23,et
reliable,5,2023-04-21T17:20:02,ca
"awful customer support! double charged and noone cares, ending conversation without solving. the app itself is horrible, more then a half images missing, translator doesnt work properly, timings doesn't match the reality. Just don't waste your time on this.",1,2023-04-21T17:00:57,en
Great one.,5,2023-04-21T16:55:05,en
Good service,4,2023-04-21T16:51:15,en
so far so good,5,2023-04-21T16:44:36,so
niiice,4,2023-04-21T16:37:25,ro
"charged me extra for the bad weather when the sky was clear, supposed refused to refund the extra fee",1,2023-04-21T15:35:26,en
love,5,2023-04-21T15:02:40,sl
honest humble,5,2023-04-21T14:31:23,fr
amazing app but where is pizza and all the other restaurants in morocco? literally just Burger king and McDonald's that's not really cool,5,2023-04-21T14:03:05,en
"They're the best,food taste excellent",5,2023-04-21T13:44:11,en
very reliable and fast,5,2023-04-21T13:17:13,en
No delivery service in my area,1,2023-04-21T12:57:11,en
quality service and on time,5,2023-04-21T12:46:43,en
If there was a 0 star rating i would choose it. Everytime i want to order with cash it refuses,1,2023-04-21T12:13:18,en
"aplikacija je ok ali usluga je uzasna jer se pored naplate dostave ugradjuju i restoranima do 30% na cenu hrane, znaci placate skuplje nego u samom lokalu da kupite, plus dodaju neke naknade za odrzavanje njihovog servisa :D jedino bi bili dobri kad bi smrt koristila njihove usluge jer njihovih pet minuta traje vecnost ! obrisao ih vecno !",1,2023-04-21T11:43:32,hr
I ordered and the guy who was supposed to bring my food never came. Customer service didn't help at all and took my money anyways.,4,2023-04-21T11:14:53,en
excellent choice,5,2023-04-21T09:17:42,fr
Not finding my address for more than 5 years. Tragedy,1,2023-04-21T03:49:47,en
App has stopped working on my Samsung S22. Problems started a few hours ago. Won't load at all into main screen. Have deleted data etc.,1,2023-04-21T00:34:10,en
Pristojna kliopa i porcije su ok,4,2023-04-20T23:36:53,hr
"A app é boa, mas do que adianta uma boa app sem um bom apoio ao cliente por de trás?",1,2023-04-20T23:01:18,pt
amazing!,5,2023-04-20T22:36:23,sw
I miss the time when Glovo had good customer support. Now they will just either give you an automatic message or a lame apology for a bad order and they will close the chat right on your face. I'm going to uninstall the app right now.,1,2023-04-20T19:54:58,en
"it's reliable, fast and saves time",3,2023-04-20T19:27:34,en
"Good service, delivered on time, but taking oder 60%",5,2023-04-20T17:17:48,en
Glovo Please add wallet. i have been scammed twice because the courier didnt see the first transfer. every other App has this feature. step up guys,4,2023-04-20T15:24:55,en
"wow.....i couldn't it, it so fast. THANKS GLOVO",5,2023-04-20T14:05:21,en
cool,5,2023-04-20T13:22:50,it
good one,4,2023-04-20T12:41:11,cy
I love Glovo.,5,2023-04-20T12:09:10,sl
"There is room for improvement. One ugly experience can make a long user give up on you guys. Pls improve, I'm already giving up.",1,2023-04-20T12:07:03,en
Very bad and slow service. Food more expensive on the app than on the place you are ordering from.,1,2023-04-20T00:35:05,en
