review,rating,date,lang
"Doesn't have the chance of cancelation. I place an orther by mistake and was not a chance to cancel, even if i called the restaurant 1 minute after. The restaurant say that I can only do it through the app. I could finally chat with customer service and they say I have to pay all the order. Not another chance even if the restaurant was willing to don't preaper the order. Finally I have to eat the cold food after discussing for about 40 min without any solution from Glovo. On top missing food",1,2024-06-16T23:08:52,en
very time saving,5,2024-06-16T22:44:46,en
Thanks for your Services,5,2024-06-16T20:13:13,en
Very reliable with delivery and surprisingly very fast. I will continue to use the service.,5,2024-06-16T20:09:45,en
great couriers,5,2024-06-16T19:57:06,en
"Very bad especially if you buy from glovo market, always missing products without refund.",1,2024-06-16T19:55:57,en
"Cred ca a venit momentul in care trebuie implementat un rating al curierilor (vizibil utilizatorilor) si posibilitatea de a alege curierul. Din 3 comenzi 2 vin reci. Asa cum se cere tips (şpaga) inainte de livrare (n-am inteles niciodata de ce), cred ca ar trebui implementata posibilitatea de a putea alege dintre 3-5 curieri care pot prelua comanda. L.E.: Faptul ca modificați timpul de livrare nu inseamna ca o comanda ajunge la timp.",1,2024-06-16T19:12:22,ro
useful service 👍,5,2024-06-16T18:59:13,ro
"The worst app in tbilisi ! 👎👎 They are overcharging for everything. Simple cancelation charges are extremely high and their policies are very anti consumer, focusing on making as much money off of people as possible! They can charge this amount from the cards that you use and refuse to refund. There are much better apps in tbilisi currently! I suggest people delete this app as soon as possible.",1,2024-06-16T17:42:34,en
"-100000/5 !!!! MONEY STEALERS !!!! Bahata i bezobrazna podrška. Novac mu mi skinuli sa računa ( prošla je transakcija ) a kada sam ih pitala pravili se ludi, kao da je samo rezervisan novac. Toliko su bezobrazni i bahati da su prekinuli dopisivanje sa mnom u sred konverzacije(!!!). Osećaj kao da se dopisujete sa AI CHATBOT-om a ne stvarnim radnikom.",1,2024-06-16T17:03:50,hr
Brilliant feature of auto payment,1,2024-06-16T16:26:38,en
Excellent service. Very good English translation for tourists. Easy to use. Good selection of restaurants to pick from.,5,2024-06-16T15:14:08,en
Excellent,5,2024-06-16T14:06:04,ca
"Am surprised to download the app and want to use at a particular area in Lagos, but getting a message that my area isn't within the areas covered... It's so appauling",1,2024-06-16T13:41:36,en
Perfecr,5,2024-06-16T13:30:39,cy
splendid,5,2024-06-16T12:28:54,af
A mers bine o vreme dar daca acuma caut : CIN CIN CONSTANRA sau Mcdonalds sufletul si imi arata tot felul de gunoaie care nu ma intereseaza .... sters aplicatie si derank de la 4 la 1 singura stea ca sunt cu muia + daca comanzi ceva de undeva si platesti cu cardu o chestie misterioasa se intampla : comanzi doua portii ca de esti cu cineva si nu vrei sa iesi din casa dar surpriza pe comanda apare doar o portie + taxe creyine care a afuc comanda la valoarea de parca ai fi comandat doua portii .,1,2024-06-16T11:57:56,ro
Great app,4,2024-06-16T00:50:33,en
"Вибивати гроші обратно треба постійно. Не замовляйте в Сантімі, вони просто кидають щось в пакет, а потім самі розбирайтеся. Гроші повертаються не всі, бо сервіси посередники.",1,2024-06-16T00:45:29,uk
👌 great services & excellent job guys .,5,2024-06-16T00:41:51,ca
the courier came a bit later than was shown on the app,4,2024-06-16T00:25:15,en
"Orders not delivered timely manner. Delay in Customer support service replies. Very late deliveries, lack of dispatch riders",1,2024-06-15T21:45:51,en
It's getting very bad 😞 How can I want to order for something and the app won't open for a whole day? It will scan and scan and won't open. It's very frustrating 😏,3,2024-06-15T21:24:09,en
Excellent,5,2024-06-15T20:32:53,ca
You're blocking me for no good reason. I paid for service and didn't harass or do anything for you to block me. You're discrimination is abominable.,1,2024-06-15T20:28:08,en
Was 5 out of 5 until I received an order that was unquestionably absolutely unacceptable. Requested a refund and was met with the worst customer support experience of my life. Will never use it again.,1,2024-06-15T17:47:32,en
"In Georgia. Couriers call constantly, no matter how much information you provide, and if delivery fails, the money will not be returned. This kind of delivery is too annoying. It's better to use Wolt or Yandex.",1,2024-06-15T17:07:56,en
I know how to drive very well and I will be so glad if I can start working with you,1,2024-06-15T14:58:06,en
Great offers,1,2024-06-15T12:05:54,en
"The app was easy and efficient to use but the orders had to come with something amiss, either something missing from the order or not-so-fresh/uncooked food orders.very dissatisfied!",1,2024-06-15T08:17:46,en
"I ordered food, paid for it and they debited me only for it to say the food is out of stock. It just became in stock just a few minutes prior. They haven't refunded my money back for at least a week. Good app but just spoilt it for me",3,2024-06-15T03:59:42,en
"Too many ads taking up the whole screen. Edit: I'm a ""glovo prime"" subscriber.",1,2024-06-15T01:53:50,en
Glovo is Amazing,5,2024-06-14T23:41:19,hr
Boycott,1,2024-06-14T21:43:59,en
I installed and deleted in the same in 30 secend just to give them one star,1,2024-06-14T21:03:08,en
quick to deliver,4,2024-06-14T20:25:56,it
The apps work but if they make an error and never deliver you are gonna pay the full amount without any possibility of reimbursement. They are a scammer company avoid at all cost.,1,2024-06-14T18:11:58,en
the best ordering app ever!,5,2024-06-14T16:16:57,en
Besides horrible service this app supports g3noci*de 👎👎,1,2024-06-14T13:57:28,en
Jabo lia produit ghalet w produit makayench w mli dwit m3a support galo lia sm7 lina w man9douch n3awnok,1,2024-06-14T13:47:16,en
Lately you don't send all the products,1,2024-06-14T11:11:34,en
Suckeds,1,2024-06-14T00:40:21,da
"Единица за невозможность отменить заказ, когда он опоздывает на 40 минут. Отслеживания нет, отмены нет, сиди-жди, все на клиенте.",1,2024-06-13T22:07:46,ru
"1. Talking with the support is like talking to a wall of robots. They all have the same copy/pasta at hand ready to press Enter. 2. Their drivers will never ever bring you your order if you didnt TIP IN ADVANCE. 3. Their forced way of tipping (% and not flat value) is insanely awful. Imagine buying some cigarettes and you're forced to tip 7,5eur on a 100eur order of CIGARETTES. I mean cmon bruh. No wonder people switch over to other delivery apps.",1,2024-06-13T20:26:23,en
You guys need to expand your reach. Try to deliver to more areas outside the island and provide a phone number that people can call to ask questions or make complaints outside the app,2,2024-06-13T16:05:29,en
Nice 👍,5,2024-06-13T15:57:00,ro
You have poor customer service and you steal customers items and u pretend 🙄..that u forgot to add sorry the inconvenience...worst app ever I don't recommend anyone to order on it,1,2024-06-13T14:09:28,en
"When the resturants making mistakes the client must pay and glovo dont take responsipility unless saying we understand you and we are sorry, money back you will not see. They are much more expensive than the competitors.",1,2024-06-13T14:00:03,en
I got scammed :(,1,2024-06-13T13:39:13,en
Great,5,2024-06-13T12:23:17,en
good value for money,4,2024-06-13T09:54:50,en
"I had a terrible experience with glovo. I recently placed an order and paid for it, but the order was never confirmed. Even though my bank account was debited, the app still shows that I haven’t paid. To make matters worse, there is no customer support feature in the app, leaving me with no way to seek help or resolve this issue. PLEAS REFUND MY MONEY",1,2024-06-13T08:26:26,en
"overpriced, low key scammy.",1,2024-06-13T00:42:56,en
"Glovo does double orders and instead of a 7 minute delivery my food was driven around for 35 minutes, the food came completely cold, and I thought it was the couriers fault until support started admitting they do this to ensure customer satisfaction 🤡 I'm deleting this app, this is a clown show. Hope everyone deletes this app and they go bankrupt.",1,2024-06-13T00:26:26,en
"suport incompetent, mi-ați furat banii. uninstall și unsubscribe la primeul vostru de cacao că e degeaba, a fost ultima comanda cu voi, bine că există alternative! Ați pierdut un client care comanda zilnic de câțiva ani de zile.",1,2024-06-12T23:32:54,ro
Fraudelent app which runs on scam principles of marking the delivery as not possible and then not refunding your money. Customer support deletes previous chats from the app history so you cant backup claims agent gave.,2,2024-06-12T22:24:33,en
"There is a translation for product list, but no such option in subcategories. Not able to use app in foreign country with unknown alphabet. Also tipping should be allowed after the order is delivered - what's the point of giving tips if driver is 30 min late or food is destroyed?",3,2024-06-12T20:13:01,en
Nikada ne naplate na vreme i onda uvek nabiju dug iako piše da je plaćeno,1,2024-06-12T20:01:45,hr
Great app! Easy to use with a good UI. Lots of choices and excellent customer service. Kudos to the developers!,5,2024-06-12T16:15:37,en
"Not working coupons and promotional codes. Every time I want to use some coupon and proceed to payment, I receive notification that ""a promo code can't be used"".",2,2024-06-12T16:05:17,en
"always deliver on time i use glovo on mainland too,and the couriers are ever so friendly and polite",5,2024-06-12T13:27:48,en
"Scam scam scam! First of all the prices of the food on the app are always higher than the normal price at the restaurants! Secondly there's always an issue with the delivery and something messing! When you you try to make a reclamation for it, your case will be escalate to several agents! At the End you will get a sorry from them instead of your items or money back! I decided from now on to use JUMIA FOOD! They are more reliable and trustworthy than this Spanish scamers here",1,2024-06-12T12:36:28,en
Nu mai angajati indieni frate ca habar n au sa nimereasca o adresa,3,2024-06-12T10:19:16,ro
excellent,5,2024-06-12T02:12:32,ca
Everything is good,5,2024-06-11T22:30:51,en
excellent service,5,2024-06-11T21:46:35,fr
"Poorly shows the courier's movement. There are no normal recommendations. Advertising, even though I have Prime (that’s just lmao)",2,2024-06-11T18:03:27,en
"This is the worst ever app. It keeps crashing and takes an hour or so to place an order. The app had this problem for the last year or so, and no one seems to even try to fix it. I am canceling my subscription today. AFTER A FEW MONTHS OF ALMOST COMPLETE INACTIVITY, I ORDERED SOMETHING AGAIN USING THIS APP. IT STILL KEEPS CRASHING AND NO ONE SEEMS TO CARE ABOUT IT! TERRIBLE APP. TAKES ALMOST AN HOUR TO ORDER A SIMPLE THING.",1,2024-06-11T17:53:56,en
Help opcija je ograničena ne može da se postavi generalno pitanje. i nakon prve poruke više ne mogu da odgovorim operateru koji se dopisuje sam sa sobom i na kraju zatvori tiket jer ne mogu ni da odgovorim. Npr restoran nije dostupan za samo par kilometara zbog dinamičke adrese. Bolje da ste stavili doplatu za tih 2km nego da restorana nema uopšte.,2,2024-06-11T16:18:09,hr
"It's broken, sometimes it hangs on ""preparing your order"" screen for hours, and it's not possible to cancel the order because help button also shows an error. Never pay with card in this app!",1,2024-06-11T14:55:56,en
Can't order anything,1,2024-06-11T14:38:10,en
La política de la empresa es nefasta a más no poder,1,2024-06-11T14:02:05,es
"This app is really frustrating and useless, I ordered a meal and did transfer , cut the long story short I didn't get my money back or my meal",1,2024-06-11T12:35:24,en
nice,5,2024-06-11T11:53:18,pl
I was enjoying the glovo app and it's services so I signed up for glovo prime. ie. A discounted amount so I can get free delivery throughout the month. Now the app won't open on my phone anymore. I have tried reinstalling several times but still. And there's no number anywhere I can contact for help at all. Honestly am not happy with glovo at all,4,2024-06-11T10:49:18,en
"You guys should do something about your driver's, why is it that a driver after delivering someone meal will call the person later at night complaining of family emergency and begging the person for money and help",4,2024-06-10T23:37:12,en
Good,5,2024-06-10T23:18:22,so
Please it's a good app actually but recently it's telling me that It can not deliver to my area but the next day it would allow me to order in my location,3,2024-06-10T22:58:46,en
"Поганий CX продовжується. Ресторан Chicken Rise пів години до закриття ""готовив моє замовлення"", після чого скасував. Нічого окрім повернення коштів (яке мені як жест доброї волі запропонував сапорт агент Анастасія) та вибачення. 9 година, я голодний, більшість мереж позачинялась. Підскажіть, невже я не можу отримати хоча б промокод за те, що ні ресторан, ні глово не відповідає за свої послуги?",1,2024-06-10T21:19:59,uk
Uzas dostava vjerovatno prebrzo voze pa ti dodje pica kao harmonika,1,2024-06-10T20:40:57,hr
Good service delivery👌,5,2024-06-10T20:36:20,en
Love you can get so many things!,5,2024-06-10T20:29:09,en
"They are thief and scam ,they will debited u and u will not received order or the will cancel from there end and the will never refund ur money back ,I was debited since March till date I HV not be refunded",1,2024-06-10T19:12:17,en
"thanks glovo, service is exceptional!",5,2024-06-10T18:27:55,en
Very poor service. And very expressive!!!,1,2024-06-10T17:49:11,en
This people are scammers I paid for food I didn't get,1,2024-06-10T17:24:32,en
"Algoritmuri oribile și colaboratorii la support mincinoși, am așteptat m-ai mult 1.5 ore 5 kebaburi, și la suport de fiecare dată ajungeau în încă 10 min. Eram să fiu mîncat de muncitori (( nu recomand deloc!",1,2024-06-10T16:30:25,ro
"This app completely refuses to open on my Samsung A20. It's just sad, and I'll have to uninstall.",1,2024-06-10T16:17:04,en
Gd app,5,2024-06-10T11:34:06,it
very good,5,2024-06-10T11:15:51,af
"Very bad customer service from Glovo team. Had an issue with my last order, received only 1 item instead of 10, courier didn't even provide a receipt. Once I contacted Glovo support I received the answer the they are sorry but there is nothing they can do, simply refused to reimburse the money for the messed up order. Avoid ordering with thid App, they have 0 concern for the customer and you will not receive money back if there are any issues with your order. Shameful company.",1,2024-06-10T10:58:31,en
Tell me why you say you can't deliver Lubowa?,1,2024-06-10T09:48:58,en
*ლეთა ჯოგი,1,2024-06-10T09:44:45,et
Gljovo,1,2024-06-09T23:49:55,sl
They are very irresponsible and incompetent to deliver.,1,2024-06-09T23:35:44,en
Comenzile mereu întârzie si dacă doresti sa le anulezi din cauza întârzierii tot tu ca si client esti taxat,1,2024-06-09T22:59:30,ro
"The option to use whatsapp instead of phone number is fantastic, specially when you are traveling.",5,2024-06-09T21:46:25,en
Don't force me to sign up only to tell me you don't service my area. Useless.,1,2024-06-09T21:46:23,en
"i dont believe on till i was delivered, good and reliable",5,2024-06-09T21:15:31,en
"Terrible service, riders can arbitrarily claim to deliver orders with no way of checkmating this, not impressed at all",1,2024-06-09T21:01:53,en
Ils m'ont volé pas mal de fois Attention les gars !! Vous vous s'inscrivez plusss!!!,1,2024-06-09T20:48:18,fr
We particularly liked the gorgonzola pear (with pine nuts) and the spicy pepperoni Diavola pizza. We will order delivery from here again.,5,2024-06-09T20:09:50,en
Reliable 👌,5,2024-06-09T18:47:09,es
"Podrška korisnicima odgovara isključivo preko copy-paste paragrafa, nećete dobiti komunikaciju sa pravom osobom nikada, osim sa vozačem kada vam hrana stigne. Narudžbine iz prodavnica mogu da vam promene bez da vas obaveste, na primer ako jednog od artikla nema, i onda naravno naplate dodatno zato što je ""porudžbina ispod limita"" pa tako platite više nego što ste trebali, a dobijete manje. Odvratno. Nikad više.",1,2024-06-09T18:12:04,hr
easy and quick to deliver,5,2024-06-09T17:18:18,en
It's shut,1,2024-06-09T17:17:31,en
"Too much advertisement in YouTube. Whenever I wanna oppen a video, this company is there",1,2024-06-09T17:11:31,en
Deleting app. After numerous failures to provide satisfactory service. Of all apps I use. Glovo is least professional. Latest order was denied refund although items were missing. The had no options for me to receive my order and was left with nothing not even my money. Ridiculous. Not the first time.,1,2024-06-09T17:09:56,en
O aplicatie de tot....ma abtin. Faliment!,1,2024-06-09T16:58:42,ro
leekLP,2,2024-06-09T16:16:55,af
very effective,5,2024-06-09T15:48:20,en
convenient,5,2024-06-09T15:27:38,es
Add putting PIN when ordering with an ATM card for the 1st time. You guys have worked on it.,5,2024-06-09T14:57:12,en
This is a good app. But my biggest problem is that it doesn't work in Mukono. And yet I spend most of my time there. I'm kindly requesting that you make it available to other districts instead of only Kampala.,2,2024-06-09T14:33:37,en
The worst delivery app in the Moroccan market for the moment.,1,2024-06-09T14:27:16,en
it's the most useless app. there things are so expensive and they claim it's cheaper and even after you cancel an order you still get debited for whatever you ordered. it's a scam app.,1,2024-06-09T06:20:40,en
"Напишете малко пояснения.... От къде да знам ,че човечето което ходи означава ,че аз трябва да отида до обекта ...",1,2024-06-09T04:12:43,bg
Trash don't download,1,2024-06-08T23:51:44,en
"Worst experience I had in years. 1. First order, never delivered, status ""Delivered"" 2. No response on emails for two weeks, despite claims response commonly done in 2-3 days. 3. There is no contact phone number neither to courier, nor to support center. 4. I ordered medicines whilst being sick. And i was forced to buy similar medicines myself anyway. All was explained with screenshots. First time having issues with both delivery and support. UPD: Though it took whole month, i got money back.",2,2024-06-08T23:07:33,en
Kasne I hladne narudbe I NE moze SE otkazati narudba,1,2024-06-08T21:19:51,hr
Food I didn't receive,1,2024-06-08T20:39:51,en
"I would give you 0 stars if I can. My brother ordered shawarma before, you people told hi it's not available, then he asked you to return his 3,500 naira, and you couldn't answer him. His money is gone because of you. Maybe I should call the police so you'd tell me where you kept it.",1,2024-06-08T20:32:47,en
va iau aplicația in carici,1,2024-06-08T20:31:39,ro
Cea mai penibila aplicație de delivery,1,2024-06-08T19:14:41,ro
Glovo have very fast riders and with good attitude.,5,2024-06-08T18:53:16,en
"Pe langa prețul umflat la produse bagă taxe ""operaționale"", taxe pe transport, taxe taxe taxe. E fomică rău de bani si deja ati devenit nesimțiți. Ma costă benzina mai puțin dus întors să ridic comanda, aveți flota de scutere și mașini mici nu motoare de 5L și curieri străini plătiți la limita bunului simt. Singura justificare este ca sunteți fomiști.",1,2024-06-08T18:49:40,ro
"Zao mi je, ali moram dodeliti jednu zvezdicu, jer kao, u ovom slucaju bivsi korisnik aplikacije sam nezadovoljan poslovanjem firme. Pod prvim razlogom je to sto su svi artikli skuplji preko porudzbine nego sto se isti nalaze u radnjama iz kojih kao korisnici narucujemo, iz kog razloga ne znam - jer svakako placamo dostavu. Druga stavka je naknadno doplacivanje za ""odrzavanje"" aplikacije - sto mi je totalno nedopustivo i nesmisleno, jos veci paradoks tu taxu naplacuju i radnicima. Hvala !!!",1,2024-06-08T18:05:15,hr
Good service 👍,5,2024-06-08T17:01:58,en
I love this app. it's user friendly and it's so good. am glad I found it,4,2024-06-08T15:36:59,en
"Foarte suparata, comanda na venit in timp",1,2024-06-08T15:23:00,it
the pilawo was ok but small,1,2024-06-08T15:02:54,en
nice services from you guys,5,2024-06-08T14:58:21,en
I nearly died of hunger thank God I don't need to step out anymore to get food,5,2024-06-08T14:49:44,en
thank you Glovo and team. we appreciate,5,2024-06-08T14:49:12,en
Really useful application,5,2024-06-08T14:38:37,en
yummy 😋,5,2024-06-08T14:35:59,tr
muchas gracious,5,2024-06-08T14:17:26,es
very reliable 👏 👌 👍,5,2024-06-08T13:08:05,no
Top Notch service,5,2024-06-08T12:47:50,en
Nice app,5,2024-06-08T12:26:38,it
cheap and reliable with a wide range of restaurants to choose from,5,2024-06-08T11:55:57,en
"I order for a complete package of Eba, Edikaikon soup with assorted meat, Coca-Cola and Extra Eba. In Amala Sky restaurant. On 2/6/2024 Glovo deliver only one Eba, vegetable soup no meat, no Coca-Cola, no extra Eba for =N= 5,550  that is too bad. No customer care number and no platform to chat with a consultant. I got a mail that 40 naira will be refund. That was intentionally so customer will not have any means to complain of the fraud and carelessness of some of their riders.",1,2024-06-08T08:11:51,en
Got scammed. Made an order that got cancelled after hours of waiting. No response from support whatsoever.,1,2024-06-07T23:38:08,en
awesome,5,2024-06-07T23:18:57,af
franchement j'ai commandé hier pizza et spaghetti gambas c'était excellent et très chaud svp gardez ce niveau de qualité brvo,5,2024-06-07T22:26:29,fr
I did not receive my order yet it showed that it was received!!,1,2024-06-07T22:14:55,en
"I loved it until they failed to deliver my kid's lactose free milk. No refund, and support remains unreachable more than 24hrs later. The mum in me is not amused.",3,2024-06-07T22:00:51,en
nice package.lovly process.,5,2024-06-07T21:48:10,en
You updated the payment processing method to a truly stupid one. X different clicks for something simple as taking my money. I missed entire orders because I approved the payment from my bank but your app needs additional clicks to actually process the order. Get your payment process to be smooth or people will move to the competition altogether!,3,2024-06-07T21:33:40,en
Good app,5,2024-06-07T20:09:21,en
Great app. Always helps me out when I am hungry.,5,2024-06-07T19:35:05,en
"I was very skeptical about food deliveries after a couple of horror stories from people i.e jumia; uber eats was a bad personal experience, so far after around 6 deliveries i have received all my foods & shopping intact, the riders are professionally with 1% bad crops which is normal. so far i am really pleased with their services HOWEVER, they have far TOO FEW options for restaurants. Glovo please get more restaurants under you",2,2024-06-07T19:33:49,en
glovo i need my damn money i ordered for food after paying you guys cancelled the order i got no refund since I've been trying to reach out nothing no customer service,1,2024-06-07T19:32:41,en
so fast en convenient,5,2024-06-07T19:20:47,es
good,5,2024-06-07T19:05:11,so
excellent service,5,2024-06-07T18:29:21,fr
My first order and it was excellent,5,2024-06-07T18:05:56,en
Tips + servici operationale? Platitiva angajati va rog! Nu exista tips in romania! Adauga possibilitatea sa dai tips dupa livrarea comenzii! De ce sa dai tips si sa primesti sucul varsat peste pizza?,1,2024-06-07T18:02:46,ro
"Used to be a great service. In the past couple of weeks the quality of the service has dropped, especially with the delivery of groceries, most of the time products are missing and the supermarket didn't bother to amend the order. Until today that meant a quick, pleasant conversation with a support agent and either a refund for the missing products or a second order to deliver those missing products. As of today apparently, you need to wait 2-3 days for a support agent to reply. Will stop using.",1,2024-06-07T17:20:08,en
Worst app I ordered food and use my card pay for food of 6k but I didn't get anything but when I open the app they said my order is delivered whey I haven't seen what I ordered till now pls don't try to pay for this stupid app they are scam,1,2024-06-07T17:14:05,en
These guys are not serious. Been trying to get my money for over 10days now they keep telling me stories.,1,2024-06-07T17:04:05,en
They started misbehaving after a while. They would just up and cancel your order and then you will have to wait for a refund,1,2024-06-07T16:04:06,en
"Plina de erori,nici nu ma pot loga,voi sterge aplicatia si dau unsubscribe si de pe mail.Am incercat inclusiv de pe laptop si nu merge.Cel mai interesant e ca nu au suport clienti ca si cum ii doare in basca de problemele clientilor.Prefer sa ma dau jos din pat si sa imi fac cumparaturile singur in cazul asta.Nu meritati nici macar o stea",1,2024-06-07T13:33:16,ro
"Got my food late a lot of times. Last time, the order was canceled, but I still haven't gotten my money back. Orders arrived without some items. All in all, you have to pray for everything to be how it should be.",1,2024-06-07T07:58:00,en
"Service client horrible, je trompé d'adresse, il ont annulé la commande et j'étais pas remboursé",1,2024-06-07T04:19:33,fr
Excellent food and first class service at a very good price....😀,5,2024-06-06T23:56:49,en
very nice food,5,2024-06-06T23:16:08,en
I made two orders Well the delivery guy was very rude and not understanding at all and my order never arrived but the second order arrived and the guy was very nice still I'm really upset with the experience tbh,2,2024-06-06T22:50:19,en
"Recently, I'm getting alot of ""Oops! The point is out of service area"" errors on the same location I've used for a long time. I also noticed some major Ugandan vendors are nolonger on the platform. Is everything okay, Glovo?",4,2024-06-06T20:47:42,en
de best app,4,2024-06-06T19:35:59,fr
The app kind of sucks and lacks intuitive features and fails to save addresses during transactions. Someone needs to spend a week at the Uber offices to help iron some of these issues out. Really frustrating using the courier feature.,2,2024-06-06T19:28:39,en
very good,1,2024-06-06T19:05:32,af
Poor service,1,2024-06-06T17:19:33,en
"I loved this app, I still do. But I had to Edit my review. These days the app only opens like once a week. Some days after ordering, it's a hassle to get into the app to even see the status of your order. Updating the app makes it worse. I don't know if it's a bug but whatever it is needs to be fixed. It's frustrating especially when you're really hungry and need a quick meal and the app refuses to open. Smh. Please do better glovo. The 3 star there is still because service wise they're ok.",3,2024-06-06T16:39:11,en
"Your app is totally useless, this is the second time after making payment this stupid app will just stop connecting to confirm payment and my money will be gone. I will escalate and report you guys for poor business practices.",1,2024-06-06T16:08:11,en
reliable,5,2024-06-06T16:03:14,ca
This is my first time using this app. I paid and it said it couldn't find my payment. Plus there's no customer care line to call.,1,2024-06-06T16:03:06,en
good,5,2024-06-06T13:59:34,so
app does not work properly,1,2024-06-06T11:30:35,af
"Abit shocked and disappointed, i saw an advertisement on roadside tiny billboards(Foodhub,Jinja road) of some really tempting offers from glovo via foodhub, that led me to download the app only to check and not find them.",1,2024-06-06T08:59:22,en
Discontinue this app irresponsible drivers and rude agents you try to talk to them concerning a refund since the driver left it at the front door and alot of missing items. I tried to talk to them and didn't believe me and and ended the chat while I was talking of there was a negative I could have given it,1,2024-06-06T08:54:48,en
"Ordered food from meza and paid cash on delivery just to find out food was missing and called the delivery man he said you go to the app and report they will refund what is missing just for them to give a coupon not even quarter price of the food missing and no more , called the delivery man again he went to the restaurant to report since the app is not refunding and the manager called to confirm the situation and never called back never ordering again with this app and never eating from meza.",1,2024-06-06T03:45:09,en
"This app is truly a great app. My concern though is why they keep placing inside major stores, ShopRite for example, staff who neither understand nor value user's requests. They don't seem to understand that they just can't swop what a user came to the app to purchase without reverting first. They don't seem to understand what their role is as a courier company.If for ex. you place an order for A at a store on the app, they would bring you D instead. If A isn't available just decline the order!",3,2024-06-05T22:45:51,en
I love your food so much Keep it up❤️❤️💯💯👍,5,2024-06-05T22:37:48,en
it is one of the best apps I have seen so far. keep up the good work of serving it.,5,2024-06-05T22:14:25,en
the service is fast and reliable,5,2024-06-05T22:05:10,en
"Some time ago we switched to glovo from another food delivery app due serious issues with the support team: almost never solutions were offered and fails were quiet often. With Glovo initially we had no problems and were quiet happy. Today for the first time we had an issue with a food provider. It was a cheap 20 euro order, but they git it wrong. We could not consume it and wanted either correct order or full refund. Got 4.5 euros 🤦‍♂️ This is frustrating, dear Glovo team.",3,2024-06-05T22:05:06,en
PLZ DON WASTE YOUR MONEY ordered 1st time. They sent completely wrong order and no luch trying to contact support. Tried 2 day ..no response at all. Scammers,1,2024-06-05T21:50:50,en
My food was never delivered and they refused to refund my order. Don't download this app unless you want to be robbed.,1,2024-06-05T21:39:14,en
Very reliable and accurate,4,2024-06-05T20:22:45,en
Nakumat,1,2024-06-05T18:52:22,sw
Reclame in aplicatie.... Oribil,1,2024-06-05T18:19:58,ro
